Reference;Token number;Document number;Anno di raccolta;annotation.audio_file;annotation.begin;annotation.end;annotation.participant_code;conversation.code;conversation.duration;conversation.topic;doc.full_conversation;doc.full_jefferson;Età;Genere;Luogo di raccolta;Occupazione;Presenza di moderatore;Rapporto tra i partecipanti;Regione di provenienza;Titolo di studio;Numero di partecipanti;Tipo di interazione;Left;KWIC;Right;Non SD;Test 1;Test 2;Test 3;SD;Cumulo;Presa di turno;Richiesta di accordo/conferma;Manifestazione di accordo;Conferma dell'attenzione;Interruzione;Cessione del turno;Marcatura della conoscenza condivisa;Richiesta di attenzione;Strategie di cortesia;Gestione del topic: introduzione o ripresa di topic;Chiusura di un topic;Prolettico, marca di formulazione: ecco;Riformulazione;Marcatura di citazione/discorso riportato;Esemplificazione;Filler, riempimento dei tempi di formulazione;General extenders e marche di generalizzazione;Marcatura dell'inferenza;Modulazione del grado di confidenza del parlante;Approssimazione;Specificazione;Attenuazione;Intensificazione;Polifunzionalità;Dubbî;Commenti
PBC019;#601544;doc#86;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC019&begin=1087610&end=1089650;1087610;1089650;BOR010;PBC019;00:34:20;;https://search.corpuskiparla.it/corpus/conversations/PBC019.html;https://search.corpuskiparla.it/corpus/conversations/PBC019_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;2;intervista semistrutturata;o il telefono una volta // dovevi andare da solo raggiungere un telefono se avevi bisogno // xxx ancora più complicato;immagino;se // non so se si aveva bisogno di // no adesso adesso c''hanno il ce~ il telefono sull''autobus quindi non c''è problema //;;;;;1;;;;;;;;;;;;;;;;;;;1;;;;;;0;;
PBC019;#601603;doc#86;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC019&begin=1108360&end=1111760;1108360;1111760;BOR010;PBC019;00:34:20;;https://search.corpuskiparla.it/corpus/conversations/PBC019.html;https://search.corpuskiparla.it/corpus/conversations/PBC019_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;2;intervista semistrutturata;sull''autobus // xxx prendo l''autobus tutti i giorni // eh non parla mai con l''autista è brava segue le regole // xxxxxx mi;immagino;già dover star concentrato // eh se poi mi metto a parlare anch''io // che li vedo proprio concentrati adesso mi immagino x;1;penso già dover star concentrato;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PBC019;#601625;doc#86;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC019&begin=1116220&end=1120540;1116220;1120540;BOR010;PBC019;00:34:20;;https://search.corpuskiparla.it/corpus/conversations/PBC019.html;https://search.corpuskiparla.it/corpus/conversations/PBC019_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;2;intervista semistrutturata;immagino già dover star concentrato // eh se poi mi metto a parlare anch''io // che li vedo proprio concentrati adesso mi;immagino;x dover evitare tutte le persone // per strada // che complicato che dev''essere // xxxxx l''autista // non so se questo;1;penso a dover evitare tutte le persone per strada;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PBC019;#602073;doc#86;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC019&begin=1291710&end=1295083;1291710;1295083;BOR010;PBC019;00:34:20;;https://search.corpuskiparla.it/corpus/conversations/PBC019.html;https://search.corpuskiparla.it/corpus/conversations/PBC019_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;2;intervista semistrutturata;anche se la stagione è un po'' così così ehm // te li godi molto di più // ma se non ci sono i portici non // tutt''un altro //;immagino;che non so se dovesse andare in un altra città si troverebbe // un po'' // sì è è più è più brutta una città senza portici vedo;1;;;suppongo che non so ;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PBC019;#602166;doc#86;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC019&begin=1319218&end=1321000;1319218;1321000;BOR010;PBC019;00:34:20;;https://search.corpuskiparla.it/corpus/conversations/PBC019.html;https://search.corpuskiparla.it/corpus/conversations/PBC019_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;2;intervista semistrutturata;se anche uno si trova in pa~ in paese e piove uno sta a far le sue cose lo stesso // cammina ugualmente // se no anche col sole;immagino;// sì anche col sole // xxxx // decisamente aiuta ecco invec~ // tra l''altro sì ecco visto che ne stavamo parlando anche;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;0;;
PBC019;#602855;doc#86;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC019&begin=1571073&end=1576193;1571073;1576193;BOR010;PBC019;00:34:20;;https://search.corpuskiparla.it/corpus/conversations/PBC019.html;https://search.corpuskiparla.it/corpus/conversations/PBC019_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;2;intervista semistrutturata;sarebbe un peccato // poi quando posso però in citta si fa fatica poi a provare parlare in dialetto // eh ecco infatti;immagino;anche che i giovani ne parl~ lo parleranno sicuramente meno quindi // mh // mentre vedo // i napoletani che sono qua // che;1;;credo anche che i giovani lo parl-;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PBC019;#603339;doc#86;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC019&begin=1738580&end=1742610;1738580;1742610;BOR010;PBC019;00:34:20;;https://search.corpuskiparla.it/corpus/conversations/PBC019.html;https://search.corpuskiparla.it/corpus/conversations/PBC019_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;2;intervista semistrutturata;non il dialetto non lo parlano nessuno // // si sente poco parlare dialetto // xxxxx ultimamente con l''università;immagino;arrivino anche // si sentono sì parlar la loro lingua i napoletani o // o anche romagnoli ferraresi xxx il dialetto qua;1;;;suppongo arrivino anche;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PBC019;#603432;doc#86;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC019&begin=1771287&end=1776353;1771287;1776353;BOR010;PBC019;00:34:20;;https://search.corpuskiparla.it/corpus/conversations/PBC019.html;https://search.corpuskiparla.it/corpus/conversations/PBC019_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;2;intervista semistrutturata;quindi comunque ehm // lei diceva che quindi lo parla poco purtroppo si sta perdendo anche tra le persone che lo parlano;immagino;perché // cioè se anche quelli che lo parlano spesso devono parlare in italiano alla fine // sì se a scuola // xxx fan solo;;;;;1;;;;;;;;;;;;;;;;;;;1;1;;;;;1;;
PBB012;#635316;doc#89;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB012&begin=2596150&end=2597755;2596150;2597755;BOR001;PBB012;00:49:50;;https://search.corpuskiparla.it/corpus/conversations/PBB012.html;https://search.corpuskiparla.it/corpus/conversations/PBB012_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;3;intervista semistrutturata;stato qualcuno che si è interessato alla storia // e la s~ l''han fatto venir fuori e magari verrà fuori anche altro // però;immagino;che cioè ci saranno state // altre migliaia di storie // magari anche simili alla loro che però // ah // certo // eh;1;penso che cioè ci saranno state;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PBB014;#644642;doc#91;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB014&begin=225304&end=227024;225304;227024;BOR005;PBB014;00:31:54;;https://search.corpuskiparla.it/corpus/conversations/PBB014.html;https://search.corpuskiparla.it/corpus/conversations/PBB014_jefferson.html;21-25;M;;stud;;;marche;laurea in corso;2;intervista semistrutturata;a piedi no // ahi mannaggia eh no lì bisogna che ci vai merita è una bella passeggiata in primavera // tu già fatta a piedi?;immagino;di sì // sì sì sì sì sì sì sì // bello quello merita quello va fatto almeno una volta va fatto // sì // non puoi andare via da;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;non sono sicura che sia SD;
PBB014;#649762;doc#91;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB014&begin=1567870&end=1570142;1567870;1570142;BOR005;PBB014;00:31:54;;https://search.corpuskiparla.it/corpus/conversations/PBB014.html;https://search.corpuskiparla.it/corpus/conversations/PBB014_jefferson.html;21-25;M;;stud;;;marche;laurea in corso;2;intervista semistrutturata;iniziato a venirci da quando // da sempre da subito // da sempre // // subito // e trovi sempre anche gli stessi colleghi;immagino;// ma sì trovi sempre qualcuno da far due chiacchiere // sì sì // io poi parlerei anche col muro non so se l''hai capito ma;;;;;1;;;;;;;1;;;;;;;;;;;;1;;;;;;1;;
PTD021;#653380;doc#92;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD021&begin=679734&end=680728;679734;680728;TOR001;PTD021;01:31:29;;https://search.corpuskiparla.it/corpus/conversations/PTD021.html;https://search.corpuskiparla.it/corpus/conversations/PTD021_jefferson.html;26-30;F;;intell;;;lombardia;phd;5;intervista semistrutturata;// mh mh mh mh // quindi era facile per entrambi // certo // beh sì po~ cioè per esempio non so io di fumetti ne so poco //;immagino;che se // andassi in una fumetteria e trovassi una persona che sa cosa vende è anche più facile cioè comunque interagirci;1;;credo che se andassi in una fumetteria;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PTD021;#657780;doc#92;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD021&begin=1934242&end=1936831;1934242;1936831;TOR001;PTD021;01:31:29;;https://search.corpuskiparla.it/corpus/conversations/PTD021.html;https://search.corpuskiparla.it/corpus/conversations/PTD021_jefferson.html;26-30;F;;intell;;;lombardia;phd;5;intervista semistrutturata;metro // ah oka~ // cioè persone non dico ben vestite però vedi la differenza da fuori // mh mh beh perchè essendo così cara;immagino;che xxx // mh // eh se la posson permettere tutti // certo // noassolutamente no // eh infatti // okay // no invece vabbè di;1;;perché essendo così cara suppongo che;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PTD021;#659329;doc#92;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD021&begin=2375499&end=2376913;2375499;2376913;TOR001;PTD021;01:31:29;;https://search.corpuskiparla.it/corpus/conversations/PTD021.html;https://search.corpuskiparla.it/corpus/conversations/PTD021_jefferson.html;26-30;F;;intell;;;lombardia;phd;5;intervista semistrutturata;sono arrivato in albergo son collassato // piuttosto di spendere quei soldi per il taxi perchè // inavvicinabili // eh;immagino;certo // arriva sette euro e dieci // poi comin~ // ma co~ // e poi comincia la corsa // poi c''era scritto tariffa minima;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;0;;
PTD021;#659383;doc#92;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD021&begin=2389191&end=2391002;2389191;2391002;TOR001;PTD021;01:31:29;;https://search.corpuskiparla.it/corpus/conversations/PTD021.html;https://search.corpuskiparla.it/corpus/conversations/PTD021_jefferson.html;26-30;F;;intell;;;lombardia;phd;5;intervista semistrutturata;sono sei euro e cinquanta comuque son tanti soldi // e quanto ti sarebbe costato più o meno il xxx? // il resto del viaggio;immagino;// e considera che ho camminato quattro ore // mado~ // siamo xxx // cioè quattro ore per attraversare la città? // no io ci;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;0;;
PTD021;#663769;doc#92;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD021&begin=3656810&end=3661129;3656810;3661129;TOR001;PTD021;01:31:29;;https://search.corpuskiparla.it/corpus/conversations/PTD021.html;https://search.corpuskiparla.it/corpus/conversations/PTD021_jefferson.html;26-30;F;;intell;;;lombardia;phd;5;intervista semistrutturata;tra virgolette // okay okay okay // ma però di~ cioè dicevate prima delle olimpiadi e il cambiamento è positivo;immagino;no // sì // okay // sì sì sì per me sì // e // che tipo di cambiamento ha portato? // lui non molto // okay dì dì dì // dipende dai;;;;;1;1;;;;;;1;;;;;;;;;;;;;1;;;;;1;;
PTD021;#664505;doc#92;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD021&begin=3880439&end=3886951;3880439;3886951;TOR001;PTD021;01:31:29;;https://search.corpuskiparla.it/corpus/conversations/PTD021.html;https://search.corpuskiparla.it/corpus/conversations/PTD021_jefferson.html;26-30;F;;intell;;;lombardia;phd;5;intervista semistrutturata;torino? // sì è diventata una città d''a~ // cioè non lo so // sì sì // città d''arte // sì sì // cioè in tre~ cioè non lo so mi;immagino;non lo so però a me da bambina che c''avevo qua gli zii così per me torino era // sì // grigia la fiat fabbrica eh // era milano;1;;;suppongo non lo so;;;;;;;;;;;;;;;;;;;;;;;;;;0;non sono sicura che non sia SD;
PTD021;#667247;doc#92;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD021&begin=4621263&end=4623900;4621263;4623900;TOR001;PTD021;01:31:29;;https://search.corpuskiparla.it/corpus/conversations/PTD021.html;https://search.corpuskiparla.it/corpus/conversations/PTD021_jefferson.html;26-30;F;;intell;;;lombardia;phd;5;intervista semistrutturata;nuoto lo sport // okay // in generale non so il calcio // okay // vabbè il calcio perchè siamo in italia però // tifi la juve;immagino;così a naso eh // a naso // e il curling // e il curling ho giocato a curling // aspetta torniamo un attimo emeh // come mai la;;;;;1;1;;;;;;;;;;;;;;;;;;;1;;;;;0;non sono sicura che ci sia effettivamente cumulo;cumulo?
BOA3002;#670840;doc#93;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3002&begin=144591&end=149878;144591;149878;BO010;BOA3002;00:18:17;;https://search.corpuskiparla.it/corpus/conversations/BOA3002.html;https://search.corpuskiparla.it/corpus/conversations/BOA3002_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;4;conversazione libera;nuovo di punto in bianco ho cominciato a eh strippare // she crazy like me // eh // she the same as me // ecco // oddio io mi mi;immagino;cioè ripenso a questi fatti il giorno dopo due giorni dopo e dico ma // scena da biberon // e lo so // lui // penserà che sono;1;;credo cioè ripenso;;;;;;;;;;;;;;;;;;;;;;;;;;;0;non sono sicura che non sia SD;
BOD2015;#677189;doc#94;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2015&begin=885833&end=889333;885833;889333;BO115;BOD2015;00:22:14;;https://search.corpuskiparla.it/corpus/conversations/BOD2015.html;https://search.corpuskiparla.it/corpus/conversations/BOD2015_jefferson.html;21-25;M;;stud;;;emilia-romagna;laurea in corso;2;intervista semistrutturata;prima possibile francamente // beh magari inizi anche già // vabbè tanto avrai già tutti i materiali e le informazioni;immagino;// sì ho già una bibliografia provvisoria diciamo così // ma prima vorrei finire gli esami // e te ne mancano? // due;;;;;1;;;;;;;1;;;;;;;;;;;;;1;;;;;1;;
PBA014;#708750;doc#101;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA014&begin=534500&end=537420;534500;537420;BOI076;PBA014;00:27:54;;https://search.corpuskiparla.it/corpus/conversations/PBA014.html;https://search.corpuskiparla.it/corpus/conversations/PBA014_jefferson.html;21-25;M;;oper;;;emilia-romagna;dip_tec_prof;2;intervista semistrutturata;// e quindi // ogni tanto a meno che non ci sia un forte punto di riferimento non riesco a trovare la strada giusta // poi;immagino;sia solo una questione di abitudine eh magari // visitando di più la città mi mi abi~ abituerò // sì // a girarla // okay // e;1;penso sia solo una questione di abitudine;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
KPS002;#719980;doc#102;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS002&begin=2237895&end=2238545;2237895;2238545;PKP103;KPS002;00:37:23;;https://search.corpuskiparla.it/corpus/conversations/KPS002.html;https://search.corpuskiparla.it/corpus/conversations/KPS002_jefferson.html;21-25;F;;stud;;;calabria;laurea in corso;3;pasto;// grazie mille davvero non ti serve una mano? // oh è stato un parto fare quest''oggetto è stato difficile // no no no //;immagino;// era difficile // immagino // va bene // okay // ciao grazie // ciao ciao // bacini // comunque si io non so davvero cosa ho;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;0;;
KPS002;#719985;doc#102;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS002&begin=2239184&end=2239835;2239184;2239835;PKP103;KPS002;00:37:23;;https://search.corpuskiparla.it/corpus/conversations/KPS002.html;https://search.corpuskiparla.it/corpus/conversations/KPS002_jefferson.html;21-25;F;;stud;;;calabria;laurea in corso;3;pasto;ti serve una mano? // oh è stato un parto fare quest''oggetto è stato difficile // no no no // immagino // era difficile //;immagino;// va bene // okay // ciao grazie // ciao ciao // bacini // comunque si io non so davvero cosa ho preso eh perché // quale hai;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;0;;
KPN003;#723785;doc#103;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN003&begin=1417860&end=1418801;1417860;1418801;PKP013;KPN003;00:50:14;;https://search.corpuskiparla.it/corpus/conversations/KPN003.html;https://search.corpuskiparla.it/corpus/conversations/KPN003_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;3;pasto;non ti cambia più xx // mh // oh dio santo // // merda // due figli ed è una novantotto // è vero // sì // lara da dada // non me la;immagino;// tua sorella? o la francesca // solo da dada? // no no mia sorella eh? // solo da dada? // sì ma perché // dada dada;1;non penso;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
TOA1006;#779307;doc#110;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA1006&begin=2184179&end=2185716;2184179;2185716;TO079;TOA1006;00:45:54;;https://search.corpuskiparla.it/corpus/conversations/TOA1006.html;https://search.corpuskiparla.it/corpus/conversations/TOA1006_jefferson.html;21-25;M;;stud;;;piemonte;laurea in corso;3;ricevimento studenti;// no // ma ci saranno centinaia di monografie in portoghese pubblicate in brasile su paulo freire // perchè così // no ma;immagino;// se penso che tutto il mondo da~ accademico // da questo punto di vista è simile // ah un dottorato su due in pedagogia // e;;;;;1;1;;;1;;;;;;;;;;;;;;;;;;;;;0;;
PBC018;#790674;doc#112;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC018&begin=160060&end=163767;160060;163767;BOR010;PBC018;00:37:48;;https://search.corpuskiparla.it/corpus/conversations/PBC018.html;https://search.corpuskiparla.it/corpus/conversations/PBC018_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;2;intervista semistrutturata;// xx un po più arteriosclerotiche // // una volta era più era più calma diciamo la gente // era più calma la gente // ah beh;immagino;perchè adesso poi ci sono anche un sacco di ragazzi giovani tutti // bologna è molto cioè sono // ci sono anzi~ anziani ma;;;;;1;1;;;1;;;;;;;;;;;;;;;;;;;;;0;;
PBC018;#790816;doc#112;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC018&begin=205853&end=206853;205853;206853;BOR010;PBC018;00:37:48;;https://search.corpuskiparla.it/corpus/conversations/PBC018.html;https://search.corpuskiparla.it/corpus/conversations/PBC018_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;2;intervista semistrutturata;col cellulare xxxx // siamo un po'' troppo schiavi del cellulare dai // ah quindi preferiva un po'' anche bologna // prima;immagino;// purtroppo non l''ho vissuta però anch''io penso che // sono cambiate le persone che vivono nei quartieri // xxxx //;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;0;;
PBC018;#790901;doc#112;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC018&begin=243007&end=247360;243007;247360;BOR010;PBC018;00:37:48;;https://search.corpuskiparla.it/corpus/conversations/PBC018.html;https://search.corpuskiparla.it/corpus/conversations/PBC018_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;2;intervista semistrutturata;non vedo una grossa differenza con gli anziani casomai // ci può essere più differenza coi giovani // ah beh si anche per;immagino;sono anche cambiati un po'' i tempi // i tempi // quali erano i luoghi di ritrovo più frequentati // ah essendo un tramviere;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;0;;
PBC018;#791537;doc#112;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC018&begin=470993&end=473013;470993;473013;BOR010;PBC018;00:37:48;;https://search.corpuskiparla.it/corpus/conversations/PBC018.html;https://search.corpuskiparla.it/corpus/conversations/PBC018_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;2;intervista semistrutturata;col fatto che siamo aumentati in famiglia // siamo andati fuori bologna // no è gius~ // ah oh non si scappa mica // eh si;immagino;però // xxxxx // altre zone no // che ricordo ha? // // io ho un bel ricordo del quartiere dove vivevo // perché oltretutto;;;;;1;1;;;1;;;;;;;;;;;;;;;;;;;;;0;;
PBC018;#793048;doc#112;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC018&begin=1001033&end=1002173;1001033;1002173;BOR010;PBC018;00:37:48;;https://search.corpuskiparla.it/corpus/conversations/PBC018.html;https://search.corpuskiparla.it/corpus/conversations/PBC018_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;2;intervista semistrutturata;entrato in azienda // dal millenovecentottantuno // è da tanto quindi è un veterano diciamo // cooscerà bene;immagino;// no abbiam vissuto varie // varie tipologie di tempi // io come ho detto prima dentro al circolo io vengo praticamente;;;;;1;;;;;;;;;;;;;;;;;;;1;;;;;;0;;
PBC018;#793387;doc#112;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC018&begin=1133254&end=1136827;1133254;1136827;BOR010;PBC018;00:37:48;;https://search.corpuskiparla.it/corpus/conversations/PBC018.html;https://search.corpuskiparla.it/corpus/conversations/PBC018_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;2;intervista semistrutturata;ognuno cerca di fare come si dice // i suoi le sue cose // accidenti sempre attaccati al telefono come dicevamo prima;immagino;// eh // purtroppo // pensi che l''attività del circolo abbia un impatto significativo su tutto il quar~ // quartiere;;;;;1;;;;;;;1;;;;;;;;;;;;;1;;;;;1;;
PBC018;#793889;doc#112;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC018&begin=1320080&end=1321534;1320080;1321534;BOR010;PBC018;00:37:48;;https://search.corpuskiparla.it/corpus/conversations/PBC018.html;https://search.corpuskiparla.it/corpus/conversations/PBC018_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;2;intervista semistrutturata;qual è stata la prima volta che sei stato a san luca hai dei ricor~ // // oh proprio non me lo ricordo proprio // troppe volte;immagino;// no cioè a san luca ci sono andato tanto x un posto in cui non sono andato adesso aspettiamo a vedere se c''è // a non so eh a;;;;;1;;;;;;;;;;;;;;;;;;;1;;;;;;0;;
PBC018;#793996;doc#112;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC018&begin=1354800&end=1358638;1354800;1358638;BOR010;PBC018;00:37:48;;https://search.corpuskiparla.it/corpus/conversations/PBC018.html;https://search.corpuskiparla.it/corpus/conversations/PBC018_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;2;intervista semistrutturata;quando prendi a parlare se parli in italiano o se scor in dialàt // ah quindi cambia anche dalla persona che ha davanti;immagino;// si come quando si parla con le persone // ci sono espressioni tipiche bolognesi che trova difficile esprimere in;;;;;1;;;1;;;;1;;;;;;;;;;;;;1;;;;;1;;"quando si tratta di un'intervista l'uso di ""immagino"" è quasi sempre questo"
PBC018;#794278;doc#112;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC018&begin=1457467&end=1460367;1457467;1460367;BOR010;PBC018;00:37:48;;https://search.corpuskiparla.it/corpus/conversations/PBC018.html;https://search.corpuskiparla.it/corpus/conversations/PBC018_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;2;intervista semistrutturata;// x x tradizione? // un nostro // una nostra cosa che va portata avanti // non che muoia // e poi cultura anche del posto;immagino;// la nostra cultura // eh io sono una di quelle persone che non parla dialetto quindi // e mi dispiace di questa cosa // io;;;;;1;;;1;;;;1;;;;;;;;;;;;;1;;;;;1;;
PBC018;#795056;doc#112;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC018&begin=1712907&end=1714978;1712907;1714978;BOR010;PBC018;00:37:48;;https://search.corpuskiparla.it/corpus/conversations/PBC018.html;https://search.corpuskiparla.it/corpus/conversations/PBC018_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;2;intervista semistrutturata;il lavoro // xxx fra l''altro vedo adesso // c''è anche un sacco di gente che vedo in pausa non so quindi avete anche orari //;immagino;// beh li ci sono e per gli autisti ci quando io ero in guida ci sono i turni cioè // diciamo ci son le corte che iniziano per;;;;;1;;;;1;;;;;;;;;;;;;;;;;;;;;0;;
PBC018;#795422;doc#112;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC018&begin=1829580&end=1834048;1829580;1834048;BOR010;PBC018;00:37:48;;https://search.corpuskiparla.it/corpus/conversations/PBC018.html;https://search.corpuskiparla.it/corpus/conversations/PBC018_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;2;intervista semistrutturata;come fai a organizzare il servizio // ah beh giustamente però deve essere veramente brutto // quindi tra l''altro quindi;immagino;che sia un punto di incontro qui cioè proprio apposta per // sì sì questo qui è aperto dalla mattina dalle otto otto no;1;;;suppongo sia un unto di incontro;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PBC018;#795704;doc#112;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC018&begin=1911380&end=1913653;1911380;1913653;BOR010;PBC018;00:37:48;;https://search.corpuskiparla.it/corpus/conversations/PBC018.html;https://search.corpuskiparla.it/corpus/conversations/PBC018_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;2;intervista semistrutturata;dire se hai un''ora o due ore di intervallo // hai piacere di fermarti come si chiama anche a riposarti perché oh // xxx si;immagino;anche perché // far venir sera // diventa lunga specialmente // chi fa i turni che // i turni oh purtroppo ci sono perché se;;;;;1;1;;;1;;;;;;;;;;;;;;;;;;;;;0;;
PBC018;#795783;doc#112;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC018&begin=1940707&end=1943794;1940707;1943794;BOR010;PBC018;00:37:48;;https://search.corpuskiparla.it/corpus/conversations/PBC018.html;https://search.corpuskiparla.it/corpus/conversations/PBC018_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;2;intervista semistrutturata;turni mediamente sono su s~ // turni di sei ore praticamente // ah beh aiuto // ma tra l''altro sempre sullo stesso autobus;immagino;quindi // ah per un mese // eh se tu hai il turno fisso // quel turno lì l''hai per un mese // puoi avere due linee per dire fai un;;;;;1;1;;1;;;;;;;;;;;;;;;;1;;;;;;1;;
PBA016;#823143;doc#117;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA016&begin=1179385&end=1180911;1179385;1180911;BOI078;PBA016;00:32:01;;https://search.corpuskiparla.it/corpus/conversations/PBA016.html;https://search.corpuskiparla.it/corpus/conversations/PBA016_jefferson.html;16-20;M;;stud;;;emilia-romagna;laurea in corso;4;intervista semistrutturata;da piccole? // // io a cervia da un botto di anni in realtà cioè da sempre // ah okay // ehm // beh allora // tu vabbè tu al sud;immagino;// io sulla costa marchigiana // ancona? // eh no civitanova marche // ah civ~ eh ci sono andato anch''io // mh perché? //;;;;;1;;;1;;;;1;;;;;;;;;;;;;1;;;;;1;;
PTA001;#826872;doc#118;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA001&begin=307810&end=311410;307810;311410;TOI001;PTA001;01:32:30;;https://search.corpuskiparla.it/corpus/conversations/PTA001.html;https://search.corpuskiparla.it/corpus/conversations/PTA001_jefferson.html;26-30;M;;oper;;;piemonte;dip_tec_prof;3;intervista semistrutturata;non // non lo prendo in considerazione // mhmh // sì // ehm // pensi che all''estero ci sia più lavoro in generale? // ma;immagino;che come su tutte le cose dipenda poi molto dai settori // da cosa trovi mhmhmhmhmh // eh // ci sono mestieri che;1;;credo che come su tutte le cose dipenda molto dai settori;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
