Reference;Token number;Document number;Anno di raccolta;annotation.audio_file;annotation.begin;annotation.end;annotation.participant_code;conversation.code;conversation.duration;conversation.topic;doc.full_conversation;doc.full_jefferson;Età;Genere;Luogo di raccolta;Occupazione;Presenza di moderatore;Rapporto tra i partecipanti;Regione di provenienza;Titolo di studio;Numero di partecipanti;Tipo di interazione;Left;KWIC;Right;Non SD;Test 1;Test 2;Test 3;SD;Cumulo;Presa di turno;Richiesta di accordo/conferma;Manifestazione di accordo;Conferma dell'attenzione;Interruzione;Cessione del turno;Marcatura della conoscenza condivisa;Richiesta di attenzione;Strategie di cortesia;Gestione del topic: introduzione o ripresa di topic;Chiusura di un topic;Prolettico, marca di formulazione: ecco;Riformulazione;Marcatura di citazione/discorso riportato;Esemplificazione;Filler, riempimento dei tempi di formulazione;General extenders e marche di generalizzazione;Marcatura dell'inferenza;Modulazione del grado di confidenza del parlante;Approssimazione;Specificazione;Attenuazione;Intensificazione;Polifunzionalità;Dubbî;Commenti
BOA1009;#1788494;doc#252;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA1009&begin=363271&end=375520;363271;375520;BOA1009;;00:07:19;;https://search.corpuskiparla.it/corpus/conversations/BOA1009.html;https://search.corpuskiparla.it/corpus/conversations/BOA1009_jefferson.html;21-25;F;;stud;;;trentino-alto-adige;laurea in corso;2;ricevimento studenti;di questi bambini della cioè tutto diciamo la particolarità è la cultura sorda a confronto con la cultura udente sono;comunque;cose che poi nella tesi sicuramente vanno spiegate // mhmh sì // sì // certo // e da quel punto di vista comunque ho tutto il;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOD2019;#1808332;doc#255;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2019&begin=354132&end=356953;354132;356953;BOD2019;;00:32:02;;https://search.corpuskiparla.it/corpus/conversations/BOD2019.html;https://search.corpuskiparla.it/corpus/conversations/BOD2019_jefferson.html;21-25;F;;stud;;;umbria;laurea in corso;2;intervista semistrutturata;rapporto se può anche superfortifica'' quello dipende da // sì sì vabbè quello // può anche anda'' de pari passo poi magari;comunque;// esatto // quello alla fine so le difficoltà che uniscono quindi // che ne sai? // ehm vabbè comunque // ehm la zona no? di;;;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;
BOD2019;#1808352;doc#255;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2019&begin=361899&end=364269;361899;364269;BOD2019;;00:32:02;;https://search.corpuskiparla.it/corpus/conversations/BOD2019.html;https://search.corpuskiparla.it/corpus/conversations/BOD2019_jefferson.html;21-25;F;;stud;;;umbria;laurea in corso;2;intervista semistrutturata;passo poi magari comunque // esatto // quello alla fine so le difficoltà che uniscono quindi // che ne sai? // ehm vabbè;comunque;// ehm la zona no? di casa tua è un po'' più diciamo esterna anche se so che a te non t'' ha mai // no no // non t'' è mai pesata sta;;;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;
BOD2019;#1809153;doc#255;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2019&begin=580991&end=584472;580991;584472;BOD2019;;00:32:02;;https://search.corpuskiparla.it/corpus/conversations/BOD2019.html;https://search.corpuskiparla.it/corpus/conversations/BOD2019_jefferson.html;21-25;F;;stud;;;umbria;laurea in corso;2;intervista semistrutturata;''sta casa no? // sì? // col fatto appunto che studi musica tanto per rimanere in tema // c'' avrai bisogno di una stranza;comunque;magari tua con // cioè un modo per aver più privacy eh // coinquilini più flessibili no? // sì sicuramente sì // magari;;;;;1;;;;;;;;;;;;;;;;;;;;;;1;;;;;
BOD2019;#1809580;doc#255;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2019&begin=692695&end=695530;692695;695530;BOD2019;;00:32:02;;https://search.corpuskiparla.it/corpus/conversations/BOD2019.html;https://search.corpuskiparla.it/corpus/conversations/BOD2019_jefferson.html;21-25;F;;stud;;;umbria;laurea in corso;2;intervista semistrutturata;tranquillo e non scazzato perché in certi momenti anche una cosa stupida come quella te po'' fa'' // innervosi'' // beh sì;comunque;si tratta della tua libertà // cioè di quanta libertà c'' hai e poi // ci sta che uno s'' adatta però dopo un po'' insomma // dopo;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;
BOD2019;#1813586;doc#255;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2019&begin=1878895&end=1880922;1878895;1880922;BOD2019;;00:32:02;;https://search.corpuskiparla.it/corpus/conversations/BOD2019.html;https://search.corpuskiparla.it/corpus/conversations/BOD2019_jefferson.html;21-25;F;;stud;;;umbria;laurea in corso;2;intervista semistrutturata;beh sì // non che sia poi facile ritrovarlo // da altre parti // ce sto ave'' un déjàvu incredibile // e non so perché // e però;comunque;// magari per quello che fai sì è meglio un ambiente come bologna // per quello che magari preferisci o per quello che sei;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
PTB023;#1819877;doc#256;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB023&begin=2177071&end=2180696;2177071;2180696;PTB023;;00:47:59;;https://search.corpuskiparla.it/corpus/conversations/PTB023.html;https://search.corpuskiparla.it/corpus/conversations/PTB023_jefferson.html;61-65;M;;intell;;;piemonte;laurea;2;intervista semistrutturata;pro~ fessore di una donna // che ti conosce come questa fiamma // dicono che non l''hai dimenticata // lei se ne andò // ma;comunque;non si è mai sposata e da quel giorno // // ti sei cucito il cuore // anche per questo ti chiamo professore // e poi l''ultimo;;;;;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;
TOA3004;#1827852;doc#258;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3004&begin=1184452&end=1187825;1184452;1187825;TOA3004;;00:34:49;;https://search.corpuskiparla.it/corpus/conversations/TOA3004.html;https://search.corpuskiparla.it/corpus/conversations/TOA3004_jefferson.html;21-25;M;;stud;;;piemonte;laurea in corso;4;conversazione libera;beh // beh non son foodora // è uguale // funziona uguale i contratti son dello stesso tipo // poi parliamoneeh di foodora;comunque;so sempre sordi // non so non so quanto // beh però così uno due tre quattro comulativo ci faceva almeno due pizze // non;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;
BOC1006;#1844539;doc#261;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOC1006&begin=679580&end=682470;679580;682470;BOC1006;;00:23:00;;https://search.corpuskiparla.it/corpus/conversations/BOC1006.html;https://search.corpuskiparla.it/corpus/conversations/BOC1006_jefferson.html;F;2;;esame;;;laurea in corso;comunque;stud;appunto della linguistica acquisizionale // risulta essere // bene o male in parte anche soggettivo nel senso che;// come // appunto diceva corder noi impariamo in maniera conforme al nostro sillabo interno // e quindi in maniera;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOC1006;#1845041;doc#261;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOC1006&begin=837288&end=845347;837288;845347;BOC1006;;00:23:00;;https://search.corpuskiparla.it/corpus/conversations/BOC1006.html;https://search.corpuskiparla.it/corpus/conversations/BOC1006_jefferson.html;F;2;;esame;;;laurea in corso;comunque;stud;strategica // ma appunto // è // diciamo // viene appunto valorizzato molto anche negli ultimi tempi anche l'' autonomia;e l'' autoapprendimento quindi appunto self learning che appunto è la modalità di studio // quindi appunto ill'';;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PTB024;#1846682;doc#262;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB024&begin=112523&end=113800;112523;113800;PTB024;;00:23:23;;https://search.corpuskiparla.it/corpus/conversations/PTB024.html;https://search.corpuskiparla.it/corpus/conversations/PTB024_jefferson.html;31-35;M;;intell;;;piemonte;phd;3;intervista semistrutturata;// due anni // due anni // e poi? dove siete andati? // poi siamo andati verso // eh verso san mauro // ah ho capito // beh;comunque;lì vicino no? // sì // sì? okay // verso san mauro perché // mh // eh mio padre // mh mh // era disoccupato anche giù nel veneto;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;TUTTO SOMMATO
BOD1003;#1859255;doc#263;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD1003&begin=4723141&end=4731224;4723141;4731224;BOD1003;;01:24:11;;https://search.corpuskiparla.it/corpus/conversations/BOD1003.html;https://search.corpuskiparla.it/corpus/conversations/BOD1003_jefferson.html;61-65;M;;intell;;;emilia-romagna;phd;1;lezione;// quello che faremo è semplicemente utilizzare i dati per costruirci delle gaussiane o qualcosa che ci assomiglia;comunque;delle curve a campana centrate // e queste curve a campana ognuna per insieme // ci permetteranno di andare ad a dare;;;;;1;;;;;;;;;;;;;;;;;;;;;;1;;;;;
KPS003;#1865861;doc#265;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS003&begin=491530&end=494720;491530;494720;KPS003;;00:37:28;;https://search.corpuskiparla.it/corpus/conversations/KPS003.html;https://search.corpuskiparla.it/corpus/conversations/KPS003_jefferson.html;51-55;F;;uff;;;abruzzo;laurea;2;pasto;due sezione eh // sì sì sì ne fai arrivi fino alla che ne so // elle però le fai da // quindici // ehm sì cioè // eh perchè;comunque;le classi che abbiamo // le abbiamo le eh effettivamente n~ tutte le scuole italiane sono classi pollaio // sono ah si'' //;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KPS003;#1870845;doc#265;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS003&begin=2191036&end=2195518;2191036;2195518;KPS003;;00:37:28;;https://search.corpuskiparla.it/corpus/conversations/KPS003.html;https://search.corpuskiparla.it/corpus/conversations/KPS003_jefferson.html;51-55;F;;uff;;;abruzzo;laurea;2;pasto;// un po'' dipende dalla nonna un po'' vedendomi io // e così // quello mi spaventa mi spaventa perchè // eh mi mi mi vedo // che;comunque;st~ st~ stiamo io quanto tuo padre stiamo vivendo una storia // che non è più la nostra che non sa così // quindi non ci;;;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;
BOD2014;#1872701;doc#266;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2014&begin=582281&end=588863;582281;588863;BOD2014;;00:25:01;;https://search.corpuskiparla.it/corpus/conversations/BOD2014.html;https://search.corpuskiparla.it/corpus/conversations/BOD2014_jefferson.html;21-25;M;;stud;;;emilia-romagna;laurea in corso;2;intervista semistrutturata;quello non si fa molto aiutare cioè // no infatti // anche prima che magari fosse più robe che io non l'' ho più sentito // che;comunque;aveva già avuto problemi gli ho de~ anch'' io cioè gli ho sempre detto a guido tutto a posto si chiacchiera // però lui;;;;;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;
BOD2014;#1872889;doc#266;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2014&begin=650960&end=652440;650960;652440;BOD2014;;00:25:01;;https://search.corpuskiparla.it/corpus/conversations/BOD2014.html;https://search.corpuskiparla.it/corpus/conversations/BOD2014_jefferson.html;21-25;M;;stud;;;emilia-romagna;laurea in corso;2;intervista semistrutturata;noi eravamo quasi in fine serata ovviamente // eha iniziato a fare il balordo // no me la ricordo ''sta storia // e vabbè //;comunque;dopo // due stanze a casa // affittate anche da un dei nostri amici di famiglia // poi mia mamma adesso sta iniziando // un;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
TOD2016;#1879113;doc#267;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD2016&begin=1214230&end=1217733;1214230;1217733;TOD2016;;00:30:39;;https://search.corpuskiparla.it/corpus/conversations/TOD2016.html;https://search.corpuskiparla.it/corpus/conversations/TOD2016_jefferson.html;21-25;F;;stud;;;lombardia;laurea in corso;2;intervista semistrutturata;torino // altri problemi // i miei vicini // che ho trovato // erano // a un altro livello // perché erano giovani // mhmh //;comunque;avranno trentacinque quarant'' anni // e mi hanno fatto disperare per il primo periodo // tra l'' altro devono;;;;;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;
PBB030;#1882741;doc#268;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB030&begin=461111&end=463546;461111;463546;PBB030;;01:00:51;;https://search.corpuskiparla.it/corpus/conversations/PBB030.html;https://search.corpuskiparla.it/corpus/conversations/PBB030_jefferson.html;31-35;F;;intell;;;emilia-romagna;laurea;3;intervista semistrutturata;aprile cioè // eh sì // eh esatto // cioè quella è la tradizione // che in realtà ci siam portati // dietro perchè;comunque;l''abbiam sempre festeggiato // dove lo festeggi? // però con i no~ // eh con i nostri amici di solito // a casa di uno del dei;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PBB030;#1885972;doc#268;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB030&begin=1351154&end=1354895;1351154;1354895;PBB030;;01:00:51;;https://search.corpuskiparla.it/corpus/conversations/PBB030.html;https://search.corpuskiparla.it/corpus/conversations/PBB030_jefferson.html;31-35;F;;intell;;;emilia-romagna;laurea;3;intervista semistrutturata;comitiva di amici quasi nessuno di giù però // ci difendiamo bene // mhmh // chi è di cioè chi è di giù si difende bene // e;comunque;facciamo i nostri pranzi domenicali e // quindi no dai bello // altre tradizioni di giù che porterei qua no sinceramente;1;;;;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;
PBB030;#1888322;doc#268;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB030&begin=2000801&end=2005099;2000801;2005099;PBB030;;01:00:51;;https://search.corpuskiparla.it/corpus/conversations/PBB030.html;https://search.corpuskiparla.it/corpus/conversations/PBB030_jefferson.html;31-35;F;;intell;;;emilia-romagna;laurea;3;intervista semistrutturata;// per me bologna è meno umida // ah // e // cioè è più calda // però è a~ è un caldo molto diverso // okay // considera che;comunque;sto di solito in ospedale perchè mh cioè io il caldo lo reggo // mhmh // zero // come me // quindi cioè anche cioè // mentre;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TOD2014;#1899082;doc#269;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD2014&begin=1281874&end=1287456;1281874;1287456;TOD2014;;00:27:40;;https://search.corpuskiparla.it/corpus/conversations/TOD2014.html;https://search.corpuskiparla.it/corpus/conversations/TOD2014_jefferson.html;21-25;F;;stud;;;umbria;laurea in corso;3;intervista semistrutturata;non è così insomma nel senso penso che rischi veramente di andare all'' ospedale quindi no // xxx // invece no // ehm vabbè;comunque;ecco appunto anche qui la famosissima tavernetta // mhm // che // che poi io credo un po'' almeno i nonni tutti i nonni del;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;
KPC003;#1903101;doc#270;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPC003&begin=1266818&end=1269166;1266818;1269166;KPC003;;00:30:56;;https://search.corpuskiparla.it/corpus/conversations/KPC003.html;https://search.corpuskiparla.it/corpus/conversations/KPC003_jefferson.html;21-25;M;;stud;;;toscana;laurea in corso;2;pasto;è che siamo qua da da da tre settimane // ci siamo da tre quattro giorni // ma tanto qua lo so che continuerai a non farlo // sì;comunque;ora ho rigove~ ora ho rigoverna~ // ecco mi hai già dato la risposta non c''è bisogno di continua // ora ho rigovernato io e;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
KPS007;#1909079;doc#272;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS007&begin=569829&end=573390;569829;573390;KPS007;;00:37:21;;https://search.corpuskiparla.it/corpus/conversations/KPS007.html;https://search.corpuskiparla.it/corpus/conversations/KPS007_jefferson.html;26-30;F;;intell;;;abruzzo;laurea;2;pasto;ha detto delle parole a carlotta se n''è andata l''ha insultata che non ti dico // da quello che m''ha detto il nonno quindi //;comunque;non è che cambia il fatto che ci sia una persona ventiquattr''ore su ventiquattro // perché anche se ci fosse una persona;;;;;1;;;;;;;;;;;;;;;;;;;1;;;;;;;;
KPS007;#1910042;doc#272;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS007&begin=972110&end=976320;972110;976320;KPS007;;00:37:21;;https://search.corpuskiparla.it/corpus/conversations/KPS007.html;https://search.corpuskiparla.it/corpus/conversations/KPS007_jefferson.html;26-30;F;;intell;;;abruzzo;laurea;2;pasto;// il cancello era chiuso // eh sì // li abbiamo chiusi tutti // son chiusi tutti i cancelli // eh però il problema è che //;comunque;lei ehm stava riaprendo il cancelletto // mhmh // per uscie dall''altro lato forse dal cancello grande // e quindi s~ ha;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
KPS007;#1911904;doc#272;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS007&begin=1494084&end=1496669;1494084;1496669;KPS007;;00:37:21;;https://search.corpuskiparla.it/corpus/conversations/KPS007.html;https://search.corpuskiparla.it/corpus/conversations/KPS007_jefferson.html;26-30;F;;intell;;;abruzzo;laurea;2;pasto;niente // e gli stivaletti col tacchetto // tacchi che ti puoi mettere ma che non ci soffri // // sempre per un lato fresh ma;comunque;comodo // non so se ho reso bene l''idea dice // io vorrei comprarmi i tacchi trasparenti // ammirevole // ah suaso sta;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KPS007;#1913598;doc#272;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS007&begin=2047531&end=2051432;2047531;2051432;KPS007;;00:37:21;;https://search.corpuskiparla.it/corpus/conversations/KPS007.html;https://search.corpuskiparla.it/corpus/conversations/KPS007_jefferson.html;21-25;F;;intell;;;abruzzo;dip_lic;2;pasto;è? // sto scherzando // la camicia quella rosa tua che t''ho fregato // no ovviamente no // però // mh // vabbè poi vediamo;comunque;tendenzialmente sì queste potrebbero essere delle // no se no ti porti la giacca di jeans // il giubbino di jeans? // mah;;;;;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;
KPN021;#1942817;doc#279;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN021&begin=17249&end=21319;17249;21319;KPN021;;01:00:29;;https://search.corpuskiparla.it/corpus/conversations/KPN021.html;https://search.corpuskiparla.it/corpus/conversations/KPN021_jefferson.html;16-20;M;;stud;;;veneto;laurea in corso;4;pasto;inutili // per far sì che tipo // tutto quello che le altre persone non vedono // escluso non si soffermano a pensare o;comunque;non ci danno peso // è tipo tutta la questione per il fatto del quid intellettivo cioè non so come spiegartelo // del quid?;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KPN021;#1952031;doc#279;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN021&begin=2711057&end=2713041;2711057;2713041;KPN021;;01:00:29;;https://search.corpuskiparla.it/corpus/conversations/KPN021.html;https://search.corpuskiparla.it/corpus/conversations/KPN021_jefferson.html;16-20;M;;stud;;;veneto;laurea in corso;4;pasto;the jackal // di che? // su youtube quelli che fanno i video // // che quest''anno hanno // si parli proprio da millennial;comunque;// quest''anno hanno // // questa è un''offesa // // quest''anno hanno commentato sanremo // cioè hanno fatto un video su;;;;;1;;;;;;;;;;;;1;;;;;;;;;;;;;;;
KPN021;#1952711;doc#279;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN021&begin=2925615&end=2935529;2925615;2935529;KPN021;;01:00:29;;https://search.corpuskiparla.it/corpus/conversations/KPN021.html;https://search.corpuskiparla.it/corpus/conversations/KPN021_jefferson.html;21-25;M;;stud;;;veneto;laurea in corso;4;pasto;magari dovevi studiare o fare altro e quindi non ci riuscivi // // sì sì sì // eh eh // no sì per carità quello però mh cioè;comunque;anche se ci vai nel senso te la vivi in maniera diversa perchè non sarà mai come quando eravamo tipo al alle superiori //;;;;;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;
