Reference;Token number;Document number;Anno di raccolta;annotation.audio_file;annotation.begin;annotation.end;annotation.participant_code;conversation.code;conversation.duration;conversation.topic;doc.full_conversation;doc.full_jefferson;Età;Genere;Luogo di raccolta;Occupazione;Presenza di moderatore;Rapporto tra i partecipanti;Regione di provenienza;Titolo di studio;Numero di partecipanti;Tipo di interazione;Left;KWIC;Right;Non SD;Test 1;Test 2;Test 3;SD;Cumulo;Presa di turno;Richiesta di accordo/conferma;Conferma dell'attenzione;Interruzione;Cessione del turno;Marcatura della conoscenza condivisa;Richiesta di attenzione;Strategie di cortesia;Introduzione di topic/passaggio a un nuovo topic/ripresa di un topic allora, quindi, dopo di che ecc.;Chiusura di un topic;Riformulazione;Digressione;Marcatura di citazione/discorso riportato;Esemplificazione;Marcatura dell'inferenza;Modulazione del grado di confidenza del parlante;Intensificazione;Polifunzionalità
PBC021;#1951379;doc#267;2022;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC021&begin=1644070&end=1646170;1644070;1646170;BOR012;PBC021;00:51:51;fisso;https://search.corpuskiparla.it/corpus/conversations/PBC021.html;https://search.corpuskiparla.it/corpus/conversations/PBC021_jefferson.html;21-25;F;BO;2;stud;sì;asimmetrico;emilia-romagna;intervista semistrutturata;laurea;buono ma tutti e due sia la zia che marcello erano tutti e due norma~ diciamo normali bambini normali ecco // mh eh ora non;direi;però // no perchè beh // no è p~ // di~ // cioè è una battuta // lo zio non era non era teppista era iperattivo // che arg~ // era;1;;;;;;;;;;;;;;;;;;;;;;;0
PBA028;#1970703;doc#268;2024;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA028&begin=3936060&end=3940700;3936060;3940700;BOR031;PBA028;01:05:40;fisso;https://search.corpuskiparla.it/corpus/conversations/PBA028.html;https://search.corpuskiparla.it/corpus/conversations/PBA028_jefferson.html;21-25;M;BO;3;stud;sì;asimmetrico;emilia-romagna;intervista semistrutturata;laurea in corso;ci credo // è come chi abita cioè nel senso senti tutto // va bene // sente tutto // oka~ // vabbè niente io vi vi ringrazio;direi;che possiamo fare basta eh // grazie a te // okay // visto? // fallo sulla parte intervista eh // eh? // vabbè // andiamo il;1;;;;;;;;;;;;;;;;;;;;;;;0
PBB003;#1978790;doc#269;2021;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB003&begin=2971767&end=2974490;2971767;2974490;BOR002;PBB003;00:49:48;fisso;https://search.corpuskiparla.it/corpus/conversations/PBB003.html;https://search.corpuskiparla.it/corpus/conversations/PBB003_jefferson.html;21-25;F;BO;3;stud;sì;asimmetrico;emilia-romagna;intervista semistrutturata;laurea in corso;con la lamborghini eccetera quindi // è è un po'' cambiata secondo me sia la domanda che l''offerta ecco // mhmh // beh;direi;che son state abbastanza // esaustive come // risposte // come domande sì come conversazione // quanto c''abbiam messo?;1;;;;;;;;;;;;;;;;;;;;;;;0
PBB003;#1978814;doc#269;2021;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB003&begin=2982955&end=2984055;2982955;2984055;BOR002;PBB003;00:49:48;fisso;https://search.corpuskiparla.it/corpus/conversations/PBB003.html;https://search.corpuskiparla.it/corpus/conversations/PBB003_jefferson.html;21-25;F;BO;3;stud;sì;asimmetrico;emilia-romagna;intervista semistrutturata;laurea in corso;abbastanza // esaustive come // risposte // come domande sì come conversazione // quanto c''abbiam messo? // mh // mah;direi;che // mezz''ora // va bene così insomma // un''intro nome cognome qualcosa? // dove sei nata? // a bologna // non su in via;1;;;;;;;;;;;;;;;;;;;;;;;0
PBC003;#1998038;doc#271;2021;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC003&begin=3521989&end=3522477;3521989;3522477;BOR001;PBC003;01:15:05;fisso;https://search.corpuskiparla.it/corpus/conversations/PBC003.html;https://search.corpuskiparla.it/corpus/conversations/PBC003_jefferson.html;21-25;F;BO;3;stud;sì;asimmetrico;emilia-romagna;intervista semistrutturata;laurea in corso;dopo a tavola con lui era impossibile starci // mh // non potevi dire è insipido ma perchè ti immagini? // mh // eh beh //;direi;// ti immagini? // però di guerra non ne ha mai parlato si vede che // no // no // io quello lì penso che sia una forma che la;;;;;1;1;;;1;;;;;;;;;;;;;;1;1
PTD019;#2025592;doc#275;2019;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD019&begin=297626&end=301144;297626;301144;TOI011;PTD019;00:54:47;fisso;https://search.corpuskiparla.it/corpus/conversations/PTD019.html;https://search.corpuskiparla.it/corpus/conversations/PTD019_jefferson.html;31-35;M;TO;4;comm;sì;asimmetrico;lombardia;intervista semistrutturata;dip_tec_prof;// tredici scusami sì // // // xx duemilaetredici // quindi cinque più un paio d''anni prima sei se~ sette ti;direi;// okay // va bene // ehm lavorate in proprio o siete dipendenti? // come? // sì siamo // lavorate in proprio o siete;;;;;1;;;;;;;;;;;;;;;;;1;;0
PTD019;#2028810;doc#275;2019;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD019&begin=1272453&end=1274380;1272453;1274380;===NONE===;PTD019;00:54:47;fisso;https://search.corpuskiparla.it/corpus/conversations/PTD019.html;https://search.corpuskiparla.it/corpus/conversations/PTD019_jefferson.html;===NONE===;===NONE===;TO;4;===NONE===;sì;asimmetrico;===NONE===;intervista semistrutturata;===NONE===;a cork per fare serata no da limerick cosa c''è xx cosa // eh sì beh anche perchè intorno eh sì infatti // centodiciannove ti;direi;come parma // ma come parma // vediamo parma // a centodiciannove cos''è asti forse? // ma asti meno xxx // no no xxx parma ne;;;;;1;;;;;;;;;;;;;;;;;1;;0
PBB006;#2036247;doc#276;2022;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB006&begin=68460&end=71510;68460;71510;BOI020;PBB006;01:00:07;fisso;https://search.corpuskiparla.it/corpus/conversations/PBB006.html;https://search.corpuskiparla.it/corpus/conversations/PBB006_jefferson.html;51-55;M;BO;2;intell;sì;asimmetrico;emilia-romagna;intervista semistrutturata;laurea;// e ho lavorato per molti anni a @nomeluogo appunto // ah // @nomedipartimento // ah okay // e sono arrivato;direi;per caso // nel senso che // sono arrivato come tutti tramite concorso pubblico // ma io ho fatto un concorso pubblico per;;;;;1;;;;;;;;;;;;;;;;;;1;0
PBB023;#2060062;doc#279;2023;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB023&begin=958650&end=963170;958650;963170;BOI087;PBB023;00:33:46;fisso;https://search.corpuskiparla.it/corpus/conversations/PBB023.html;https://search.corpuskiparla.it/corpus/conversations/PBB023_jefferson.html;51-55;M;BO;4;uff;sì;asimmetrico;emilia-romagna;intervista semistrutturata;dip_tec_prof;viaggio di nozze noi siamo andati allora abbiamo fatto il viaggio di nozze in quattro // sì // mh // ah sì // nel senso che io;direi;il mio migliore amico che è di milano // mhmh // ci conosciamo da una vita nel senso ci siam conosciuti su in montagna fai;;;;;1;1;;;;;;;;;1;;;;;;;;;0
PBB023;#2061753;doc#279;2023;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB023&begin=1454340&end=1456239;1454340;1456239;BOR026;PBB023;00:33:46;fisso;https://search.corpuskiparla.it/corpus/conversations/PBB023.html;https://search.corpuskiparla.it/corpus/conversations/PBB023_jefferson.html;21-25;M;BO;4;stud;sì;asimmetrico;sardegna;intervista semistrutturata;laurea in corso;particolari o personaggi particolari so che adesso diciamo forse qualche problema di discorso di droga non lo so //;direi;// non c''eran quei problemi // quindi si stava anche molto più tranquilli a andare in giro // mhmh // cioè io non ho mai;;;;;1;;;;1;;;;;;;;;;;;;;1;1
PBA025;#2077202;doc#283;2024;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA025&begin=101860&end=103319;101860;103319;BOI096;PBA025;00:29:28;fisso;https://search.corpuskiparla.it/corpus/conversations/PBA025.html;https://search.corpuskiparla.it/corpus/conversations/PBA025_jefferson.html;16-20;F;BO;2;stud;sì;asimmetrico;emilia-romagna;intervista semistrutturata;med;però mia madre è venuta in italia // quando aveva diciannove anni // e a bologna a bologna c''è da // trent''anni e passa;direi;// mh // e in che zona dell''india? // in particolare? // sud nel tera è tipo vicino al mare // ah // è // quasi sulla punta però;;;;;1;;;;;;;;;;;;;;;;;1;;0
PBA025;#2078127;doc#283;2024;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA025&begin=450951&end=452103;450951;452103;BOI096;PBA025;00:29:28;fisso;https://search.corpuskiparla.it/corpus/conversations/PBA025.html;https://search.corpuskiparla.it/corpus/conversations/PBA025_jefferson.html;16-20;F;BO;2;stud;sì;asimmetrico;emilia-romagna;intervista semistrutturata;med;eh // l''albero di natale'' // sì // sempre come dolce // ah sì il mascarpone con e // con il pandro va un sacco // mh // questo;direi;// e per il e cenone di capodanno? // eh // per il cenone di capodanno sono cotechino e lenticchie direi // primo non lo so;;;;;1;;;;;;1;;;;;1;;;;;;;;1
PBA025;#2078148;doc#283;2024;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA025&begin=455192&end=459036;455192;459036;BOI096;PBA025;00:29:28;fisso;https://search.corpuskiparla.it/corpus/conversations/PBA025.html;https://search.corpuskiparla.it/corpus/conversations/PBA025_jefferson.html;16-20;F;BO;2;stud;sì;asimmetrico;emilia-romagna;intervista semistrutturata;med;// mh // questo direi // e per il e cenone di capodanno? // eh // per il cenone di capodanno sono cotechino e lenticchie;direi;// primo non lo so come si fa // come primo // ma il primo // niente di parti~ eh il primo sì // si sta a dieta per eh smaltire //;;;;;1;;;;;;;;;;;;;;;;;1;;0
PBA025;#2080445;doc#283;2024;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA025&begin=1245091&end=1245867;1245091;1245867;BOI096;PBA025;00:29:28;fisso;https://search.corpuskiparla.it/corpus/conversations/PBA025.html;https://search.corpuskiparla.it/corpus/conversations/PBA025_jefferson.html;16-20;F;BO;2;stud;sì;asimmetrico;emilia-romagna;intervista semistrutturata;med;x x // ah vabbè poi abbiamo i tortelloni sì appunto i balanzoni che ti mh che dicevamo prima // mhmh // mh // questi;direi;// altri cibi tipici // ah dolce c''è la torta di riso // che è molto buona // un sacco di gente non ha idea di cosa sia // però sì;;;;;1;;;;;;;;;;;;;;;;;1;;0
PBA025;#2081244;doc#283;2024;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA025&begin=1531682&end=1537217;1531682;1537217;BOI096;PBA025;00:29:28;fisso;https://search.corpuskiparla.it/corpus/conversations/PBA025.html;https://search.corpuskiparla.it/corpus/conversations/PBA025_jefferson.html;16-20;F;BO;2;stud;sì;asimmetrico;emilia-romagna;intervista semistrutturata;med;// mhmh // partecipo sempre al friday for future // mhmh // ehm non lo so // poi ho partecipato vabbé al gay pride;direi;che è una manifestazione // mhmh // s~ ehm // poi basta ultimamente nell''ultimo mese da quest''estate ho partecipato a;1;;;;;;;;;;;;;;;;;;;;;;;0
BOC1008;#2081926;doc#284;2017/18;https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOC1008&begin=14610&end=20020;14610;20020;BO117;BOC1008;00:14:20;fisso;https://search.corpuskiparla.it/corpus/conversations/BOC1008.html;https://search.corpuskiparla.it/corpus/conversations/BOC1008_jefferson.html;36-40;F;BO;2;intell;sì;asimmetrico;lombardia;esame;phd;questo // posto // x x // quasi mezz~ // okay // allora // ehm dunque mi ricordo che lei ha frequentato ehm // sì esatto // le;direi;di eh cominciare con una definizione di eh cortesia // mh? // eh e poi ehm facciamo un esempio di fenomeno linguistico che;1;;;;;;;;;;;;;;;;;;;;;;;0
KPC009;#2098788;doc#285;2022;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPC009&begin=3674247&end=3683900;3674247;3683900;PKP090;KPC009;01:04:17;libero;https://search.corpuskiparla.it/corpus/conversations/KPC009.html;https://search.corpuskiparla.it/corpus/conversations/KPC009_jefferson.html;21-25;F;PG;3;stud;no;simmetrico;umbria;pasto;laurea in corso;di di'' il pensiero di di'' oddio questo non glielo dire perchè comunque uno cioè nel senso n~ cioè mi sta simpatico mh gli;direi;tutto // no // ah // ma // tranquilla // guarda questo l''abbiamo capito quando già uscivi con elio // non so perchè // che;1;;;;;;;;;;;;;;;;;;;;;;;0
PBA003;#2100627;doc#286;2022;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA003&begin=643566&end=644983;643566;644983;BOI056;PBA003;00:53:16;fisso;https://search.corpuskiparla.it/corpus/conversations/PBA003.html;https://search.corpuskiparla.it/corpus/conversations/PBA003_jefferson.html;26-30;F;BO;2;intell;sì;asimmetrico;lazio;intervista semistrutturata;laurea;dell''anno che preferisci // cioè in cui preferisci // passare del tempo a bologna? // mh un periodo dell''anno // mh //;direi;forse la primavera // l''inverno non molto e neanche l''autunno perchè fa molto freddo ed è molto umido // la nebbia // e //;;;;;1;1;;;;;;;;;;;;;;;;1;;0
BOD1003;#2129493;doc#289;2017/18;https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD1003&begin=5046619&end=5050149;5046619;5050149;BO092;BOD1003;01:24:11;fisso;https://search.corpuskiparla.it/corpus/conversations/BOD1003.html;https://search.corpuskiparla.it/corpus/conversations/BOD1003_jefferson.html;61-65;M;BO;1;intell;no;asimmetrico;emilia-romagna;lezione;phd;parte questo che dipende dal problema eh mh // e lo affrontiam domani il resto // spero che sia a posto se avete problemi ma;direi;di no // e allora ti volevo inizialmente chiedere // insomma dove abiti qual è la tua zona in città se vivi in città? //;;;;;1;;;;;;;;;;;;;;;;;1;;0
PBA007;#2132171;doc#290;2022;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA007&begin=913765&end=917845;913765;917845;BOR020;PBA007;00:35:18;fisso;https://search.corpuskiparla.it/corpus/conversations/PBA007.html;https://search.corpuskiparla.it/corpus/conversations/PBA007_jefferson.html;21-25;F;BO;3;stud;sì;asimmetrico;trentino-alto-adige;intervista semistrutturata;laurea;che non è proprio il mio stile di vita io sono più una persona da città // piuttosto della campagna // eh infatti // beh la~;direi;che siamo in un un buon posto nel senso che anche bologna // anche vista da fuori è una città molto cioè sebbene sia // densa;1;;;;;;;;;;;;;;;;;;;;;;;0
KPN013;#2144178;doc#292;2020;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN013&begin=1060777&end=1062781;1060777;1062781;PKP057;KPN013;00:54:45;libero;https://search.corpuskiparla.it/corpus/conversations/KPN013.html;https://search.corpuskiparla.it/corpus/conversations/KPN013_jefferson.html;21-25;F;RE;3;stud;no;simmetrico;emilia-romagna;pasto;laurea in corso;abbastanza // belli però // però ha detto che a lui le piace quindi // mi sono proposta con questo lui ha detto che va bene //;direi;che siamo a cavallo // top // sai già qualcosa? // devo prendere accordo con lui su cosa usare com~ // xx xx semplice? //;1;;;;;;;;;;;;;;;;;;;;;;;0
KPN013;#2145984;doc#292;2020;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN013&begin=1762451&end=1763344;1762451;1763344;PKP059;KPN013;00:54:45;libero;https://search.corpuskiparla.it/corpus/conversations/KPN013.html;https://search.corpuskiparla.it/corpus/conversations/KPN013_jefferson.html;21-25;F;RE;3;stud;no;simmetrico;emilia-romagna;pasto;laurea in corso;là // cioè c''è tutta la sua famiglia // e poi quando nasci in sicilia secondo me l''emilia romagna ti fa un po'' schifo //;direi;// ehm // no si sta tanto bene soprattutto quando c''è la nebbia // è una // cioè sai nascere a a catania che c''hai il mare ad un;;;;;1;;;;1;;;;;;;;;;;;;;1;1
BOD1006;#2160765;doc#293;2017/18;https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD1006&begin=4684966&end=4689713;4684966;4689713;BO099;BOD1006;01:31:07;fisso;https://search.corpuskiparla.it/corpus/conversations/BOD1006.html;https://search.corpuskiparla.it/corpus/conversations/BOD1006_jefferson.html;66-70;F;BO;1;intell;no;asimmetrico;emilia-romagna;lezione;phd;che fecero per noi mh? // quindi cè sempre questo aspetto di prospettiva che torna continuamente in tutto pirandello;direi;// ehm // ed è questo questo discorso torna per esempio nella novella famosissima // xxx personaggi xx centoquindici xx;;;;;1;;;;;;;;;;;;;;;;;1;;0
TOD2012;#2188881;doc#297;2019;https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD2012&begin=2726929&end=2728149;2726929;2728149;TO071;TOD2012;00:45:32;fisso;https://search.corpuskiparla.it/corpus/conversations/TOD2012.html;https://search.corpuskiparla.it/corpus/conversations/TOD2012_jefferson.html;31-35;M;TO;2;stud;sì;simmetrico;abruzzo;intervista semistrutturata;laurea in corso;// c'' era spazio ecco forse ho preso da mia madre anch'' io che voglio le case spaziose // spaziose enormi // ehmh // io;direi;che va bene così // grazie // prego // // #proprio una turineisa // // u~ una delle pochissime // mhmh // mh è vero // eh // //;1;;;;;;;;;;;;;;;;;;;;;;;0
PTB009;#2189300;doc#298;2019;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB009&begin=127803&end=130057;127803;130057;TOR001;PTB009;00:47:05;fisso;https://search.corpuskiparla.it/corpus/conversations/PTB009.html;https://search.corpuskiparla.it/corpus/conversations/PTB009_jefferson.html;26-30;F;TO;4;intell;sì;asimmetrico;lombardia;intervista semistrutturata;phd;// lo parla lo parla un po'' // un po'' mi faccio capire ecco // eh sì dai // mh // beh che già mi sembra // non male // allora basta;direi;con le domande abbiam fini~ // okay // perfetto grazie mille // questo lo mettiamo // è tutto qui? // no no no adesso questo;;;;;1;;;;;;;;;;;;;;;;;1;;0
BOA3003;#2202752;doc#299;2017/18;https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3003&begin=1457412&end=1460410;1457412;1460410;BO019;BOA3003;01:18:34;libero;https://search.corpuskiparla.it/corpus/conversations/BOA3003.html;https://search.corpuskiparla.it/corpus/conversations/BOA3003_jefferson.html;21-25;F;BO;4;stud;no;simmetrico;lombardia;conversazione libera;laurea in corso;m'' ha rotto proprio // cespo // complesso di stemini di semi di rami di foglie o anche di fiori // caspo d'' insalata;direi;dilei xxxx // quindi caspo o caspio // caspo caspio si dice in tutti e due i modi // l'' è uguèl perfetto // l'' è uguèl // l'' è;;;;;1;;;;;;;;;;;;;;;;;1;;0
BOA3003;#2208138;doc#299;2017/18;https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3003&begin=3627631&end=3632470;3627631;3632470;BO019;BOA3003;01:18:34;libero;https://search.corpuskiparla.it/corpus/conversations/BOA3003.html;https://search.corpuskiparla.it/corpus/conversations/BOA3003_jefferson.html;21-25;F;BO;4;stud;no;simmetrico;lombardia;conversazione libera;laurea in corso;che è successo col nazismo quindi negativo ebrei positivo eh la germania // cioè lei la sì xxxxx proprio esposizione;direi;da trenta e lode // il pregiudizio dici? ah sì // cioè positivo negativo gli ebrei positivo le germania // // pensando di;;;;;1;;;;;;;;;;;;;;;;;1;;0
