corpus	conv_id	token_id	token_span	speaker_id	audio	type	duration	participants-number	participants-relationship	moderator	topic	year	collection-point	occupation	gender	region	age-range	SegnDisc	Func:Interazionale	Func:Metatestuale	Func:Cognitiva	left	form	right
KIPasti	KPN013	270-2	270-2|270-3	PKP057	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN013&begin=447073&end=447747	free-conversation	00:54:45	3	symmetric	no	free	2020	RE	0-Students	F	emilia-romagna	21-25	no	_	_	_	no se hai una salsa a parte non so se vuoi fartela portare // eh no perchè il chilli chicken è cotto insie~ // eh // ah // no no	va bene	bassa // va bene bassa // vi prendo solo via i calici // sì grazie // grazie a voi // gia lo so che siamo tristi // no // no anche
KIPasti	KPN013	342-2	342-2|342-3	PKP058	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN013&begin=587904&end=588962	free-conversation	00:54:45	3	symmetric	no	free	2020	RE	0-Students	F	emilia-romagna	21-25	yes	Accordo	_	_	però non mi piace ha un sapore strano // ma lo metto dentro con questo e lo mangio tutto? // ma no dai un morsico al xx // muoio	va bene	// sì // sì // // // no beh // no beh // non lo sai che riesco a sopportarlo eh // allora // ah beh allora // non so se hai presente
KIPasti	KPN013	929-1	929-1|929-2	PKP058	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN013&begin=1784928&end=1785499	free-conversation	00:54:45	3	symmetric	no	free	2020	RE	0-Students	F	emilia-romagna	21-25	yes	Accordo	_	_	// raga ma ne prendiamo altri di quei due? // se volete sì // io ne ho già mangiata una e ne vorrei prendere un''altra // sì	va bene	// sì sì sì prendile // prendile lu // xxxxxx // e // c''è anche del riso eh qua se volete // sì dopo lo prendo // il figlio di mh
KIPasti	KPN013	1211-2	1211-2|1211-3	PKP058	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN013&begin=2437130&end=2437868	free-conversation	00:54:45	3	symmetric	no	free	2020	RE	0-Students	F	emilia-romagna	21-25	no	_	_	_	era venuta mh tipo la sinusite così // allora gli ho detto guarda che secondo me se ci presentiam là e tu smoccoli // no non	va bene	// mh // e e starnutisce tossisce cioè secondo me non ci fanno neanche sedere // anche secondo me // sì // // poi ho detto con
KIPasti	KPN013	1340-6	1340-6|1340-7	PKP058	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN013&begin=2720407&end=2725300	free-conversation	00:54:45	3	symmetric	no	free	2020	RE	0-Students	F	emilia-romagna	21-25	no	_	_	_	che noi in compagnia lo facciamo comunque // quando siamo tutti uguali pari in dieci // cioè quello magari va la'' che	va bene	la'' è un problema chiedi il permesso è un problema però sei tardo cioè // forse gimmi non lo dice // poi sei tipo no gimmi lo
KIPasti	KPC007	1393-1	1393-1|1393-2	PKP067	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPC007&begin=2530884&end=2534550	free-conversation	00:48:38	3	symmetric	no	free	2021	AN	0-Students	F	marche	16-20	no	_	_	_	ci troviamo spiazzati aspe~ aspetta sì sì sì aspetta poi // però c''ha ragione scusa perchè non sei d''accordo? eh // poi	va bene	tutto ma ripeto quando sottolineato in almeno due passaggi in un mese // abbiamo probabilmente bisogno di fare
KIP	BOA1017	252-3	252-3|252-4	BO084	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA1017&begin=528090&end=529650	office-hours	00:09:10	2	asymmetric	no	free	2018	BO	0-Students	F	veneto	21-25	yes	Accordo	_	_	gennaio // okay? // se ce la fa entro natale va bene // se no qua alla ripresa l'' otto il nove insomma però non oltre // sì sì sì	va bene	// okay? // okay // così cerchiamo di definire un pochino meglio su questi aspetti socio // diciamo sociali del // e // del
KIP	BOA1017	261-0	261-0|261-1	BO084	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA1017&begin=542650&end=543153	office-hours	00:09:10	2	asymmetric	no	free	2018	BO	0-Students	F	veneto	21-25	yes	Accordo	_	_	// diciamo sociali del // e // del genere e capire meglio insomma // che tipo di di approccio dare al lavoro // okay? //	va bene	// va bene // grazie // okay // arrivederci // buona giornata // arrivederci // lei è la sara? // sì // allora ho iniziato a
KIP	BOA1017	262-0	262-0|262-1	BO082	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA1017&begin=543153&end=544050	office-hours	00:09:10	2	asymmetric	no	free	2018	BO	2-Professionals	M	emilia-romagna	41-45	yes	_	Chiusura del topic	_	sociali del // e // del genere e capire meglio insomma // che tipo di di approccio dare al lavoro // okay? // va bene //	va bene	// grazie // okay // arrivederci // buona giornata // arrivederci // lei è la sara? // sì // allora ho iniziato a leggeremh
KIP	BOA1013	71-0	71-0|71-1	BO043	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA1013&begin=172825&end=173520	office-hours	00:16:47	2	asymmetric	no	free	2018	BO	0-Students	F	abruzzo	21-25	yes	Accordo|Conferma dell'attenzione	_	_	cui bisogna perfino essere più ehdiluire un po'' di più proprio le informazioni perché diventano molto dense oppure //	va bene	sì // ci sono molti impliciti per esempio // mhmh // intanto io qui ripre~ riprenderei la dimensione linguistica // sì
KIP	BOA1013	130-1	130-1|130-2	BO026	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA1013&begin=341488&end=344880	office-hours	00:16:47	2	asymmetric	no	free	2018	BO	2-Professionals	F	basilicata	56-60	no	_	_	_	// italiana // okay // della sociolinguistica non so se aggiungere anche italiana // ehmh // e va bene // questo	va bene	adesso guarderò meglio alcuni dettagli ma // eh nell'' insieme mi sembra // ben articolato // okay // forse devono
KIP	BOA1013	377-0	377-0|377-1	BO026	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA1013&begin=908083&end=908720	office-hours	00:16:47	2	asymmetric	no	free	2018	BO	2-Professionals	F	basilicata	56-60	yes	Accordo	Chiusura del topic	_	questo? // jay stor // su jay stor // ah // ehmh // ottimo // quindi sì è disponibile lì // ottimo bellissimo il titolo //	va bene	// allora tengo questa e la prossima volta restituisco sia // eh sì // se mar nero in realtà le avevo portato anche la mia
KIP	BOA1013	395-0	395-0|395-1	BO043	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA1013&begin=952866&end=955460	office-hours	00:16:47	2	asymmetric	no	free	2018	BO	0-Students	F	abruzzo	21-25	yes	Accordo	_	Marcatura dell'inferenza	e il nove sono qui xxx // ehmh // va bene // e poi il dieci ho esami // quindi basta mandare una mail e ci mettiamo d'' accordo //	va bene	allora intanto glieli lascio e poi // mh // sì // perché questo non l'' ho proprio visto ho visto solo delle scene quindi
KIP	BOA1013	419-0	419-0|419-1	BO043	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA1013&begin=996680&end=997171	office-hours	00:16:47	2	asymmetric	no	free	2018	BO	0-Students	F	abruzzo	21-25	yes	Accordo	Chiusura del topic	_	di un aspetto che fa riferimento ai vari film // mhmh // in un ricevimento così lei prosegue sugli altri aspetti xx // mh //	va bene	// va bene // buon lavoro // grazie mille // bel lavoro questo // arrivederci // arrivederci // va bene allora iniziamo //
ParlaBO	PBB026	0-0	0-0|0-1	BOR031	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB026&begin=620&end=1970	semistructured-interview	01:01:20	4	asymmetric	yes	fixed	2023	BO	0-Students	M	emilia-romagna	21-25	yes	_	Introduzione o ripresa del topic	_	aspetti xx // mh // va bene // va bene // buon lavoro // grazie mille // bel lavoro questo // arrivederci // arrivederci //	va bene	allora iniziamo // allora voi vivete a medicina ma avete sempre vissuto a medicina o // purtroppo sì // purtroppo sì // io
ParlaBO	PBB026	116-0	116-0|116-1	BOR031	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB026&begin=225107&end=225530	semistructured-interview	01:01:20	4	asymmetric	yes	fixed	2023	BO	0-Students	M	emilia-romagna	21-25	yes	_	Filler	_	eh vabbè ce~ certi sbagli si pagano // e così // vabbè dai immagino non sia un vero sbaglio dai scherziamo un po'' // eh sì //	va bene	// diciamo che c''è di peggio dai diciamo così // vabbè giusto // sì può dirlo anche lei comunque eh // è comunque la // lei è
ParlaBO	PBB026	691-1	691-1|691-2	BOI093	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB026&begin=1425340&end=1428106	semistructured-interview	01:01:20	4	asymmetric	yes	fixed	2023	BO	3-Technicians	F	emilia-romagna	51-55	yes	Accordo|Strategia di cortesia	_	_	pa~ ne parliamo un''altra volta ora faccio io no ve ve ve lo dirò perchè è una cosa che di cui voglio parlare però sì sì sì // ah	va bene	va be~ ero curioso // sì sì sìsì eh // ricordiamocelo // hai detto te che può spaziare // sì sì però le domande purtroppo //
ParlaBO	PBB026	1310-6	1310-6|1310-7	BOR032	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB026&begin=2611058&end=2612586	semistructured-interview	01:01:20	4	asymmetric	yes	fixed	2023	BO	0-Students	F	emilia-romagna	16-20	yes	Cessione del turno	_	_	// // vabbè può anche darsi eh // eh // perchè lei è sponsor // era sponsor // n~ era // eri eh okay // non non lo siamo più okay	va bene	// come mai? è cambiato // no // perso interesse? // x // okay // beh di solito le aziende non è che sponsorizzano vita
ParlaBO	PBB026	1337-0	1337-0|1337-1	BOR031	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB026&begin=2658877&end=2659437	semistructured-interview	01:01:20	4	asymmetric	yes	fixed	2023	BO	0-Students	M	emilia-romagna	21-25	yes	Strategia di cortesia	Chiusura del topic	_	lo segui? lo seguite perchè sarebbe bello // no no noi non seguiamo io non lo seguo // ma parla per te // // te lo seguirai //	va bene	// eh vi volevo chiedere per i portici perchè ultimamente mi capita di girarci magari e vedo che sono un po'' diciamo
ParlaBO	PBB026	1480-0	1480-0|1480-1	BOR031	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB026&begin=2960590&end=2960990	semistructured-interview	01:01:20	4	asymmetric	yes	fixed	2023	BO	0-Students	M	emilia-romagna	21-25	yes	_	Introduzione o ripresa del topic|Chiusura del topic	_	erasmus sì eh eh // mh // a bologna dici? sì sì sì è vero è vero sì sì // mhmh // e quindi ci sono anche quelli che // sì esatto //	va bene	// così // eh vi volevo chiedere un''ultima curiosità // eh perchè // vivete in una città che è metà tra la romagna e
ParlaBO	PBB026	1737-23	1737-23|1737-24	BOR032	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB026&begin=3414820&end=3422840	semistructured-interview	01:01:20	4	asymmetric	yes	fixed	2023	BO	0-Students	F	emilia-romagna	16-20	no	_	_	_	che comanda tutti // // se ti vede che cominci a farla un po'' sottile ti sgrida perchè dopo ti dice che è troppo sottile e non	va bene	perchè poi cotta nel testo diventa troppo secca // ah addirittura // sì // ah giusto // eh sì // invece più più alta eh
KIPasti	KPS012	58-10	58-10|58-11	PKP049	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS012&begin=145626&end=149680	free-conversation	00:32:28	3	symmetric	no	free	2020	BR	0-Unemployed	F	puglia	51-55	no	_	_	_	// io poi // tu mi avevi detto che giacomo il baccalà lo mangiava // hai detto allora giacomo il bac~ per giacomo il baccalà	va bene	ma per me no hai detto // sì ma perchè // eh e io che sapevo // si perchè ho sentito che era pesce ho detto il pesce solitamente
ParlaBO	PBB017	21-1	21-1|21-2	BOI050	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB017&begin=25686&end=26982	semistructured-interview	01:06:23	2	asymmetric	yes	fixed	2022	BO	4-Clerical-Workers	F	sardegna	46-50	yes	Accordo	_	_	circolato // perché se no sono // forse duemiladue allora lo sai? // primo gennaio duemiladue forse // duemiladue? // ah	va bene	allora duemiladue // non lo so // più o meno // eh // e in che qu~ in che quartiere sei andata a vivere quando ti sei
ParlaBO	PBB017	59-0	59-0|59-1	BOR011	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB017&begin=117270&end=119480	semistructured-interview	01:06:23	2	asymmetric	yes	fixed	2022	BO	0-Students	M	sardegna	21-25	yes	Accordo	Introduzione o ripresa del topic	_	po'' pericolosa // soprattutto la parte del pilastro // adesso sembra che sia più vivibile e in effetti a me piace molto //	va bene	tu no~ non la vivi parecchio quindi? // che hai detto // per come la vivo io non noto molte differenze // no no no no // perché
ParlaBO	PBB017	1302-23	1302-23|1302-24	BOI050	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB017&begin=3081354&end=3089167	semistructured-interview	01:06:23	2	asymmetric	yes	fixed	2022	BO	4-Clerical-Workers	F	sardegna	46-50	no	_	_	_	ferrara modena parma // ehm non dico il uhm il mare però si sta bene anche lì se è una bella giornata è una gita fuori porta	va bene	tutto // ecco adesso magari faccio più queste cose mentre prima facevo // vivevo più la città // uhm e dove andavi? cioè
ParlaBO	PBB017	1605-2	1605-2|1605-3	BOI050	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB017&begin=3972370&end=3975170	semistructured-interview	01:06:23	2	asymmetric	yes	fixed	2022	BO	4-Clerical-Workers	F	sardegna	46-50	yes	_	Chiusura del topic	_	fogne però // // diciamo che non è però a chi può piacere può farla come esperienza // bene lo terrò a mente // per me no // uh	va bene	è stato un piacere // un saluto // grazie alla // // al pubblico no no dai // io? // ah beh ciao a tutti // // alla prossima? //
ParlaTO	PTD003	345-0	345-0|345-1	TOR001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD003&begin=641870&end=644511	semistructured-interview	00:32:04	2	asymmetric	yes	fixed	2019	TO	2-Professionals	F	lombardia	26-30	yes	_	Introduzione o ripresa del topic|Chiusura del topic	_	già è qualcosa // beh anche perchè venir~ qua in macchina è // no delirio no non si può // eh delirio // mh non si può mh mh //	va bene	dicevi lavori fuori in che zona lavori? // eh lavoro in realtà su due zone // lavoro in via @nomeluogo // che sta
ParlaTO	PTD003	386-4	386-4|386-5	TOI048	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD003&begin=716272&end=718446	semistructured-interview	00:32:04	2	asymmetric	yes	fixed	2019	TO	2-Professionals	F	sardegna	36-40	no	_	_	_	// // i loro utenti perchè i miei colleghi li chiamano utenti // aiuto // io li chiamo studenti // // // o anche persone eh	va bene	ogni tanto // ah anche quello // sì dicevo però eh // insomma il mh // i sentimenti che smuovono sono forti per cui // molte
ParlaTO	PTD003	971-2	971-2|971-3	TOI048	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD003&begin=1744146&end=1746920	semistructured-interview	00:32:04	2	asymmetric	yes	fixed	2019	TO	2-Professionals	F	sardegna	36-40	no	_	_	_	altrimenti io te la adessso io te la racconto così // ma certe sere torno a casa che mi frusterei // eh certo // eh sì // no	va bene	anche ogni tanto avere uno scambio // mh mh // mh mh // un pochino più non che non // è che é frustrante perché con i miei
ParlaTO	PTD003	1063-0	1063-0|1063-1	TOR001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD003&begin=1919009&end=1920477	semistructured-interview	00:32:04	2	asymmetric	yes	fixed	2019	TO	2-Professionals	F	lombardia	26-30	yes	_	Introduzione o ripresa del topic	_	dire // mh mh mh mh mh beh // sì // io sono molto contenta di // // di aver di essere rimasta lì qualche anno sì // okay // sì sì //	va bene	grazie mille // prego // andiamo a verificare che in santa giulia ci sia // mi é sembrato un colloquio // ciao nonna // ciao
ParlaBO	PBC021	883-5	883-5|883-6	BOI051	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC021&begin=1994222&end=1998060	semistructured-interview	00:51:51	2	asymmetric	yes	fixed	2022	BO	0-Retired	F	emilia-romagna	76-80	no	_	_	_	a bologna // eh che effetto ti fa // non vederli quando magari viaggi in altre città? // beh finchè non piove mi	va bene	quando piove ne sento la mancanza // esatto // perchè son abituata ad avere questo riparo che insomma non è poco // cioè
ParlaTO	PTA012	728-1	728-1|728-2	TOR001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA012&begin=1561710&end=1562510	semistructured-interview	00:30:28	3	asymmetric	yes	fixed	2019	TO	2-Professionals	F	lombardia	26-30	yes	_	Introduzione o ripresa del topic|Chiusura del topic	_	uscire per me la sera a torino // decidono sempre gli altri // okay // faccio fare agli altri mi tolgo questo problema // //	va bene	// ehm ascolti musica? // sì io ascolto tutti i giorni la musica // okay // quando mi alleno soprattutto con le cuffie mi
KIP	TOC1006	20-5	20-5|20-6	TO024	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOC1006&begin=66767&end=69857	exam	00:13:52	2	asymmetric	yes	fixed	2018	TO	2-Professionals	F	piemonte	56-60	yes	Accordo|Conferma dell'attenzione	_	_	una fase uneh // ah // magari dalla proposta di thibaut alla critica di savigny? // // la scuola storica la polemica	va bene	// scuo~ st~ // sì // allora ehmh la germania avvertiva inun determinato periodo l'' esigenza di dotarsi di uneh codice
KIP	TOC1006	89-0	89-0|89-1	TO024	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOC1006&begin=465038&end=465560	exam	00:13:52	2	asymmetric	yes	fixed	2018	TO	2-Professionals	F	piemonte	56-60	yes	_	Introduzione o ripresa del topic|Chiusura del topic	_	germania aveva comunque vissuto un periodo in cuie era entrata a contatto con quello che era il modello romanistico //	va bene	// senta aeh mi vuole parlare della concezione del diritto in india // ehm // sì // allora ehm // nel senso deleh dharma
KIP	BOD2009	226-4	226-4|226-5	BO054	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2009&begin=449325&end=451245	semistructured-interview	00:23:42	2	symmetric	yes	fixed	2018	BO	0-Students	F	emilia-romagna	21-25	yes	_	_	Attenuazione	l'' ha messa in camera sua // okay // e di mio babbo vabbè // ovviamente quindi è diventata la sua tivù // esatto no ma cioè	va bene	perché tanto io // tanto tu non la guardi esatto // non la guardo poi in sala c'' è // mh mh // la tivù che usavano per l''xbox i
KIP	TOA3014	71-0	71-0|71-1	TO095	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3014&begin=120410&end=123693	free-conversation	00:13:06	3	symmetric	no	free	2019	TO	0-Students	F	umbria	21-25	yes	_	Riformulazione	_	ste cose vabbè // u ti amo // vabbè perch'' è ''n cojone // c~ pensando che me ne fregasse qualcosa // fatto sta che // eh //	va bene	quindi ho collegato subito che fosse lei ho capito // e lei penso che // abbia capito // penso che lei abbia capito che
KIP	TOA3014	405-0	405-0|405-1	TO085	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3014&begin=771790&end=772330	free-conversation	00:13:06	3	symmetric	no	free	2019	TO	0-Students	F	lombardia	21-25	yes	_	Chiusura del topic	_	opposta di corso novara // vabbè noi dal bunker a piedi il bunker è in barriera // da lì a piedi c'' avem messo dieci minuti //	va bene	// io mi sa che devo andare // grazie eh // oh no mi è caduta la siga // cioè era spenta eh però era finita // okay // allora
KIPasti	KPS022	389-2	389-2|389-3	PKP128	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS022&begin=835511&end=838628	free-conversation	00:47:01	3	symmetric	no	free	2020	CE	5-Service-Workers	F	campania	26-30	yes	Marcatura della conoscenza condivisa	_	Attenuazione	ho imparato mo non lo faccio più // poi per esempio evito di portare persone avanti // prima era l''abitudine // eh // ma lei	va bene	eh sale tutti i giorni con me quindi lo sa che non deve mettere i piedi // ma // però // un buon affare // e quindi è andata bene
KIPasti	KPS022	830-22	830-22|830-23	PKP129	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS022&begin=1941221&end=1947650	free-conversation	00:47:01	3	symmetric	no	free	2020	CE	5-Service-Workers	F	campania	26-30	yes	_	Prolettico	_	chiesto un euro // mi hai detto che non me li potevi dare io non stavo messa a posto non potevo piglia'' a cassa integrazione	va bene	io non ti ho chiesto un euro // hai aperto il bar // sono scesi i ragazzi e io sono scesa a lavorare un mese dopo // e non ho
ParlaTO	TOD2004	280-0	280-0|280-1	TO999	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD2004&begin=660283&end=660874	semistructured-interview	00:11:02	2	symmetric	yes	fixed	2018	TO	2-Professionals	M	piemonte	26-30	yes	_	Introduzione o ripresa del topic|Chiusura del topic	_	dove // comunque andar fuori dall'' italiaè // è alla base // quindi implica comunque la partenza // quindi sì // certo //	va bene	// buongiorno // dunque eh prima di iniziare eh // devo darvi una comunicazione preferisco farlo con un certo anticipo
ParlaBO	PBC011	753-6	753-6|753-7	BOI032	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC011&begin=2295593&end=2297147	semistructured-interview	01:16:04	2	asymmetric	yes	fixed	2022	BO	0-Retired	F	emilia-romagna	76-80	yes	_	Riformulazione	_	avuto delle divergenze su come operare su quelle cose non sull''obiettivo che l''obiettivo è // non c''è niente da dire	va bene	// mhmh // eh siccome io nel mio // centro anziani io venivo da un''esperienza in cui // eh quando ci ero entrata per la prima
ParlaBO	PBC011	791-12	791-12|791-13	BOI032	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC011&begin=2418012&end=2421919	semistructured-interview	01:16:04	2	asymmetric	yes	fixed	2022	BO	0-Retired	F	emilia-romagna	76-80	no	_	_	_	mai che i volontari erano quelli sembra sempre // mentre invece facciamo le fotografie con zuppi e tutti gli altri mi	va bene	// però io delle volte mi sento sminuita dal fatto che // perché siamo tutti noi che ancora // qui // e quelli del circolo
ParlaBO	PBC011	876-10	876-10|876-11	BOI032	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC011&begin=2706612&end=2712975	semistructured-interview	01:16:04	2	asymmetric	yes	fixed	2022	BO	0-Retired	F	emilia-romagna	76-80	no	_	_	_	// sì // i commercianti sono una persona più fisse di questo mondo cioè // e la loro bottega che deve andare bene se non	va bene	la bottega allora si deve cambiare ma finché va bene la bottega // si cambia niente in assoluto non si cambia niente // // e
ParlaBO	PBC011	876-20	876-20|876-21	BOI032	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC011&begin=2706612&end=2712975	semistructured-interview	01:16:04	2	asymmetric	yes	fixed	2022	BO	0-Retired	F	emilia-romagna	76-80	no	_	_	_	di questo mondo cioè // e la loro bottega che deve andare bene se non va bene la bottega allora si deve cambiare ma finché	va bene	la bottega // si cambia niente in assoluto non si cambia niente // // e invece dopo pian piano abbiamo scoperto che io s~ //
ParlaBO	PBC011	1526-0	1526-0|1526-1	BOI032	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC011&begin=4559913&end=4560603	semistructured-interview	01:16:04	2	asymmetric	yes	fixed	2022	BO	0-Retired	F	emilia-romagna	76-80	yes	Richiesta di accordo/conferma|Richiesta di attenzione	_	_	è una cosa meravigliosa // anche io lo penso // meravigliosa guarda ci sono delle cose // bellissime per cui // va bene //	va bene?	// sì grazie mille // è stato // ti ho intrattenuto a sufficienza? // assolutamente sì // okay va // xxx // #come ea altra
ParlaTO	PTD013	78-10	78-10|78-11	TOI111	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD013&begin=471683&end=476721	semistructured-interview	00:20:25	2	asymmetric	yes	fixed	2019	TO	2-Professionals	F	piemonte	56-60	yes	Accordo	_	_	// perché perché mio marito aveva il lavoro qui era legato a questo posto // eh io ero giovane ero innamorata ehe ho detto	va bene	// qual è stato il tuo primo impatto? cioè il primo impatto con il nuovo paese? // mah quando mi sono trasferita //
ParlaBO	PBB031	1534-0	1534-0|1534-1	BOR031	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB031&begin=2991120&end=2991820	semistructured-interview	00:49:58	3	asymmetric	yes	fixed	2024	BO	0-Students	M	emilia-romagna	21-25	yes	Conferma dell'attenzione	Chiusura del topic	_	// sì sì sì ci sta // oltre le torri gli asinelli piuttosto che // altre cose // sono quelli i punti // mhmh // importanti //	va bene	// okay // niente allora niente vi ringrazio // e qua // stoppo // // okay io sono @bianca // piacere // piacere // sono
ParlaBO	PBB010	214-0	214-0|214-1	BOI030	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB010&begin=527400&end=531030	semistructured-interview	00:31:28	2	asymmetric	yes	fixed	2022	BO	5-Service-Workers	F	estero	31-35	yes	Presa di turno|Accordo	Citazione/Discorso Riportato	_	ma tu // sai parlare italiano? // poco hai mai lavorato questo lavoro? // sì // hai permesso di soggiorno? // sì //	va bene	mi lasci il tuo numero? okay la lascio il suo eh il mio numero // era martedì che ho fatto un colloq~ ero anche con la tuta
ParlaBO	PBB010	260-3	260-3|260-4	BOI030	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB010&begin=624348&end=625553	semistructured-interview	00:31:28	2	asymmetric	yes	fixed	2022	BO	5-Service-Workers	F	estero	31-35	yes	Accordo	Citazione/Discorso Riportato	_	un altro posto e // quindi // dovrei andar via ma loro mi cioè c~ volevan tenermi comunque alla fine // mhmh // lei mi diceva	va bene	// mi dispiace però // se abbiam bisogno come ex xxx certo // sì // io ci sono sempre // sì sì // da lì sono andata in
ParlaBO	PBB010	755-1	755-1|755-2	BOI030	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB010&begin=1555107&end=1555913	semistructured-interview	00:31:28	2	asymmetric	yes	fixed	2022	BO	5-Service-Workers	F	estero	31-35	yes	_	Filler	_	mi ricordo praticame~ // sì allora // eh piazza maggiore ho ho un ricordo che veramente nel duemiladiciannove // eh // ah	va bene	// eh // no però non voglio neanche parlare va bene comunque ho un ricordo molto e anche // sì in questo momento è diventato
KIP	TOC1005	7-0	7-0|7-1	TO024	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOC1005&begin=31765&end=33764	exam	00:24:56	2	asymmetric	yes	fixed	2018	TO	2-Professionals	F	piemonte	56-60	yes	Accordo	_	_	la stessa questione di penale che l'' ultimo giorno ha chiesto solo che io ho avuto una serie di visite // ah ho capito //	va bene	non c'' è problema // senta // però se si ricorda io ero in prima fila sì sì sì // no infatti infatti mi ricordo senz'' altro non
KIP	TOA3001	246-9	246-9|246-10	TO029	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3001&begin=752188&end=755199	free-conversation	00:31:46	3	symmetric	no	free	2018	TO	0-Students	F	piemonte	21-25	yes	_	_	Attenuazione	// no ma questo è il ragionamento di marina // no ma magari perché lei dice // oh ma minchia anche se non mi sono presentata	va bene	uguale eh // vabbè dai // non non mi compare più la sua prenotazione ma penso che non ti compaia perché è già verbalizzato?
KIP	BOA1012	40-0	40-0|40-1	BO042	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA1012&begin=90220&end=91021	office-hours	00:03:35	2	asymmetric	no	free	2018	BO	0-Students	F	veneto	21-25	yes	Conferma dell'attenzione	_	_	rispetto all''ordine // perché metto le liste online sulla homepage docente e li divido anche mattina e pomeriggio //	va bene	// così lei sa di non dover aspettare // tutto il giorno e sa dove vede il suo nome // certo // quindi // se proprio vuole
KIP	BOA1012	84-1	84-1|84-2	BO042	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA1012&begin=192523&end=194351	office-hours	00:03:35	2	asymmetric	no	free	2018	BO	0-Students	F	veneto	21-25	yes	Accordo	Chiusura del topic	_	il dodici // esatto // luglio // comunque lei poi guarda nelle liste // certo // che saranno online è d'' accordo? // sì // e	va bene	// non il dodici perché anche se fosse di mattina o di pomeriggio per evitare di fare // sì // due esami orali lo stesso
ParlaTO	PTB005	55-0	55-0|55-1	TOI019	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB005&begin=114841&end=115379	semistructured-interview	00:02:02	2	asymmetric	yes	fixed	2019	TO	0-Retired	F	basilicata	over85	yes	_	Chiusura del topic	_	ma di qua si potevano fare anche prima // mh // era da giù che è più difficile prenotare // eh beh certo // va bene //	va bene	// ci fermiamo qui? // sì // vuoi sapere ancora qualcos''altro? // no grazie // basta così // grazie per l''intervista //
