corpus	conv_id	token_id	token_span	speaker_id	audio	type	duration	participants-number	participants-relationship	moderator	topic	year	collection-point	occupation	gender	school-region	age-range	SegnDisc	Func:Interazionale	Func:Metatestuale	Func:Cognitiva	left	form	right
KIP	TOA1005	676-1	676-1	TO075	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA1005&begin=1797587&end=1799823	office-hours	00:32:56	2	asymmetric	no	free	2019	TO	2-Professionals	M	friuli-venezia-giulia	41-45	no	_	_	_	no // questo melanges d'' indianisme // xxx no questi no // xxxx // xxxx no direi che // sì è questa // // ah eccoci qua // bene	direi	che // adesso vediamo facciamo questa cosina // e nel caso per l'' esame // facciamo questa cosa qua noi // c'' è qualcosa //
KIP	BOA3018	798-2	798-2	BO139	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3018&begin=1623600&end=1627440	free-conversation	00:27:14	2	symmetric	no	free	2019	BO	0-Students	M	emilia-romagna	21-25	no	_	_	_	po~mh cioè // mancava l~ manca la gente che che osi // cercare di essere quella // fare quella cosa in più // vabbè niente	direi	che possiamo chiudere questa conversazione su questa nota altissima // sì dai adesso devo guardare i costumi da
KIP	BOA3001	191-1	191-1	BO002	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3001&begin=382814&end=383747	free-conversation	01:08:22	2	symmetric	no	free	2018	BO	0-Students	F	toscana	21-25	no	_	_	_	li ha azzurri lui dice son verdi vabbè lasciamo stare // vabbè lì ognuno poi questo chi è? gino? // ah boh ehm fa vede'' // io	direi	di sì // sì sì // come ti pare? // vabbè a me non piace // no meglio io? // come // sì oh // // come si chiama quello lì pier // ah
KIP	BOA3001	1116-0	1116-0	BO003	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3001&begin=2467810&end=2469776	free-conversation	01:08:22	2	symmetric	no	free	2018	BO	0-Students	F	emilia-romagna	21-25	no	_	_	_	// william turn~ // però anche lui è un idiota nel film // sìa parte che l~ // william turn~ will turner si chiamava //	direi	di sì william turner // è belloccio perché vabbè orlando bloom è figo // sì sì // sì però lì appun~ c'' è jack sparrow che ti
KIP	BOA3001	1174-1	1174-1	BO003	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3001&begin=2605514&end=2609551	free-conversation	01:08:22	2	symmetric	no	free	2018	BO	0-Students	F	emilia-romagna	21-25	no	_	_	_	nino frassica // // è vero // sì sì sì ho presente qual è // anche lì è perché lì è normale // sì lì socci // eh sì // è quello // sì	direi	di sì ma anche quel film blow quello sulla droga // sì // anche lì quando fa quella parte che perché a un certo punto nel film
ParlaTO	PTD017	271-0	271-0	TOI078	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD017&begin=572822&end=574302	semistructured-interview	00:38:22	2	asymmetric	yes	fixed	2019	TO	1-Managers	M	_	36-40	yes	_	_	Modulazione del grado di confidenza	mh mh // in realtà // questi ultimi anni c''è gente anche più giovane di noi però la mia ragazza ha la mia stessa età // mh mh //	direi	più anziani forse // più sopra i questo anche fa tanto x chiaramente essendo eh così // // sono più vivono più il quartiere
ParlaTO	PTD017	662-1	662-1	TOI078	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD017&begin=1314039&end=1314654	semistructured-interview	00:38:22	2	asymmetric	yes	fixed	2019	TO	1-Managers	M	_	36-40	no	_	_	_	con lo~ bellissimo questo // // e ti sembra che invece qui ci sia meno rispetto rispetto che a milano? // proprio be~ // eh	direi	di sì // sì sì // cioè qua se vedi comunque appunto le persone che noi definiamo come neri // eh o o stranieri sono comunque
ParlaTO	PTD017	847-1	847-1	TOI078	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD017&begin=1709809&end=1711922	semistructured-interview	00:38:22	2	asymmetric	yes	fixed	2019	TO	1-Managers	M	_	36-40	no	_	_	_	// piazza rivoli // però adesso chiaramente ho una vita un po'' diversa quindi mi muovo in base a // quindi sì forse // ti	direi	assolutamente mh // forse sai che // corso belgio è il quartiere che essendo anche più giovane è il quartiere che poi di
ParlaTO	PTD017	927-12	927-12	TOI078	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD017&begin=1862998&end=1866789	semistructured-interview	00:38:22	2	asymmetric	yes	fixed	2019	TO	1-Managers	M	_	36-40	no	_	_	_	// mh // non saprei // non saprei dirti // okay // no chiaro però non saprei dirti cioè se ti dicessi diversamente mh	direi	frottole // okay okay okay // va bene va bene // cioè // i due quar~ il quartiere che ho visto cambiare proprio l''ho visto
ParlaTO	PTD017	944-1	944-1	TOI078	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD017&begin=1895065&end=1897810	semistructured-interview	00:38:22	2	asymmetric	yes	fixed	2019	TO	1-Managers	M	_	36-40	no	_	_	_	negli ultimi anni? // bah allora // essendo cambiato io e la mia vita il mio modo di lavorare tutto il resto // // eh // ti	direi	sì nel meglio diciamo no? // mh mh // al netto delle ultime discorsi politici anche a torino però qui non c''entra con
ParlaTO	TOD2001	368-0	368-0	TO082	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD2001&begin=1237579&end=1238686	semistructured-interview	00:22:04	2	symmetric	yes	fixed	2018	TO	0-Students	F	_	21-25	yes	_	_	Intensificazione	stare a casa vicino a casa dei miei ma anche mi permettesse di andare in centro facilmente e e questo è capitata // mhmh //	direi	molto bene // eh poi vabbè no mh mi ero xx un budget // tramite agenzia però l'' hai trovata? // sì // sì sì ho visto no cioè in
KIP	TOA1002	82-1	82-1	TO026	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA1002&begin=234095&end=234778	office-hours	00:14:01	2	asymmetric	no	free	2018	TO	2-Professionals	M	piemonte	41-45	no	_	_	_	sa che rinuncio se non io // agli ultimi quattro mesi // sì sì sì sì // eh quindi no io compilo con quanti crediti voglio // io	direi	di sì // okay perfetto // poi però appunto lei diciamo formalmente risulta al~ dov'' è che va? non mi ricordo più // eh alla
KIP	TOA1002	222-27	222-27	TO026	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA1002&begin=607428&end=619977	office-hours	00:14:01	2	asymmetric	no	free	2018	TO	2-Professionals	M	piemonte	41-45	no	_	_	_	da nessuna parte che l'' altra università deve fornire delle competenze per cui lo studente possa fare l'' erasmus no	direi	di no non possono chiederlo no diciamo nè da madrid nè xx // no c'' è scritto sarà ehm onere non è onere sarà a responsabilità
ParlaTO	PTB001	2141-1	2141-1	TOI022	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB001&begin=3784759&end=3789899	semistructured-interview	01:17:52	3	asymmetric	yes	fixed	2019	TO	0-Retired	M	_	61-65	no	_	_	_	// ma p~ proprio perché per me stanno rovinando la città // però // poi ognuno ha le sue idee politiche // e non è questo // le	direi	solo vieni pure perché torino è una città splendida è una città bellissima basta che tu che vieni // cominci a varcare la
ParlaTO	PTA018	862-2	862-2	TOI031	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA018&begin=1700600&end=1702429	semistructured-interview	00:57:27	2	asymmetric	yes	fixed	2019	TO	6-Craft-Workers	M	_	26-30	yes	_	_	Intensificazione	sinistra in genere // ehm // ci son dei giardini // quindi de xxx dei lavori eseguiti da noi // brillantemente eseguiti	direi	// oppure // comunque delle // de~ spettacoli naturalistici // no? // come questi che non abbiamo eseguito ma che
ParlaTO	PTA018	1094-0	1094-0	TOI031	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA018&begin=2135960&end=2137870	semistructured-interview	00:57:27	2	asymmetric	yes	fixed	2019	TO	6-Craft-Workers	M	_	26-30	yes	_	_	Modulazione del grado di confidenza	altro // che qua // ho capito // e in che zona di chieri vivi? // in che senso? // cioè in centro in periferia // ah // fuo~ mh //	direi	più in periferia però mh // a due passi dal centro cioè nel senso // non in mezzo alle campagne però // e hai sempre vissuto
ParlaTO	PTA018	1691-0	1691-0	TOI031	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA018&begin=3434285&end=3438110	semistructured-interview	00:57:27	2	asymmetric	yes	fixed	2019	TO	6-Craft-Workers	M	_	26-30	no	_	_	_	// quando racconti queste storie // // vabbè // c''è ancora qualcos''altro che vuoi raccontarmi o ci salutiamo qua? //	direi	che vedendo la voce che si sta abbassando sempre più // // se tu non hai altre domande // io no // e allora finiamo qui // ciao
ParlaTO	PTD008	1385-1	1385-1	TOI058	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD008&begin=1836623&end=1838493	semistructured-interview	00:31:09	3	asymmetric	yes	fixed	2019	TO	7-Plant-Operators	M	_	41-45	no	_	_	_	essere da un''altra parte? o magari in futuro andare da un''altra parte? // no da da buon torinese io // no // no no no //	direi	direi di no // direi di no // no // quando xxx xxx // cioè // torino e questa zona // comunque noi siamo proprio abbiamo le
ParlaTO	PTD008	1385-1	1385-1	TOI058	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD008&begin=1836623&end=1838493	semistructured-interview	00:31:09	3	asymmetric	yes	fixed	2019	TO	7-Plant-Operators	M	_	41-45	no	_	_	_	essere da un''altra parte? o magari in futuro andare da un''altra parte? // no da da buon torinese io // no // no no no // direi	direi	di no // direi di no // no // quando xxx xxx // cioè // torino e questa zona // comunque noi siamo proprio abbiamo le radici //
ParlaTO	PTD008	1386-0	1386-0	TOI058	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD008&begin=1838620&end=1839303	semistructured-interview	00:31:09	3	asymmetric	yes	fixed	2019	TO	7-Plant-Operators	M	_	41-45	no	_	_	_	parte? o magari in futuro andare da un''altra parte? // no da da buon torinese io // no // no no no // direi direi di no //	direi	di no // no // quando xxx xxx // cioè // torino e questa zona // comunque noi siamo proprio abbiamo le radici // mh // ma un
KIP	TOA3004	295-9	295-9	TO038	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3004&begin=703049&end=708847	free-conversation	00:34:49	4	symmetric	no	free	2018	TO	0-Students	M	piemonte	21-25	no	_	_	_	tua // tanto io sarei il bosseh per cui vediamo poi come come ce la gestiamo questa cosa // ma io avrei i clienti in mano e ti	direi	a un mio segno scatenate l'' inferno contro il padrone // no ti prego ti preg~ sai? // no vabbè adesso a parte le battu~ no si
KIP	BOA1016	101-3	101-3	BO082	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA1016&begin=296370&end=297940	office-hours	00:10:14	2	asymmetric	no	free	2018	BO	2-Professionals	M	emilia-romagna	41-45	no	_	_	_	// certo che sì // e xxxxx sul gergo cioè ho trovato davvero insomma una decina di fonti ce le ho // eh scherziamo // sì sì beh	direi	che sì // ehm più appunto si andava a sommare alla bibliografia che le avevo fatto vedere in cui c'' erano un sacco di cose //
KIP	BOA1016	103-3	103-3	BO082	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA1016&begin=304442&end=306170	office-hours	00:10:14	2	asymmetric	no	free	2018	BO	2-Professionals	M	emilia-romagna	41-45	no	_	_	_	ehm più appunto si andava a sommare alla bibliografia che le avevo fatto vedere in cui c'' erano un sacco di cose // no no io	direi	assolutamente sì // quindi come come si potrebbe procedere? io inizio e con il primo capitolo? // m cosa tiene di quello
KIP	BOA1016	157-3	157-3	BO082	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA1016&begin=455276&end=459880	office-hours	00:10:14	2	asymmetric	no	free	2018	BO	2-Professionals	M	emilia-romagna	41-45	no	_	_	_	un'' introduzione generale cioè fatta bene però è un'' introduzione generale per questo non è il caso di xx xx // ok~ no io	direi	di iniziare assolutamente a scrivere partirei magari dalla parte nuova // okay quindi mh la parte sul gergo //
KIP	BOD2017	409-2	409-2	BO119	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2017&begin=1493876&end=1498816	semistructured-interview	00:25:10	2	symmetric	yes	fixed	2018	BO	0-Students	F	umbria	21-25	no	_	_	_	non lo so proprio spero di esserci // spero che le cose vadano bene ma come sarà? // eh senza sabrina // secondo me // okay io	direi	che abbiamo fatto un giro immenso partendo dall'' inizio // andando avanti e indietro e ritornando più o meno lì // quindi
KIPasti	KPN007	1048-0	1048-0	PKP017	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN007&begin=1813998&end=1816075	free-conversation	00:55:06	4	symmetric	no	free	2020	BO	4-Clerical-Workers	M	_	51-55	no	_	_	_	guardo io se guardo su internet // ci guardo io // dopo ci guardiamo // cosa gradite? // niente // cosa possiamo avere? //	direi	che qui era tutto molto buono eh // niente voglio // compreso il whiskey // compresi gli avanzi allora quando venite su //
KIP	TOA1001	335-1	335-1	TO026	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA1001&begin=1371969&end=1375086	office-hours	00:36:22	2	asymmetric	no	free	2018	TO	2-Professionals	M	piemonte	41-45	yes	_	Filler	_	in europa l'' america latina no? per fatti anche politici ma oggi è ancora così? // sì // mah? // // eh non lo so // // d~	direi	così anch~ xx segnavo qui // eh // una fonte diciamo che può essere utile consultare nel tentativo di rendere attuali
KIP	TOA1001	450-12	450-12	TO026	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA1001&begin=1848510&end=1851460	office-hours	00:36:22	2	asymmetric	no	free	2018	TO	2-Professionals	M	piemonte	41-45	yes	_	_	Modulazione del grado di confidenza	in italiano giovanile degli anni ottanta // sì // anche qui si colga come esempio le espressioni di qualche anno fa	direi	// e questo lo eliminerei cioè // si riferisce veramente aleh periodo eh pre caduta del muro e non ha veramente nessun
KIP	TOA1001	468-6	468-6	TO026	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA1001&begin=1931223&end=1933399	office-hours	00:36:22	2	asymmetric	no	free	2018	TO	2-Professionals	M	piemonte	41-45	yes	Strategia di cortesia	_	Modulazione del grado di confidenza	scritto prima no? quindi risente ancora di quei problemi lì // sì era un po'' sì // intervenga un po'' in questa direzione	direi	no? // e quindi devo cioè // eliminare le osservazioni che non sono più attuali questo l'' avrei già fatto // posso // sì // e
ParlaBO	PBB002	749-0	749-0	BOI003	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB002&begin=2114820&end=2115840	semistructured-interview	00:35:54	2	asymmetric	yes	fixed	2021	BO	4-Clerical-Workers	F	_	56-60	no	_	_	_	// no eh // ti sei stancata magari // non lo so // del traffico del // no // beh si a volte quado sei nel mezzo del traffico // //	direi	xxxx // pensieri temporanei // preferirei essere da un''altra parte così // però tutto sommato mettendo insieme tutte
ParlaBO	PBC021	56-1	56-1	BOI051	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC021&begin=109665&end=110685	semistructured-interview	00:51:51	2	asymmetric	yes	fixed	2022	BO	0-Retired	F	_	76-80	no	_	_	_	più accogliente per esempio calderara rispetto alla bolognina tipo anche rispetto al giorno d''oggi dico // beh sì // sì	direi	di sì // sì sì sì senz''altro // ehm // una differenza principale per esempio rispetto calderara del~ // di adesso // e
ParlaBO	PBC021	730-4	730-4	BOR012	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC021&begin=1644070&end=1646170	semistructured-interview	00:51:51	2	asymmetric	yes	fixed	2022	BO	0-Students	F	_	21-25	no	_	_	_	buono ma tutti e due sia la zia che marcello erano tutti e due norma~ diciamo normali bambini normali ecco // mh eh ora non	direi	però // no perchè beh // no è p~ // di~ // cioè è una battuta // lo zio non era non era teppista era iperattivo // che arg~ // era
ParlaBO	PBA028	2078-6	2078-6	BOR031	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA028&begin=3936060&end=3940700	semistructured-interview	01:05:40	3	asymmetric	yes	fixed	2024	BO	0-Students	M	_	21-25	no	_	_	_	ci credo // è come chi abita cioè nel senso senti tutto // va bene // sente tutto // oka~ // vabbè niente io vi vi ringrazio	direi	che possiamo fare basta eh // grazie a te // okay // visto? // fallo sulla parte intervista eh // eh? // vabbè // andiamo il
ParlaBO	PBB003	869-1	869-1	BOR002	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB003&begin=2971767&end=2974490	semistructured-interview	00:49:48	3	asymmetric	yes	fixed	2021	BO	0-Students	F	_	21-25	no	_	_	_	con la lamborghini eccetera quindi // è è un po'' cambiata secondo me sia la domanda che l''offerta ecco // mhmh // beh	direi	che son state abbastanza // esaustive come // risposte // come domande sì come conversazione // quanto c''abbiam messo?
ParlaBO	PBB003	875-1	875-1	BOR002	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB003&begin=2982955&end=2984055	semistructured-interview	00:49:48	3	asymmetric	yes	fixed	2021	BO	0-Students	F	_	21-25	no	_	_	_	abbastanza // esaustive come // risposte // come domande sì come conversazione // quanto c''abbiam messo? // mh // mah	direi	che // mezz''ora // va bene così insomma // un''intro nome cognome qualcosa? // dove sei nata? // a bologna // non su in via
ParlaBO	PBC003	1745-0	1745-0	BOR001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC003&begin=3521989&end=3522477	semistructured-interview	01:15:05	3	asymmetric	yes	fixed	2021	BO	0-Students	F	_	21-25	yes	Accordo	_	Intensificazione	dopo a tavola con lui era impossibile starci // mh // non potevi dire è insipido ma perchè ti immagini? // mh // eh beh //	direi	// ti immagini? // però di guerra non ne ha mai parlato si vede che // no // no // io quello lì penso che sia una forma che la
ParlaTO	PTD019	150-12	150-12	TOI011	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD019&begin=297626&end=301144	semistructured-interview	00:54:47	3	asymmetric	yes	fixed	2019	TO	5-Service-Workers	M	_	31-35	no	_	_	_	// tredici scusami sì // // // xx duemilaetredici // quindi cinque più un paio d''anni prima sei se~ sette ti	direi	// okay // va bene // ehm lavorate in proprio o siete dipendenti? // come? // sì siamo // lavorate in proprio o siete
ParlaTO	PTD019	558-2	558-2	???	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD019&begin=1272453&end=1274380	semistructured-interview	00:54:47	3	asymmetric	yes	fixed	2019	TO	_	_	_	_	no	_	_	_	a cork per fare serata no da limerick cosa c''è xx cosa // eh sì beh anche perchè intorno eh sì infatti // centodiciannove ti	direi	come parma // ma come parma // vediamo parma // a centodiciannove cos''è asti forse? // ma asti meno xxx // no no xxx parma ne
ParlaBO	PBB006	21-5	21-5	BOI020	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB006&begin=68460&end=71510	semistructured-interview	01:00:07	2	asymmetric	yes	fixed	2022	BO	2-Professionals	M	_	51-55	yes	_	_	Modulazione del grado di confidenza	// e ho lavorato per molti anni a @nomeluogo appunto // ah // @nomedipartimento // ah okay // e sono arrivato	direi	per caso // nel senso che // sono arrivato come tutti tramite concorso pubblico // ma io ho fatto un concorso pubblico per
ParlaBO	PBB023	375-5	375-5	BOI087	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB023&begin=958650&end=963170	semistructured-interview	00:33:46	4	asymmetric	yes	fixed	2023	BO	4-Clerical-Workers	M	_	51-55	no	_	_	_	viaggio di nozze noi siamo andati allora abbiamo fatto il viaggio di nozze in quattro // sì // mh // ah sì // nel senso che io	direi	il mio migliore amico che è di milano // mhmh // ci conosciamo da una vita nel senso ci siam conosciuti su in montagna fai
ParlaBO	PBB023	569-0	569-0	BOR026	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB023&begin=1454340&end=1456239	semistructured-interview	00:33:46	4	asymmetric	yes	fixed	2023	BO	0-Students	M	_	21-25	yes	Conferma dell'attenzione	_	Intensificazione	particolari o personaggi particolari so che adesso diciamo forse qualche problema di discorso di droga non lo so //	direi	// non c''eran quei problemi // quindi si stava anche molto più tranquilli a andare in giro // mhmh // cioè io non ho mai
ParlaBO	PBA025	38-4	38-4	BOI096	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA025&begin=101860&end=103319	semistructured-interview	00:29:28	2	asymmetric	yes	fixed	2024	BO	0-Students	F	_	16-20	yes	_	_	Approssimazione	però mia madre è venuta in italia // quando aveva diciannove anni // e a bologna a bologna c''è da // trent''anni e passa	direi	// mh // e in che zona dell''india? // in particolare? // sud nel tera è tipo vicino al mare // ah // è // quasi sulla punta però
ParlaBO	PBA025	166-1	166-1	BOI096	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA025&begin=450951&end=452103	semistructured-interview	00:29:28	2	asymmetric	yes	fixed	2024	BO	0-Students	F	_	16-20	yes	Cessione del turno	Chiusura del topic	_	eh // l''albero di natale'' // sì // sempre come dolce // ah sì il mascarpone con e // con il pandro va un sacco // mh // questo	direi	// e per il e cenone di capodanno? // eh // per il cenone di capodanno sono cotechino e lenticchie direi // primo non lo so
ParlaBO	PBA025	169-9	169-9	BOI096	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA025&begin=455192&end=459036	semistructured-interview	00:29:28	2	asymmetric	yes	fixed	2024	BO	0-Students	F	_	16-20	yes	_	_	Modulazione del grado di confidenza	// mh // questo direi // e per il e cenone di capodanno? // eh // per il cenone di capodanno sono cotechino e lenticchie	direi	// primo non lo so come si fa // come primo // ma il primo // niente di parti~ eh il primo sì // si sta a dieta per eh smaltire //
ParlaBO	PBA025	486-1	486-1	BOI096	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA025&begin=1245091&end=1245867	semistructured-interview	00:29:28	2	asymmetric	yes	fixed	2024	BO	0-Students	F	_	16-20	yes	Cessione del turno	Chiusura del topic	_	x x // ah vabbè poi abbiamo i tortelloni sì appunto i balanzoni che ti mh che dicevamo prima // mhmh // mh // questi	direi	// altri cibi tipici // ah dolce c''è la torta di riso // che è molto buona // un sacco di gente non ha idea di cosa sia // però sì
ParlaBO	PBA025	598-7	598-7	BOI096	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA025&begin=1531682&end=1537217	semistructured-interview	00:29:28	2	asymmetric	yes	fixed	2024	BO	0-Students	F	_	16-20	no	_	_	_	// mhmh // partecipo sempre al friday for future // mhmh // ehm non lo so // poi ho partecipato vabbé al gay pride	direi	che è una manifestazione // mhmh // s~ ehm // poi basta ultimamente nell''ultimo mese da quest''estate ho partecipato a
KIP	BOC1008	4-1	4-1	BO117	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOC1008&begin=14610&end=20020	exam	00:14:20	2	asymmetric	yes	fixed	2018	BO	2-Professionals	F	lombardia	36-40	no	_	_	_	questo // posto // x x // quasi mezz~ // okay // allora // ehm dunque mi ricordo che lei ha frequentato ehm // sì esatto // le	direi	di eh cominciare con una definizione di eh cortesia // mh? // eh e poi ehm facciamo un esempio di fenomeno linguistico che
KIPasti	KPC009	1853-29	1853-29	PKP090	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPC009&begin=3674247&end=3683900	free-conversation	01:04:17	3	symmetric	no	free	2022	PG	0-Students	F	_	21-25	no	_	_	_	di di'' il pensiero di di'' oddio questo non glielo dire perchè comunque uno cioè nel senso n~ cioè mi sta simpatico mh gli	direi	tutto // no // ah // ma // tranquilla // guarda questo l''abbiamo capito quando già uscivi con elio // non so perchè // che
ParlaBO	PBA003	203-0	203-0	BOI056	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA003&begin=643566&end=644983	semistructured-interview	00:53:16	2	asymmetric	yes	fixed	2022	BO	2-Professionals	F	_	26-30	yes	_	_	Modulazione del grado di confidenza	dell''anno che preferisci // cioè in cui preferisci // passare del tempo a bologna? // mh un periodo dell''anno // mh //	direi	forse la primavera // l''inverno non molto e neanche l''autunno perchè fa molto freddo ed è molto umido // la nebbia // e //
KIP	BOD1003	941-9	941-9	BO092	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD1003&begin=5046619&end=5050149	lecture	01:24:11	1	asymmetric	no	fixed	2018	BO	2-Professionals	M	emilia-romagna	61-65	no	_	_	_	parte questo che dipende dal problema eh mh // e lo affrontiam domani il resto // spero che sia a posto se avete problemi ma	direi	di no // e allora ti volevo inizialmente chiedere // insomma dove abiti qual è la tua zona in città se vivi in città? //
ParlaBO	PBA007	272-2	272-2	BOR020	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA007&begin=913765&end=917845	semistructured-interview	00:35:18	3	asymmetric	yes	fixed	2022	BO	0-Students	F	_	21-25	no	_	_	_	che non è proprio il mio stile di vita io sono più una persona da città // piuttosto della campagna // eh infatti // beh la~	direi	che siamo in un un buon posto nel senso che anche bologna // anche vista da fuori è una città molto cioè sebbene sia // densa
KIPasti	KPN013	583-0	583-0	PKP057	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN013&begin=1060777&end=1062781	free-conversation	00:54:45	3	symmetric	no	free	2020	RE	0-Students	F	_	21-25	no	_	_	_	abbastanza // belli però // però ha detto che a lui le piace quindi // mi sono proposta con questo lui ha detto che va bene //	direi	che siamo a cavallo // top // sai già qualcosa? // devo prendere accordo con lui su cosa usare com~ // xx xx semplice? //
KIPasti	KPN013	918-1	918-1	PKP059	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN013&begin=1762451&end=1763344	free-conversation	00:54:45	3	symmetric	no	free	2020	RE	0-Students	F	_	21-25	yes	Accordo	_	Intensificazione	là // cioè c''è tutta la sua famiglia // e poi quando nasci in sicilia secondo me l''emilia romagna ti fa un po'' schifo //	direi	// ehm // no si sta tanto bene soprattutto quando c''è la nebbia // è una // cioè sai nascere a a catania che c''hai il mare ad un
KIP	BOD1006	1118-13	1118-13	BO099	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD1006&begin=4684966&end=4689713	lecture	01:31:07	1	asymmetric	no	fixed	2018	BO	2-Professionals	F	emilia-romagna	66-70	yes	_	_	Modulazione del grado di confidenza	che fecero per noi mh? // quindi cè sempre questo aspetto di prospettiva che torna continuamente in tutto pirandello	direi	// ehm // ed è questo questo discorso torna per esempio nella novella famosissima // xxx personaggi xx centoquindici xx
ParlaTO	TOD2012	1272-1	1272-1	TO071	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD2012&begin=2726929&end=2728149	semistructured-interview	00:45:32	2	symmetric	yes	fixed	2019	TO	0-Students	M	_	31-35	no	_	_	_	// c'' era spazio ecco forse ho preso da mia madre anch'' io che voglio le case spaziose // spaziose enormi // ehmh // io	direi	che va bene così // grazie // prego // // #proprio una turineisa // // u~ una delle pochissime // mhmh // mh è vero // eh // //
ParlaTO	PTB009	83-2	83-2	TOR001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB009&begin=127803&end=130057	semistructured-interview	00:47:05	3	asymmetric	yes	fixed	2019	TO	2-Professionals	F	_	26-30	yes	_	_	Modulazione del grado di confidenza	// lo parla lo parla un po'' // un po'' mi faccio capire ecco // eh sì dai // mh // beh che già mi sembra // non male // allora basta	direi	con le domande abbiam fini~ // okay // perfetto grazie mille // questo lo mettiamo // è tutto qui? // no no no adesso questo
KIP	BOA3003	848-3	848-3	BO019	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3003&begin=1457412&end=1460410	free-conversation	01:20:01	4	symmetric	no	free	2018	BO	0-Students	F	lombardia	21-25	yes	_	_	Modulazione del grado di confidenza	m'' ha rotto proprio // cespo // complesso di stemini di semi di rami di foglie o anche di fiori // caspo d'' insalata	direi	dilei xxxx // quindi caspo o caspio // caspo caspio si dice in tutti e due i modi // l'' è uguèl perfetto // l'' è uguèl // l'' è
KIP	BOA3003	1619-8	1619-8	BO019	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3003&begin=3627631&end=3632470	free-conversation	01:20:01	4	symmetric	no	free	2018	BO	0-Students	F	lombardia	21-25	yes	_	_	Modulazione del grado di confidenza	che è successo col nazismo quindi negativo ebrei positivo eh la germania // cioè lei la sì xxxxx proprio esposizione	direi	da trenta e lode // il pregiudizio dici? ah sì // cioè positivo negativo gli ebrei positivo le germania // // pensando di
