corpus	conv_id	token_id	token_span	speaker_id	audio	type	duration	participants-number	participants-relationship	moderator	topic	year	collection-point	occupation	gender	region	age-range	SegnDisc	Func:Interazionale	Func:Metatestuale	Func:Cognitiva	left	form	right
ParlaBO	PBB023	307-0	307-0	BOI088	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB023&begin=826270&end=829880	semistructured-interview	00:33:46	4	asymmetric	yes	fixed	2023	BO	4-Clerical-Workers	F	emilia-romagna	51-55	yes	_	_	Marcatura dell'inferenza	gestione // un po'' come rinchiudere una persona in un appartamento cioè // grosso modo // perfetto // esatto esatto //	quindi	loro han bisogno di usare la testa non solo il corpo // loro han proprio bisogno di usare la testa sì // che bello wow non non
ParlaBO	PBB023	470-0	470-0	BOR026	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB023&begin=1216640&end=1219087	semistructured-interview	00:33:46	4	asymmetric	yes	fixed	2023	BO	0-Students	M	sardegna	21-25	yes	_	_	Marcatura dell'inferenza	il primo paese al mondo statisticamente parlando poi per l''amor del cielo // in cui non c''è stata nemmeno una rapina //	quindi	molto diverso dall''italia // molto diverso dall''italia sì molto diverso dall''italia // assolutamente // però per il
ParlaBO	PBB023	690-0	690-0	BOR026	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB023&begin=1727090&end=1730319	semistructured-interview	00:33:46	4	asymmetric	yes	fixed	2023	BO	0-Students	M	sardegna	21-25	yes	_	Introduzione o ripresa del topic	_	fotografie ma io ho sempre affiianco la chiara // e molto bella // // sì // ero molto bella da piccola // eri bellissima //	quindi	siete molto legati cioè siete l''avete cresciuta proprio a chiara // sì beh poi lei è la mia prima nipote per me lei rimarrà
KIPasti	KPN025	809-1	809-1	PKP107	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN025&begin=788528&end=789391	free-conversation	00:31:32	4	symmetric	no	free	2020	FC	0-Students	F	emilia-romagna	21-25	yes	_	Introduzione o ripresa del topic	_	// dai dopo questa quì // finiamolo dai dai su // finiamola dai // su // eh // xxx // io non lo so più xx // finitela // ma	quindi	andate giù // giovedì mattina? // sì // è molta // eh eh lo so che // ah insomma // allo~ de~ // o finitela // poi // // poi la
ParlaTO	PTA007	82-5	82-5	TOI007	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA007&begin=114043&end=117313	semistructured-interview	00:13:23	2	asymmetric	yes	fixed	2019	TO	5-Service-Workers	M	piemonte	21-25	yes	_	_	Marcatura dell'inferenza	per lavorare? // sì // sì dire~ non ho tante altre esperienze in realtà // nel senso // mh mh // non ho vissuto all''estero	quindi	non ho altri paragoni // mh mh mh // però tutto sommato io mi trovo bene in questo settore qua poi // okay // e però hai mai
ParlaTO	PTA007	489-0	489-0	TOR001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA007&begin=676247&end=678064	semistructured-interview	00:13:23	2	asymmetric	yes	fixed	2019	TO	2-Professionals	F	lombardia	26-30	yes	_	Introduzione o ripresa del topic	_	no mi sto confondendo // magari no però non mi // non mi suona // non ti suona? // no vabbè comunque okay // non mi ricordo //	quindi	vai anche ai concerti? // sì // dicevi sia a torino sia a milano // sì // non non tantissimo però // se riesci vai diciamo //
ParlaBO	PBA002	126-2	126-2	BOR010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA002&begin=256480&end=261520	semistructured-interview	00:27:58	3	asymmetric	yes	fixed	2022	BO	0-Students	F	emilia-romagna	21-25	yes	_	Introduzione o ripresa del topic	_	sì no non è il massimo // x x x // mamma mia // immagino // arrivo anch''io quindi // e poi cosa volevo chiedervi? ehm // vabbè e	quindi	comunque siete cioè per attività che fate comunque vi // vi v~ cioè nel senso vi piace anche come città comunque secondo
ParlaBO	PBA002	425-22	425-22	BOR010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA002&begin=909540&end=914130	semistructured-interview	00:27:58	3	asymmetric	yes	fixed	2022	BO	0-Students	F	emilia-romagna	21-25	no	_	_	_	probabile // ma no xxxxx // ah tra tra l''altro ah beh tu è vero non fai neanche cioè non fai proprio l''università di bologna	quindi	// no no no // e // neanche quello // no non ricordo più x // faccio la carlo bo // mai sentit~ // è un università privata // che
ParlaBO	PBC009	35-0	35-0	BOI023	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC009&begin=126420&end=135900	semistructured-interview	01:36:37	3	asymmetric	yes	fixed	2022	BO	0-Retired	F	emilia-romagna	71-75	yes	_	_	Marcatura dell'inferenza	le persone sono circa sempre le stesse con pochi cambiamenti perché la casa era tutta del mio nonno materno // mhmh //	quindi	anche quelli che ci abitano a parte un caso o due sono sempre le stesse con una storia comune parenti ecco // mh // per
ParlaBO	PBC009	392-2	392-2	BOI023	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC009&begin=1541796&end=1550111	semistructured-interview	01:36:37	3	asymmetric	yes	fixed	2022	BO	0-Retired	F	emilia-romagna	71-75	yes	_	_	Marcatura dell'inferenza	lui si mise // come sempre a studiare di sera e lavorare di giorno // come aveva già fatto tutti gli anni precedenti // ecco	quindi	sì c''è i~ dei cambiamenti enormi nelle classi sociali c''erano ebbene ancora un bel po'' // eh certo c''era la~ quando nel
ParlaBO	PBC009	720-21	720-21	BOI023	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC009&begin=3011460&end=3027860	semistructured-interview	01:36:37	3	asymmetric	yes	fixed	2022	BO	0-Retired	F	emilia-romagna	71-75	yes	_	_	Marcatura dell'inferenza	eh ricevette dei fondi perchè uno dei suoi sogni era quello di fare una ricerca sociale sulla resistenza non una ricerca	quindi	storica di i nominativi di azioni di cose ma semplicemente capire // lui era un giovanissimo in una posizione
ParlaBO	PBC009	750-2	750-2	BOI023	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC009&begin=3277540&end=3290290	semistructured-interview	01:36:37	3	asymmetric	yes	fixed	2022	BO	0-Retired	F	emilia-romagna	71-75	yes	_	Introduzione o ripresa del topic	_	a livello umano lo facevano perchè lui era insomma circondato da questi giovani o meno giovani ex partigiani // e lui	quindi	che ne ha sempre parlato ed è un po'' raro perchè in c~ nel xxx militare molti non hanno mai raccontato la loro esperienza
ParlaBO	PBC009	799-41	799-41	BOR002	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC009&begin=3637115&end=3663183	semistructured-interview	01:36:37	3	asymmetric	yes	fixed	2022	BO	0-Students	F	emilia-romagna	21-25	yes	_	_	Marcatura dell'inferenza	dei ricordi che vi sono stati raccontati quindi magari più dei racconti che vi sono stati raccontati magari tante volte	quindi	sono rimasti impressi eh magari di durante la guerra per esempio io c''ho sempre quei tre episodi che mi racconta mia
ParlaBO	PBC009	961-4	961-4	BOI023	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC009&begin=4427000&end=4432680	semistructured-interview	01:36:37	3	asymmetric	yes	fixed	2022	BO	0-Retired	F	emilia-romagna	71-75	yes	_	Introduzione o ripresa del topic	_	al mare eravamo già molto c~ fortunati e facevamo questo mese in ca~ appartamento in affitto a riccione // e c''era già	quindi	anni cinquantasei cinquantasette comincio a ricordarmi bene // e // ed eravamo circondati da tedeschi no? che avevano
ParlaBO	PBC009	1038-6	1038-6	BOI023	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC009&begin=4770550&end=4777260	semistructured-interview	01:36:37	3	asymmetric	yes	fixed	2022	BO	0-Retired	F	emilia-romagna	71-75	yes	_	Introduzione o ripresa del topic	_	perchè adesso tuo padre cos''era del diciassette? // del venti // venti venti s~ // quindi mio padre era del quindici	quindi	ripeto tornò a casa che aveva già compiuto da diversi mesi trent''anni // perchè lui aveva sempre rimandato la leva
ParlaBO	PBC009	1077-1	1077-1	BOI023	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC009&begin=4987220&end=4995250	semistructured-interview	01:36:37	3	asymmetric	yes	fixed	2022	BO	0-Retired	F	emilia-romagna	71-75	yes	_	Introduzione o ripresa del topic	_	lui scoprì che c''era un mondo fuori da questi confini italiani o dal suo confine che un regime gli aveva inscatolato // e	quindi	lui diceva che in fin dei conti il campo di concentramento avendo tempo enorme a disposizione // era aveva studiato
ParlaBO	PBC009	1163-23	1163-23	BOR002	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC009&begin=5336870&end=5342810	semistructured-interview	01:36:37	3	asymmetric	yes	fixed	2022	BO	0-Students	F	emilia-romagna	21-25	yes	_	_	Marcatura dell'inferenza	su quello e // e poi vabbè la mia prof era molto non che c''entri molto con la storia però aveva molto a cuore la mafia	quindi	anche tutto // sì // quello che c''è attorno alla mafia è stato educato dalla mia prof delle medie // mio fratello che ebbe
ParlaBO	PBC009	1181-14	1181-14	BOR002	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC009&begin=5383970&end=5392450	semistructured-interview	01:36:37	3	asymmetric	yes	fixed	2022	BO	0-Students	F	emilia-romagna	21-25	yes	_	_	Marcatura dell'inferenza	da sola cioè se facevo ricerca lo facevo da sola // io per fortuna comunque ho avuto un prof in quarta in quinta superiore	quindi	più che altro nel triennio che era sia di storia che di filosofia // che ci parlò secondo me eh nonostante non avesse
ParlaBO	PBC009	1186-0	1186-0	BOR002	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC009&begin=5421120&end=5422780	semistructured-interview	01:36:37	3	asymmetric	yes	fixed	2022	BO	0-Students	F	emilia-romagna	21-25	yes	_	Introduzione o ripresa del topic	_	però // è stato il primo professore che a me m''ha fatto pensare m''ha detto okay le cose non sono o bianco o nero //	quindi	io secondo me io mi ritengo fortunata // però di esperienze a contatto io alle superiori non ho mai avute e non credo che
ParlaBO	PBC009	1210-16	1210-16	BOR002	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC009&begin=5514320&end=5520090	semistructured-interview	01:36:37	3	asymmetric	yes	fixed	2022	BO	0-Students	F	emilia-romagna	21-25	yes	_	_	Marcatura dell'inferenza	liceo lunghissimo // sì sì // e secondo me c''è questa un po'' fretta poi adesso soprattutto di prepararti all''università	quindi	tra virgolette // secondo me è difficile che una prof ti dica sì sìn facciamo questo progetto che mi toglie tot ore
KIPasti	KPS025	577-7	577-7	PKP132	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS025&begin=1508479&end=1512024	free-conversation	00:34:04	3	symmetric	no	free	2020	CE	0-Retired	F	campania	61-65	yes	_	Introduzione o ripresa del topic	_	si erano unite però // ehm // avevano sui cinquant''anni erano romane // mh // erano vicino nostre vicine di ombrellone e	quindi	// abbiamo fatto amicizia con loro // e poi con un''altra coppia pure // ma stavano là sempre a soggiornare? // sì
ParlaTO	PTB007	467-0	467-0	TOI021	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB007&begin=1059857&end=1063300	semistructured-interview	01:28:07	2	asymmetric	yes	fixed	2019	TO	0-Retired	F	sicilia	66-70	yes	_	_	Marcatura dell'inferenza	// era molto giovane e aveva visto tanti morti // tante persone morire // e quindi poi è è emigrata // c''era rimasta ma~ //	quindi	quando è emigrata era senza la famiglia come ho già detto // e quindi lei si è esaurita un pochino // eh // e quindi hanno
ParlaTO	PTB007	470-1	470-1	TOR004	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB007&begin=1069106&end=1072186	semistructured-interview	01:28:07	2	asymmetric	yes	fixed	2019	TO	0-Students	F	piemonte	21-25	yes	_	Introduzione o ripresa del topic	_	ma~ // quindi quando è emigrata era senza la famiglia come ho già detto // e quindi lei si è esaurita un pochino // eh // e	quindi	hanno cambiato tante case a venaria per questo motivo? // s~ // hanno cambiato tanto case perché le case non erano molto
ParlaTO	PTB007	810-1	810-1	TOI021	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB007&begin=1870080&end=1872625	semistructured-interview	01:28:07	2	asymmetric	yes	fixed	2019	TO	0-Retired	F	sicilia	66-70	no	_	_	_	// e poi a un po'' derisa anche dai compagni // perché se non sai la lezione // i tempi in cui erano // venivi anche derisa // e	quindi	l''insegnante proprio anzi // derideva anche lei // ah beh invece però i // eh // i clienti com''erano nel senso loro //
ParlaTO	PTB007	1112-1	1112-1	TOI021	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB007&begin=2528244&end=2530580	semistructured-interview	01:28:07	2	asymmetric	yes	fixed	2019	TO	0-Retired	F	sicilia	66-70	no	_	_	_	costretta andare a queste feste perché // mia sorella più gio~ più vecchia di me di due anni // a lei gli piaceva // e	quindi	poi as~ eh // aveva un po'' // era innamorata // eh si era un po'' innamorata di un nostro vicino di casa che // poi infatti è
ParlaTO	PTB007	1122-0	1122-0	TOR004	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB007&begin=2548078&end=2551050	semistructured-interview	01:28:07	2	asymmetric	yes	fixed	2019	TO	0-Students	F	piemonte	21-25	yes	Richiesta di accordo/conferma	_	Marcatura dell'inferenza	marito // ecco vedi // eh // e quindi // e con la scusa che andavamo insieme // poteva uscire anche lei così andavamo ma io //	quindi	non vi p~ non vi facevano uscire da sole cioè dovevi // no eravamo no eravamo abbastanza liberi // le accompagna~ // ah
ParlaTO	PTB007	1150-1	1150-1	TOR004	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB007&begin=2595610&end=2597284	semistructured-interview	01:28:07	2	asymmetric	yes	fixed	2019	TO	0-Students	F	piemonte	21-25	yes	Richiesta di accordo/conferma	_	Marcatura dell'inferenza	facevano delle avance // anche uomini sposati perché erano un po'' // io mi vergognavo ancora di più // ah // eh // e	quindi	te ne passavi veloce // certo // sì cercavo di di di // di passare diversamente ecco // però quello era perché i quattro
ParlaTO	PTB007	1362-0	1362-0	TOI021	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB007&begin=3077972&end=3079770	semistructured-interview	01:28:07	2	asymmetric	yes	fixed	2019	TO	0-Retired	F	sicilia	66-70	yes	_	Introduzione o ripresa del topic	_	gli piaceva a lui il mare // ah non era proprio uno da mare // no lui gli piaceva più la montagna perché lui era un trentino //	quindi	le sue montagne eh // eh certo // e allora magari io a giugno andavo al mare con le bambine // a finale ligure // e e poi quando
ParlaTO	PTB007	2196-0	2196-0	TOI021	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB007&begin=4862116&end=4865422	semistructured-interview	01:28:07	2	asymmetric	yes	fixed	2019	TO	0-Retired	F	sicilia	66-70	yes	_	Introduzione o ripresa del topic	_	// i suoi non l''aspettavano più perché la guerra era finita ormai da più // certo // di tre mesi // eh e lui non arrivava //	quindi	non andavano più in stazione come facevano prima tutti i giorni // aspettare che arrivassero i militari // perché
ParlaTO	PTB007	2218-0	2218-0	TOI021	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB007&begin=4912574&end=4913846	semistructured-interview	01:28:07	2	asymmetric	yes	fixed	2019	TO	0-Retired	F	sicilia	66-70	no	_	_	_	// ah // è tornato che era quarantaquattro chili // sì quindi quaranta chili in meno // quindi quaranta chili in meno //	quindi	eh lui // mio zio non aveva riconosciuto mio papà guardava sto militare dice strano // però più ~l militare si avanzava
ParlaTO	TOD2007	71-1	71-1	TO043	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD2007&begin=204051&end=210007	semistructured-interview	00:30:21	2	symmetric	yes	fixed	2018	TO	0-Students	F	piemonte	21-25	no	_	_	_	quello però sono diciamo le uniche in cui // cioè // tutte le società a cui tutte le società si riv~ si rivolgono // okay // e	quindi	lavoro ne hai non non falliscono maieh s~ xx xx // cosa dovresti fare per entrare // allora innanzi tutto devi avere una
ParlaTO	TOD2007	426-17	426-17	TO043	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD2007&begin=1111808&end=1120234	semistructured-interview	00:30:21	2	symmetric	yes	fixed	2018	TO	0-Students	F	piemonte	21-25	no	_	_	_	agli altri allora i ti tieni un po'' // e poi certo non mi è mai successo nulla di grave o particolare da dover litigare e	quindi	non saprei dirti come mi comporterei davanti // mh mh // a un qualcosa di perché alla fine // in tutti e due gli anni che ho
ParlaTO	TOD2007	468-1	468-1	TO043	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD2007&begin=1219404&end=1220986	semistructured-interview	00:30:21	2	symmetric	yes	fixed	2018	TO	0-Students	F	piemonte	21-25	no	_	_	_	un divano per esempio anche // mh // che quando arrivi alla sera e ti metti lì un attimo comoda ti riposi guardi la tv // eh	quindi	voglio cambiare // okay // eh // ho avuto l'' opportunità di cambiare perché // delle mie amiche // devono cambiare casa //
ParlaTO	TOD2007	547-0	547-0	TO043	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD2007&begin=1392401&end=1393441	semistructured-interview	00:30:21	2	symmetric	yes	fixed	2018	TO	0-Students	F	piemonte	21-25	yes	_	_	Marcatura dell'inferenza	sì // e quindi ho deciso al terzo anno di andare a vivere // e tu dove vivi? // a torino // no no // a // e vivo a mondovì // okay //	quindi	a a un'' ora // x x // un'' ora di treno // un'' ora un'' ora e dieci poi ovviamente con i tempi di trenitalia a volte erano anche un''
ParlaTO	TOD2007	580-7	580-7	TO043	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD2007&begin=1482596&end=1487960	semistructured-interview	00:30:21	2	symmetric	yes	fixed	2018	TO	0-Students	F	piemonte	21-25	yes	_	_	Marcatura dell'inferenza	c'' è gente strana eh // poi tra l'' altro dove vivo adesso ho ho sotto delle scuole medie // le scuole superiori c'' è un asilo	quindi	comunque è abbastanza frequentata non succede mai nulla di strano // se no proprio crocetta crocetta lì deve essere
KIPasti	KPC006	124-1	124-1	PKP063	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPC006&begin=278226&end=279530	free-conversation	00:32:57	2	symmetric	no	free	2021	AN	0-Students	M	marche	21-25	no	_	_	_	xxx // eh perché ancora // qui all''agriturismo? // sì // e s''è tagliata come s''era tagliata quell''altra volta // okay	quindi	sulla mano // sì sul dito // però essa non è che l''ha denunciato capito // e gli ha detto su il pronto soccorso guarda m''è
ParlaBO	PBB002	369-11	369-11	BOI003	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB002&begin=1056394&end=1061875	semistructured-interview	00:35:54	2	asymmetric	yes	fixed	2021	BO	4-Clerical-Workers	F	emilia-romagna	56-60	yes	_	Introduzione o ripresa del topic	_	delle città molto più grandi di bologna proprio delle // delle metropoli che hanno molto più verde rispetto a noi ecco	quindi	// si potrebbe fare di più // però mh sì mh secondo me questa zona in particolare è una zona anche molto verde // ehm // e son
ParlaBO	PBB002	632-3	632-3	BOR001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB002&begin=1801994&end=1805840	semistructured-interview	00:35:54	2	asymmetric	yes	fixed	2021	BO	0-Students	F	emilia-romagna	21-25	no	_	_	_	del mare è sempre stata uguale più o meno ecco esatto // ah okay // pensavo che fosse mh // sì // no // fosse diverso insomma	quindi	comunque i bolognesi hanno sempre // cioé la riviera eh è un po'' la seconda casa // cioé abbastan~ // sì ehm // beh sì però
ParlaBO	PBA030	124-2	124-2	BOR031	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA030&begin=197010&end=201218	semistructured-interview	00:39:04	3	asymmetric	yes	fixed	2024	BO	0-Students	M	emilia-romagna	21-25	yes	Richiesta di accordo/conferma	_	Marcatura dell'inferenza	cioè il corso? // il corso il corso di ostetricia e anche di infermieristica a quanto ho capito // ah // ah okay // okay e	quindi	ti piace però come è organizzato a bologna cioè sei contenta di frequentare xx // sì nono~ sì nonostante queste cose che
ParlaBO	PBA030	541-0	541-0	BOR031	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA030&begin=825328&end=826407	semistructured-interview	00:39:04	3	asymmetric	yes	fixed	2024	BO	0-Students	M	emilia-romagna	21-25	no	_	_	_	// // // sì // e x x x x // i mh // voi che x qua a medicina siete diciamo quasi a metà // tra romagna emilia e emilia no? // sì //	quindi	immagino che eh // non so la differenza te lo dico già non la so // // // // // ogni volta litigo perchè non non so mai la cosa
ParlaBO	PBB009	292-1	292-1	BOI028	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB009&begin=698052&end=700842	semistructured-interview	01:12:38	3	asymmetric	yes	fixed	2022	BO	2-Professionals	F	molise	71-75	no	_	_	_	// mh // non so se hai letto foucault no // no purtroppo no // vabbè // comunque no era per far capir // // e	quindi	p~ data dai tempi dalle cose // pensa che loro non potevano avere nè forchetta nè coltello // mh // mh // l''utilizzo era
ParlaBO	PBB009	600-0	600-0	BOI027	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB009&begin=1484309&end=1490437	semistructured-interview	01:12:38	3	asymmetric	yes	fixed	2022	BO	2-Professionals	M	calabria	31-35	yes	_	Introduzione o ripresa del topic	_	impatti tu sulla vicenda è relativamente poco // sì // in un caso ed è // forse eccessivo in un altro // e al lato opposto //	quindi	diciamo che io sono in questa situazione in cui ho iniziato questa professione nel duemila e diciotto duemila
KIP	TOC1002	170-0	170-0	TO007	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOC1002&begin=671647&end=675096	exam	00:20:06	2	asymmetric	yes	fixed	2018	TO	0-Students	M	piemonte	21-25	yes	_	_	Marcatura dell'inferenza	nelle società per azioni // allo~ a~ eh gli amministratori sono nominati daleh dall'' assemblea dei soci // mh //	quindi	vi è un un rapporto di subordinazione degli amministratori // un po'' troppo dire subordinazione se ci sente un
KIP	BOA3003	1588-4	1588-4	BO019	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3003&begin=3501987&end=3505813	free-conversation	01:20:01	4	symmetric	no	free	2018	BO	0-Students	F	lombardia	21-25	yes	_	Introduzione o ripresa del topic	_	del cazzo // allora // // // fogli tortelli xxxxxx // xxxxxx // basta xx che stavamo a di'' // stavam parlando di grigi	quindi	allora abbiamo detto massimo livello di generalità // me la provi a ripetere senza guardare // allora grigi considera
ParlaBO	PBC019	12-0	12-0	BOR010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC019&begin=33080&end=36580	semistructured-interview	00:34:20	2	asymmetric	yes	fixed	2022	BO	0-Students	F	emilia-romagna	21-25	no	_	_	_	diciamo // sì sì ero ehm ero un autista // x visto il cambio // mamma mia che lavoro faticoso // non oso immaginare che //	quindi	qua~ vabbè ha sempre vissuto nello stesso quartiere suppongo di no // sì da quando sono venuto a bologna sì sempre
ParlaBO	PBC019	131-4	131-4	BOI044	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC019&begin=417000&end=420479	semistructured-interview	00:34:20	2	asymmetric	yes	fixed	2022	BO	0-Retired	M	emilia-romagna	66-70	yes	_	Chiusura del topic	Marcatura dell'inferenza	i turni di lavoro immagino // oh quello non lo so // io s~ io mi ricordo i miei però sento che adesso // un po'' si lamentano	quindi	x cosa ci sarà // ah pensavo che fosse per quello che che non c''era più così tanta gente // invece // accidenti quindi ho
ParlaBO	PBC019	517-10	517-10	BOR010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC019&begin=1623990&end=1631827	semistructured-interview	00:34:20	2	asymmetric	yes	fixed	2022	BO	0-Students	F	emilia-romagna	21-25	yes	Richiesta di accordo/conferma	_	Marcatura dell'inferenza	devo essere sincera io sono una di quelle persone che non parla dialetto // lei comunque appena esce ha cioè c''è qualche	quindi	parla principalemente in italiano oppure c''è anche qualche momento in cui riesce ancora a // a parlare in dialetto con
ParlaBO	PBA013	641-5	641-5	BOI074	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA013&begin=1236706&end=1237877	semistructured-interview	00:55:52	3	asymmetric	yes	fixed	2023	BO	4-Clerical-Workers	M	emilia-romagna	21-25	yes	_	Introduzione o ripresa del topic	_	// beh come dice la canzone di di elo~ d''elodie è già finità male // // cioè è subito finita male nel cioè // // no ma esatto	quindi	// xx // chissà // arriverà arriverà // forse f~ forse col tempo troverò questa stabilità ma chissà // però comunque tu ti
ParlaBO	PBA013	910-8	910-8	BOI074	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA013&begin=1754198&end=1757751	semistructured-interview	00:55:52	3	asymmetric	yes	fixed	2023	BO	4-Clerical-Workers	M	emilia-romagna	21-25	yes	_	_	Marcatura dell'inferenza	a fare delle frasi complesse con delle subordinate eccetera // okay // anche perché c''ha una grammatica tutta strana	quindi	sarebbe già complicato // e quello si parla tra quelli più anziani // invece noi più giovani lo capiamo // il gergo // eh il
ParlaBO	PBA013	1224-10	1224-10	BOI074	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA013&begin=2253916&end=2259340	semistructured-interview	00:55:52	3	asymmetric	yes	fixed	2023	BO	4-Clerical-Workers	M	emilia-romagna	21-25	yes	_	Introduzione o ripresa del topic	_	gli studenti // esatto // punto // senza di eh senza di loro comunque // rimini ha già l''aspetto turistico che è la riviera	quindi	già è un conto ravenna vabbè anche lì c''ha il mare però // beh dai almemo xxx // sì ravenna ecco a me piace di più ravenna per
ParlaBO	PBA013	1259-0	1259-0	BOI074	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA013&begin=2337961&end=2338911	semistructured-interview	00:55:52	3	asymmetric	yes	fixed	2023	BO	4-Clerical-Workers	M	emilia-romagna	21-25	yes	_	_	Marcatura dell'inferenza	romana // cioè queste città qua che son nate in epoca romana su questa via emilia // erano tutte città di passaggio //	quindi	non è che // avessero come dire delle peculiarità // xxx // mh // bologna l''ha trovata nell''università ad esempio // okay
KIP	TOD1016	935-4	935-4	TO070	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD1016&begin=3337403&end=3340144	lecture	01:37:51	1	asymmetric	no	fixed	2019	TO	2-Professionals	F	piemonte	46-50	yes	_	_	Marcatura dell'inferenza	non si era mai fatta in un'' aria prima // e che // è proprio anche uno dei risultati di avere fuso i generi // serio e buffo e	quindi	mescolato // le categorie per cui l'' opera buffa era tutta azione e l'' opera seria era tutta invece // canto tutta
ParlaBO	PBB012	179-9	179-9	BOI039	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB012&begin=389245&end=392175	semistructured-interview	00:49:50	3	asymmetric	yes	fixed	2022	BO	5-Service-Workers	M	emilia-romagna	51-55	no	_	_	_	// la vicenda weisz grazie anche poi a // una ricerca storica perchè lui // matteo marani è poi anche mh laureato in storia	quindi	// ha ha la capacità ha avuto la capacità di ricostruire // e documentalmente // e // i vari passaggi // e diciamo la
ParlaBO	PBB012	521-0	521-0	BOR006	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB012&begin=1136385&end=1136735	semistructured-interview	00:49:50	3	asymmetric	yes	fixed	2022	BO	0-Students	M	emilia-romagna	21-25	yes	_	Introduzione o ripresa del topic	_	fondamentale poi nel lavoro di ricostruzione storica // sì sì // quando matteo marani si è interessato alla vicenda //	quindi	// probabilmente senza questo scambio epistolare tra mh // il figlio di weisz e suo padre // mh sarebbe stato molto
ParlaBO	PBB012	911-0	911-0	BOI039	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB012&begin=2041750&end=2044980	semistructured-interview	00:49:50	3	asymmetric	yes	fixed	2022	BO	5-Service-Workers	M	emilia-romagna	51-55	yes	_	Introduzione o ripresa del topic	_	// e // mh aveva addirittura pubblicato un libro // sui vari schemi e tecniche e tattiche di allora // ehm //	quindi	mh sì anche dal punto di vista sportivo insomma // se uno st~ mh studia uno po'' della sua storia // è interessante insomma è
KIPasti	KPC008	873-7	873-7	PKP069	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPC008&begin=2122582&end=2128789	free-conversation	00:40:28	2	symmetric	no	free	2021	AN	2-Professionals	F	piemonte	46-50	yes	_	_	Marcatura dell'inferenza	ciuccia tantissima acqua quindi desertifica e // sì // destruttura i acidifica i suoli // okay // quindi assorbe ci o due	quindi	dal punto di vista del protocollo di kyoto va va benissimo // va benissimo // però // però poi fa danni da altri punti di
