corpus	conv_id	token_id	token_span	speaker_id	audio	type	duration	participants-number	participants-relationship	moderator	topic	year	collection-point	occupation	gender	region	age-range	SegnDisc	Func:Interazionale	Func:Metatestuale	Func:Cognitiva	left	form	right
KIP	BOA3021	311-3	311-3|311-4	BO158	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3021&begin=703852&end=705599	free-conversation	01:11:38	4	symmetric	no	free	2019	BO	0-Students	M	emilia-romagna	21-25	yes	_	_	Approssimazione	gli spettacoli quando quando vabbè comunque // mh // cose // jack è andato a un suo concerto // sì? // sì // gli ha tirato	mi sa	un cavolo // // // // // dio bo'' // è questo quello del pollo // un mio amico // ma quanto tempo fa? // due anni fa o tre anni fa //
KIP	BOA3021	334-7	334-7|334-8	BO156	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3021&begin=733503&end=736743	free-conversation	01:11:38	4	symmetric	no	free	2019	BO	0-Students	M	emilia-romagna	21-25	yes	_	_	Modulazione del grado di confidenza	hanno tirato anche // gli hanno tirato anche lo scovolino // è dove è partito tutto // ah sì anche lo scovolino della merda	mi sa	anche // // // // del water del s~ servizio igienico // dio // ah beh in effetti allora in cioè // una volta eh mi son portato a
KIP	BOA3021	691-0	691-0|691-1	BO157	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3021&begin=1429702&end=1437468	free-conversation	01:11:38	4	symmetric	no	free	2019	BO	0-Students	M	emilia-romagna	21-25	yes	_	_	Modulazione del grado di confidenza	di merda // // e riattaccare // ma cosa ma cosa gli hai detto // mah era mh // un argomento sempre tema mh ambientale era //	mi sa	settimana dopo del coso di del venerdì della no prima del venerdì di di greta thunderberg // l'' asperger // ehm // è
KIP	BOA3021	801-10	801-10|801-11	BO156	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3021&begin=1666227&end=1673380	free-conversation	01:11:38	4	symmetric	no	free	2019	BO	0-Students	M	emilia-romagna	21-25	yes	_	_	Modulazione del grado di confidenza|Approssimazione	lui magari stava facendo l'' esempio no quindi così // eh // ma mi sa che // stava ehm colpendo la pallina bianca tipo	mi sa	con una pallina // eh // cioè nel senso stava usando // con una pallina diversa // con una pallina diversa ma per fare un
KIP	BOA3021	1095-0	1095-0|1095-1	BO157	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3021&begin=2290566&end=2295492	free-conversation	01:11:38	4	symmetric	no	free	2019	BO	0-Students	M	emilia-romagna	21-25	no	_	_	_	// e gli hanno fatto cantare imagine di john lennon // // e ci sono tipo trump putin // // ehm c'' è kim jong un // la may //	mi sa	anche aspetta eh c'' è anche neta~ c'' è anche netanyahu? // ciccione del quel panzone del ca~ // no netanhyahu non si tocca
KIP	BOA3021	1480-0	1480-0|1480-1	BO155	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3021&begin=3067950&end=3071463	free-conversation	01:11:38	4	symmetric	no	free	2019	BO	0-Students	F	emilia-romagna	21-25	no	_	_	_	x // ah sì? // sì // sì basta che li metti dentro // eh sì // figata // c'' è il formato apposta // vabbè dai comunque non giu~ //	mi sa	però paghi di meno anche tipo se lo compri kindle il libro // sì // ma scusami eh se devo spendere i soldi preferisco
KIP	BOA3021	1664-2	1664-2|1664-3	BO157	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3021&begin=3491958&end=3493286	free-conversation	01:11:38	4	symmetric	no	free	2019	BO	0-Students	M	emilia-romagna	21-25	yes	_	_	Attenuazione	quell'' album dove c'' è il al posto del rullante il sacco della spazzatura // // come cazzo si chiamava? // saint anger	mi sa	// sì cazzo che bello quello era il loro album più bello // // // che c'' è sto rumore tipo di // se prendi il bastone e lo dai
KIPasti	KPS013	122-8	122-8|122-9	PKP052	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS013&begin=398440&end=400020	free-conversation	00:32:02	3	symmetric	no	free	2020	BR	2-Professionals	F	puglia	51-55	yes	_	_	Modulazione del grado di confidenza	mattina // lo fate voi ma chi è quello che vai tu domani mattina // sta male eh non ci viene // dalle nove boh non lo so xxx	mi sa	// no domani pomeriggio con la scala sto signore xxx // a parte che io domani alle dieci e mezza viene xx ad xxx i capelli //
KIPasti	KPS013	125-9	125-9|125-10	PKP052	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS013&begin=406490&end=410109	free-conversation	00:32:02	3	symmetric	no	free	2020	BR	2-Professionals	F	puglia	51-55	yes	_	_	Approssimazione	signore xxx // a parte che io domani alle dieci e mezza viene xx ad xxx i capelli // no da dalle nove alle dieci meno un quarto	mi sa	// io volevo portare la colazione ad alessandra domattina // del treno xxxxxxx // xx mi sa che è congelato xx // xxxxxxxxx
ParlaBO	PBC024	382-0	382-0|382-1	BOR036	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC024&begin=1321080&end=1321590	semistructured-interview	01:10:00	3	asymmetric	yes	fixed	2024	BO	2-Professionals	F	emilia-romagna	31-35	yes	Strategia di cortesia	_	_	se ne fregano // ah beh ma è facile // eh // è abbastanza normale // xxxxx // anche in italia è così // anche l''italia è così //	mi sa	// ah mo non va mica bene neanche in italia la meloni non lavora o no // eh // eh e l''avevano proprio messa lì come proprio che
KIPasti	KPS005	556-6	556-6|556-7	PKP001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS005&begin=1495836&end=1497655	free-conversation	00:34:42	4	symmetric	no	free	2020	MT	0-Students	F	basilicata	21-25	yes	Strategia di cortesia	_	_	preferisco venire che è sera // no vabbè meglio di sera // meglio venerdì sera quindi // va bene allora ci vediamo venerdì	mi sa	// com mi sa? che significa mi sa? // sì // che dopo non ci vediamo suppongo // non penso che probabilmente saremo già
KIPasti	KPS005	583-6	583-6|583-7	PKP001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS005&begin=1544469&end=1546389	free-conversation	00:34:42	4	symmetric	no	free	2020	MT	0-Students	F	basilicata	21-25	yes	Strategia di cortesia	_	_	// me lo so immaginato io // no non ha detto non ha detto allora ci vediamo venerdì // ho detto allora ci vediamo venerdì	mi sa	// mh // hai detto dobbia'' che dobbiamo stare poco hai detto che xxx // boh vabbè me lo so immaginato // anche se stiamo poco
ParlaBO	PBA029	873-1	873-1|873-2	BOI114	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA029&begin=2480710&end=2486400	semistructured-interview	00:50:24	3	asymmetric	yes	fixed	2024	BO	3-Technicians	M	emilia-romagna	26-30	yes	Strategia di cortesia	_	_	fino a un certo punto a casalecchio mi sa che si fermano penso // no a casalecchio non ci vai non ci arrivi con la mobike // no	mi sa	si ferma proprio davanti al maran mi pare mi pare di di aver visto delle scene sì no infatti // // il capolinea // mi ci
KIPasti	KPS001	483-6	483-6|483-7	PKP103	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS001&begin=613413&end=615296	free-conversation	01:28:55	4	symmetric	no	free	2022	CZ	0-Students	F	calabria	21-25	yes	Strategia di cortesia	_	_	lei si è l''ha molla)to)? // davvero? // allora ehm non so no lui ha mollato lei eh ma // no è stata lei // no eh l''ha tradita lui	mi sa	// ah sì? // ah io sapevo così poi non lo so eh // e allora x così // e poi mh è stata con allegri e allegri invece l''ha piantata x
KIPasti	KPS001	3085-2	3085-2|3085-3	PKP103	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS001&begin=4596236&end=4597336	free-conversation	01:28:55	4	symmetric	no	free	2022	CZ	0-Students	F	calabria	21-25	yes	Strategia di cortesia	_	_	quanti ne aveva quando è morto? // no ne aveva cinquanta // eh? // cinquanta michael jackson // chi? // da compiere	mi sa	// eh? // michael jackson // no avrei dato altri cin~ cinquanta // no cinquanta gua~ // eh eh s~ // cinquanta // sto
KIPasti	KPC011	509-6	509-6|509-7	PKP147	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPC011&begin=971886&end=973319	free-conversation	00:51:28	3	symmetric	no	free	2024	AR	0-Students	F	umbria	21-25	yes	_	_	Modulazione del grado di confidenza	de freddo // xx // qualcosa de freddo xxxxx eh // o febbraio // eh oddio in effetti // o marzo // qua non ha fatto tanto freddo	mi sa	// eh? // qua non ha fatto tanto freddo st''inverno dico // no adesso no // oh per carità // ha piovuto un po'' in là prima del
KIPasti	KPS011	151-2	151-2|151-3	PKP041	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS011&begin=335982&end=337018	free-conversation	00:36:14	4	symmetric	no	free	2020	BR	2-Professionals	F	puglia	21-25	yes	Strategia di cortesia	_	Modulazione del grado di confidenza	era una bugia // mh // se l''era inventato // xxx giusto // perché nel cioè // come al solito da vittima passi per // tedesco è	mi sa	// sì // pensavo fosse inglese invece no // tu lo vuoi già che ce l''ho in mano? // x // tieni // eh // uh ecco ho fatto // fa
KIPasti	KPN026	1152-5	1152-5|1152-6	PKP114	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN026&begin=1821706&end=1823388	free-conversation	00:38:32	4	symmetric	no	free	2020	FC	3-Technicians	F	emilia-romagna	21-25	no	_	_	_	// ah adesso sì è che su di lei è diverso // // no ma io non li avevo mai visti sti cosi sti xx // comunque quando li han presi	mi sa	// i xx // // xx bene // mh seh non vanno bene a me // // da poco dobbiam fare un gioco bellissimo // cioè? // mezzo porco //
KIPasti	KPN026	1287-5	1287-5|1287-6	PKP107	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN026&begin=2000680&end=2002170	free-conversation	00:38:32	4	symmetric	no	free	2020	FC	0-Students	F	emilia-romagna	21-25	yes	_	_	Modulazione del grado di confidenza	palese proprio // // madonna // anche lì // come quando giochi a lupus // lupus in fabula? // in fa~ // in fabula o in tabula?	mi sa	// in fabula // fabula // in fabula // quanto è lungo quel gioco // quando // quando mi facevano lupo // s~ te non sai proprio
KIPasti	KPN026	1399-4	1399-4|1399-5	PKP111	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN026&begin=2181662&end=2184201	free-conversation	00:38:32	4	symmetric	no	free	2020	FC	3-Technicians	M	campania	26-30	yes	_	_	Approssimazione	// sei arrivata lì che erano le undi~ n~ no // a che ora chiamavo? // no no alle dieci e mezza secondo me // mh // sì hai erano	mi sa	l''una passata // dio bo // e comunque a polignano // c''era sto ristorante che si chiama pescaria // buono? // dove fan del
ParlaBO	PBB024	166-19	166-19|166-20	BOI091	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB024&begin=536920&end=542822	semistructured-interview	00:37:15	2	asymmetric	yes	fixed	2023	BO	4-Clerical-Workers	F	emilia-romagna	46-50	yes	_	_	Modulazione del grado di confidenza	// l''albero // mh // in questo preciso momento perché la casa è molto piccola e non saprei dove metterlo perché il presepe	mi sa	mh // se lo dovessi fare eh ehm // mi piacerebbe farlo // bello // grande eh completo non soltanto eh maria giuseppe
KIPasti	KPN002	802-23	802-23|802-24	PKP031	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN002&begin=1769180&end=1775370	free-conversation	00:31:56	5	symmetric	no	free	2020	VE	0-Students	M	veneto	21-25	yes	Strategia di cortesia	_	_	// più che altro magari loro non hanno posti da sedere quindi dovrebbero la gente dovrebbe stare in piedi eh ma non puoi	mi sa	// quindi secondo è tipo mezzo in xx // ah ma comunque ma adesso non lo sai come fare cioè adesso che è per forza tutto online
KIPasti	KPN029	94-14	94-14|94-15	PKP136	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN029&begin=150068&end=153190	free-conversation	00:31:11	3	symmetric	no	free	2022	BO	0-Students	M	basilicata	21-25	yes	_	_	Modulazione del grado di confidenza	ci voglio andare // e e sembra anche buono cioè era strapieno // ma io vorrei fa~ ah a proposito marti io non ho il tuo numero	mi sa	// oppure ce l''ho non mi ricordo mi sembra di no // eh te lo lascio // perché per la laurea perché sto mi sto organizzando //
KIPasti	KPN029	912-3	912-3|912-4	PKP140	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN029&begin=1285490&end=1286688	free-conversation	00:31:11	3	symmetric	no	free	2022	BO	2-Professionals	F	basilicata	26-30	yes	_	_	Modulazione del grado di confidenza	bianchi // si chiama // ah ho sentita ho sentita ho sen~ // che ha la farmacia // in centro a matera // ecco // cioé la sorella	mi sa	// sì sì ho capito chi è // forse l''ha avuta mio fratello la bianchi allora // ed~ e lei è bravissima // cioé tipo super
KIPasti	KPN009	256-4	256-4|256-5	PKP093	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN009&begin=658626&end=661114	free-conversation	00:38:12	4	symmetric	no	free	2020	BO	0-Students	M	toscana	21-25	yes	_	_	Attenuazione	schiattare // xx xx x martello e ci hanno fatto tanti bei video sopra // tommi te oggi devi studiare un po'' // mh no oggi	mi sa	dopo esco con l''eleonora // potevo riuscire se no // xxx? // sì è vero // xxxxxxx // una cosa assurda // per fortuna che non è
KIPasti	KPN009	588-4	588-4|588-5	PKP093	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN009&begin=1436190&end=1437421	free-conversation	00:38:12	4	symmetric	no	free	2020	BO	0-Students	M	toscana	21-25	yes	_	_	Modulazione del grado di confidenza	aprilo // dove si possono comprare? // questi al riso con cosa sono? tè verde e gli altri? // tè verde e // e tutti tè verde	mi sa	// al market in mascarella // mascarella? // vai // c''è il market cinese // apri dal mezzo x // ah allora vedi che non sono
KIPasti	KPN003	636-5	636-5|636-6	PKP015	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN003&begin=1355840&end=1357215	free-conversation	00:50:14	3	symmetric	no	free	2020	BO	3-Technicians	F	emilia-romagna	21-25	yes	Strategia di cortesia	_	_	che lavorava con due figli // mh // lì die~ dietro la cassa // second~ ha detto secondo me era lei // ma lei aveva una figlia	mi sa	// uno è il suo // no ora ne ha due // davvero? // quindi vuol dire che probabilmente cioè li voleva anche magari il primo
KIPasti	KPN003	761-5	761-5|761-6	PKP014	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN003&begin=1611953&end=1614008	free-conversation	00:50:14	3	symmetric	no	free	2020	BO	0-Unemployed	F	emilia-romagna	21-25	yes	Strategia di cortesia	_	Modulazione del grado di confidenza	// quindi lo vedevi e non sapevi più cosa fare // // che fine ha fatto? // mh dov''è che l''avevi visto? // ah sì l''avevo visto	mi sa	la settimana pri~ // non lo so // col cane mi sa eh io son passata in bici // però ho fatto finta di non vederlo // ma in che
KIPasti	KPN003	763-2	763-2|763-3	PKP014	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN003&begin=1614841&end=1617351	free-conversation	00:50:14	3	symmetric	no	free	2020	BO	0-Unemployed	F	emilia-romagna	21-25	yes	_	_	Modulazione del grado di confidenza	// // che fine ha fatto? // mh dov''è che l''avevi visto? // ah sì l''avevo visto mi sa la settimana pri~ // non lo so // col cane	mi sa	eh io son passata in bici // però ho fatto finta di non vederlo // ma in che zona? // eh parco della zucca // cioè // ah si è vero
KIPasti	KPN003	926-2	926-2|926-3	PKP014	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN003&begin=1976579&end=1977539	free-conversation	00:50:14	3	symmetric	no	free	2020	BO	0-Unemployed	F	emilia-romagna	21-25	yes	_	_	Attenuazione	scorso // che bello // il più bello è stato quando c''era la cosa la // la murga // mhmh // mh // quand''era? // ad halloween	mi sa	// no prima di halloween // davvero? // perché ad halloween era quella volta che sono andata via subito // che sei andata
KIPasti	KPN003	995-2	995-2|995-3	PKP014	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN003&begin=2092497&end=2093941	free-conversation	00:50:14	3	symmetric	no	free	2020	BO	0-Unemployed	F	emilia-romagna	21-25	yes	Strategia di cortesia	_	_	è quasi halloween // // // mangi due spinaci prima di uscire // e sei pronta sei travestita // questo era peso // merda // ma	mi sa	tutti e tre // quello con la tartare era più leggero anche perché aveva un accompagnamento di insalata // ah // io qua ho
ParlaBO	PBB010	486-2	486-2|486-3	BOI030	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB010&begin=1039855&end=1042782	semistructured-interview	00:31:28	2	asymmetric	yes	fixed	2022	BO	5-Service-Workers	F	estero	31-35	yes	Strategia di cortesia	_	_	invece devi fare avanti indietro // sì // eh quello sì // entri alle undici devi fare la preparazione tutto // e poi	mi sa	giorni che son tutta pronta puntuale // già via // sì // alle tre e e mezza poi vai a casa // manco non hai tempo di lavarsi //
KIPasti	KPS021	561-8	561-8|561-9	PKP125	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS021&begin=1038152&end=1040463	free-conversation	00:54:20	3	symmetric	no	free	2020	CE	0-Students	M	campania	26-30	yes	_	_	Modulazione del grado di confidenza	eh a me era abbastanza perché sono grasso e ne avevo messe comunque tante // xx // no non possiamo fare una dieta vegana noi	mi sa	// no io non ce la farei devo ammettere // vegetariano forse sì // ma vegano no // a me il formaggio piace assai // ma ma anche
KIP	TOA3014	135-4	135-4|135-5	TO085	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3014&begin=264380&end=265820	free-conversation	00:13:06	3	symmetric	no	free	2019	TO	0-Students	F	lombardia	21-25	yes	_	_	Modulazione del grado di confidenza	ho visto te ho visto francesca e ho iniziato a fa'' // la scema sì // la scema // anche questa xxxxx // mi piacciono le rosse	mi sa	// però naturali // sì è vero // no quel rosso // tipo da vecchia // sì no non quel rosso da vecchia però // però anche il rosso
ParlaBO	PBB004	924-12	924-12|924-13	BOI012	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB004&begin=1766926&end=1769830	semistructured-interview	00:35:54	3	asymmetric	yes	fixed	2021	BO	7-Plant-Operators	M	emilia-romagna	56-60	yes	_	_	Modulazione del grado di confidenza	che mi piacciono e dei film un po'' meno ma come genere no cioè // mi piacciono i film di fantascienza ma li ho già visti tutti	mi sa	// // tu gina guardi film // no // a me piace // te l''ho detto // telenovela // no no okay di sera no mi guardo ormai c''ho i miei
ParlaBO	PBA012	73-22	73-22|73-23	BOI073	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA012&begin=162040&end=167250	semistructured-interview	00:40:31	3	asymmetric	yes	fixed	2023	BO	0-Students	M	lazio	21-25	yes	_	_	Modulazione del grado di confidenza|Approssimazione	// eh // e e l''unica mh cioè l''unico posto dove abbiamo potuto prendere le birre è stato tipo che era una pizzeria	mi sa	// e boh ma veramente non c''era nessuno c''erano tutti vecchi // cioè le uniche persone che si vedevano erano vecchi // e ne
ParlaBO	PBA012	94-4	94-4|94-5	BOI073	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA012&begin=201970&end=203540	semistructured-interview	00:40:31	3	asymmetric	yes	fixed	2023	BO	0-Students	M	lazio	21-25	yes	Strategia di cortesia	_	_	suo appartamento cioè lui scende giù fa il giretto e poi ritorna su cioè // mh // ah okay // ce l''ho il video // io ho il video	mi sa	mo lo chiedo a anna // vabbè poi ce lo fai vedere // ma mi sa che l''ha tipo che l''avevate mandato // non so se su inst~ no su sul
ParlaBO	PBA012	97-9	97-9|97-10	BOI072	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA012&begin=207320&end=210430	semistructured-interview	00:40:31	3	asymmetric	yes	fixed	2023	BO	0-Unemployed	F	emilia-romagna	21-25	yes	_	_	Modulazione del grado di confidenza	a anna // vabbè poi ce lo fai vedere // ma mi sa che l''ha tipo che l''avevate mandato // non so se su inst~ no su sul gruppo	mi sa	// davvero // sì forse in quello del del mio compleanno // vediamo questo gatto // che cioè ma è tipo // così letteralmente
ParlaBO	PBA012	1111-7	1111-7|1111-8	BOI072	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA012&begin=2327740&end=2330400	semistructured-interview	00:40:31	3	asymmetric	yes	fixed	2023	BO	0-Unemployed	F	emilia-romagna	21-25	no	_	_	_	di // di legamenti // non io // tipo l''ultima volta che è stata fatta una festa qui // che mi sono fermata pure a dormire	mi sa	c~ mi sa pure con robbi // che hai fatto la spaccata // esatto tipo ubriaca io prendo e faccio la spaccata così // // mado'' io
ParlaBO	PBA012	1111-10	1111-10|1111-11	BOI072	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA012&begin=2327740&end=2330400	semistructured-interview	00:40:31	3	asymmetric	yes	fixed	2023	BO	0-Unemployed	F	emilia-romagna	21-25	yes	_	_	Modulazione del grado di confidenza	// di legamenti // non io // tipo l''ultima volta che è stata fatta una festa qui // che mi sono fermata pure a dormire mi sa c~	mi sa	pure con robbi // che hai fatto la spaccata // esatto tipo ubriaca io prendo e faccio la spaccata così // // mado'' io dove
KIP	TOA1001	54-4	54-4|54-5	TO027	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA1001&begin=260822&end=262306	office-hours	00:36:22	2	asymmetric	no	free	2018	TO	0-Students	M	piemonte	21-25	yes	_	_	Marcatura dell'inferenza	// e si influenzavano a vicenda // xx // da alcune lingue su altre semplicemente penso? // sì // ho dimenticato un pezzo	mi sa	// sì // // su altre // quindi questo lo toglierei // eh // e poi magari aggiungerei cenni storici al titolo visto che eh //
ParlaBO	PBB028	1111-9	1111-9|1111-10	BOI100	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB028&begin=2476935&end=2479919	semistructured-interview	00:54:54	3	asymmetric	yes	fixed	2024	BO	6-Craft-Workers	M	emilia-romagna	31-35	yes	Strategia di cortesia	_	_	o cinque alla mezzana // ma non si può andare? // vorrei andarci // adesso no // in cattedrale l''han~ l''han fatta da poco	mi sa	la scappata // sì però adesso f~ mh devi iscriverti mi sa // // sì perché è capitato che uno è venuto via un pezzo di ferro
ParlaBO	PBB028	1112-7	1112-7|1112-8	BOI099	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB028&begin=2480764&end=2484065	semistructured-interview	00:54:54	3	asymmetric	yes	fixed	2024	BO	6-Craft-Workers	M	emilia-romagna	31-35	yes	Strategia di cortesia	_	_	andarci // adesso no // in cattedrale l''han~ l''han fatta da poco mi sa la scappata // sì però adesso f~ mh devi iscriverti	mi sa	// // sì perché è capitato che uno è venuto via un pezzo di ferro dalla campana in cattedrale // è arrivata in faccia a un
ParlaBO	PBB028	1367-2	1367-2|1367-3	BOI100	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB028&begin=3056805&end=3060065	semistructured-interview	00:54:54	3	asymmetric	yes	fixed	2024	BO	6-Craft-Workers	M	emilia-romagna	31-35	yes	_	_	Modulazione del grado di confidenza	uno // per suonare a mezzogiorno nel campanile // tutti i giorni? // tutti i giorni // // c''era bianchella // era pagato	mi sa	tipo duecento euro all''anno // per andare a suonare a mezzogiorno // i giorni che lui non c''era o ci andava mio padre // o
KIP	BOA3017	376-6	376-6|376-7	BO146	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3017&begin=578937&end=580397	free-conversation	00:30:22	4	symmetric	no	free	2019	BO	0-Students	M	marche	21-25	yes	Conferma dell'attenzione	_	_	così // xxxx // non prendi l'' insalata? // sì sì // l'' ho mangiata tutta io // no la finisco // la mangia un po'' pure matteo	mi sa	// no // dai perché x ha ha // perché? // viene oscurato il nome non sapranno che mangio l'' insalata // // // // // non
KIP	BOA3017	692-5	692-5|692-6	BO145	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3017&begin=1081649&end=1083169	free-conversation	00:30:22	4	symmetric	no	free	2019	BO	0-Students	F	emilia-romagna	21-25	yes	_	_	Modulazione del grado di confidenza	// poi se piove pure // mh mh // solo che la programmazione è alle due fino alle cinque sei poi basta // no alle due esce fuori	mi sa	// no? // lei ha detto che c'' ha la programmazione alle quattro // no? // non lo so // che cerchi amore mio? // il pane di
ParlaBO	PBA030	1118-8	1118-8|1118-9	BOI116	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA030&begin=1739250&end=1741184	semistructured-interview	00:39:04	3	asymmetric	yes	fixed	2024	BO	0-Students	M	emilia-romagna	21-25	yes	Strategia di cortesia	Riformulazione	_	// okay // eh mh // la sede di anatomia che è vicino a fisica // mhmh // penso ehm sì // ah se è que~ ehm è quella prima	mi sa	vabbè // sì // // fisica eh mh // // ho fatto due lezioni // eh belmeloro le aule belmeloro comunque sono vicino ad anatomia
KIP	BOA3001	858-19	858-19|858-20	BO002	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3001&begin=1895577&end=1901873	free-conversation	01:08:22	2	symmetric	no	free	2018	BO	0-Students	F	toscana	21-25	yes	Strategia di cortesia	_	Attenuazione	da fare che boccaccio sec~ quello è bello // sì a me boccaccio non piace sarà che no ma me l'' hanno fatto odiare al liceo	mi sa	// non ti piace // perché al liceo ce lo fecero leggere tutto intero in seconda da soli senza neanche spiegarcelo // sì //
KIP	BOA3001	1155-2	1155-2|1155-3	BO002	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3001&begin=2578691&end=2583108	free-conversation	01:08:22	2	symmetric	no	free	2018	BO	0-Students	F	toscana	21-25	yes	Strategia di cortesia	_	Attenuazione	bellissima // no comunque lui // ne sa poi ha fatto il cappellaio matto però anche lì // lui fa solo dei ruoli // sì // poi lui	mi sa	aveva fatto anche un film girato in italia // sì // sì // che io tra l'' altro ho visto anche due volte un mi ricordo come si xx
KIPasti	KPS006	105-3	105-3|105-4	PKP001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS006&begin=175516&end=176290	free-conversation	00:34:12	5	symmetric	no	free	2020	MT	0-Students	F	basilicata	21-25	yes	Strategia di cortesia	_	_	che non le hanno insegnato niente // comunque è grande lei // cioè lo fa consapevolmente // quanti anni ha? // come me	mi sa	// quanto lei eh // ah quindi // quindi avrà ventiquattr''anni venticinque // quanti ne avrà ? // più o meno quanto te // lo
ParlaTO	PTA006	1405-0	1405-0|1405-1	TOR001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA006&begin=3332503&end=3334054	semistructured-interview	01:05:12	3	asymmetric	yes	fixed	2019	TO	2-Professionals	F	lombardia	26-30	yes	Strategia di cortesia	_	_	// sì // paolo conte // era di torino torino? // no di asti // alba // o asti // asti // xx // asti forse // alba è il tuo amico //	mi sa	asti proprio // gianmaria // gianmaria testa // testa è morto // però per di~ // buonanima // // per dirti alla fine so~ //
KIP	TOA3010	501-0	501-0|501-1	TO085	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3010&begin=1570620&end=1572411	free-conversation	00:27:13	2	symmetric	no	free	2018	TO	0-Students	F	lombardia	21-25	yes	_	_	Modulazione del grado di confidenza	andare però // ci sono andati i miei amici dell'' udu // infatti mi leggerà il resoconto vediamo un po'' come siamo messi //	mi sa	male comunque // mi sa che sono molto di destra // ma questa qui? // non ce la faccio son pienissima // la crosta è un po''
KIP	TOA3011	558-7	558-7|558-8	TO085	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3011&begin=841122&end=844032	free-conversation	00:23:54	4	symmetric	no	free	2019	TO	0-Students	F	lombardia	21-25	yes	_	_	Attenuazione	io una volta l'' ho fatto mi avevan dato tipo quindici al giorno // anch'' io // non lo so // sì una roba così quindici al giorno	mi sa	// e alla fine sì // secondo me costa meno che // fare tutto sto bordello della vita // mi sa quindici al giorno aveva
KIP	TOA3011	562-0	562-0|562-1	TO085	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3011&begin=847176&end=850206	free-conversation	00:23:54	4	symmetric	no	free	2019	TO	0-Students	F	lombardia	21-25	yes	_	_	Specificazione	una roba così quindici al giorno mi sa // e alla fine sì // secondo me costa meno che // fare tutto sto bordello della vita //	mi sa	quindici al giorno aveva chiesto // ma comunque non cambia un cazzo perché anche senza cane non esistono i mezzi di
