corpus	conv_id	token_id	token_span	speaker_id	audio	type	duration	participants-number	participants-relationship	moderator	topic	year	collection-point	occupation	gender	school-region	age-range	SegnDisc	Func:Interazionale	Func:Metatestuale	Func:Cognitiva	left	form	right
KIPasti	KPN019	488-10	488-10	PKP030	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN019&begin=1517045&end=1522335	free-conversation	00:30:06	4	symmetric	no	free	2020	VE	0-Students	M	_	21-25	no	_	_	_	a casa // l''ho preso alla fine il regalo comunque // #cossa ti ga tolto? // un orologino da xx non una roba esagerata perché	sai	che gli orologi costano però // #ah beo // per chi? // la ale // ah per la ale? // per l''alessia sì no pensavi per la stella? no
KIP	TOA3006	172-18	172-18	TO030	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3006&begin=570945&end=580260	free-conversation	00:21:21	2	symmetric	no	free	2018	TO	0-Students	F	liguria	21-25	no	_	_	_	prova scritta // mhmh // a novembre // e poi se passi questa cosa qua non sei entrato fai il corso propedeutico e ad aprile	sai	se sei entrato ad aprile // cioè quindi tu nell'' ipotetico caso che passi la prima selezione devi andare a vivere a roma //
KIP	TOA3006	174-14	174-14	TO030	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3006&begin=588409&end=599600	free-conversation	00:21:21	2	symmetric	no	free	2018	TO	0-Students	F	liguria	21-25	no	_	_	_	la prima selezione devi andare a vivere a roma // fare fino ad aprile che comunque cioè tu fai proprio ogni giorno che non	sai	se se ti hanno preso se non ti hanno preso quindi secondo me proprio la vivi malissimo e io sono una persona ansiosa quindi
KIP	TOA3006	224-53	224-53	TO030	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3006&begin=780746&end=795781	free-conversation	00:21:21	2	symmetric	no	free	2018	TO	0-Students	F	liguria	21-25	yes	Richiesta di accordo/conferma	_	_	mi guardo tutti i film che non ho visto mi leggo tutti i libri che non ho letto mi guardo tutte le serie che non ho guardato	sai	faccio un po'' di no? // sì sì sì sì // un po'' di ripiglio e e poi capisco cosa fare cioè poi ho visto anche che ci sono dei
KIP	TOA3006	353-19	353-19	TO054	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3006&begin=1243340&end=1251972	free-conversation	00:21:21	2	symmetric	no	free	2018	TO	0-Students	F	N/A	N/A	yes	Marcatura della conoscenza condivisa	_	Attenuazione	sto e gli insegnanti e // mi faceva un po'' paura perché sapendo che era una scuola molto bro~ buona temevo che ci fossero	sai	piena di gente con la puzza sotto il naso // presuntuosetti eh eh // sia gli insegnanti chei gli allievi // e invece no //
KIP	BOA3015	95-12	95-12	BO086	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3015&begin=387723&end=391330	free-conversation	00:23:11	2	symmetric	no	free	2018	BO	0-Students	F	estero	21-25	yes	_	Filler	_	ancora un bel po'' per cui // no // ah okay okay // vabbè // no non importa // e no chi mi ha stufata di bologna un po'' forse sono	sai	// eh cioè non è che mi ha stufata di bologna però le le compagnie no? con cui io uscivo tanto l'' anno scorso i miei amici
KIP	BOA3015	148-9	148-9	BO086	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3015&begin=610366&end=612645	free-conversation	00:23:11	2	symmetric	no	free	2018	BO	0-Students	F	estero	21-25	yes	Marcatura della conoscenza condivisa	Riformulazione	_	lavorare con con persone che magari non // prendi l'' artee ciao ciao belli // si // dev~ non lo so poi ci sono persone che	sai	// le persone che sono veramente appassionate lo fanno e è bellissimo io non non so se sono appassionata così tanto da
KIP	BOA3015	295-5	295-5	BO086	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3015&begin=1125981&end=1129066	free-conversation	00:23:11	2	symmetric	no	free	2018	BO	0-Students	F	estero	21-25	no	_	_	_	// e poi super coinvolgente presa bene // sì sì sì gi~ ti fa un sacco di domande // eh si che ridere // tra l'' altro adesso lo	sai	no l~ dopo loro m vanno andranno in francia // sì // vicino a montpellier // mh mh // o vicino a dove si sono conosciuti // si
KIP	BOA3015	380-8	380-8	BO086	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3015&begin=1293106&end=1296064	free-conversation	00:23:11	2	symmetric	no	free	2018	BO	0-Students	F	estero	21-25	yes	_	_	Approssimazione	anno e ti giuro mi ha fatto impressione perchè non non era in s~ ma proprio non era in sè // cioè non che dici vabbè era un po''	sai	in aria no? // ed era con un altro ragazzo che mi sembrava tutto tatuato non so // e mi ha mi ha fermata in via zamboni // e mi
KIP	BOA3021	86-2	86-2	BO158	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3021&begin=311710&end=313147	free-conversation	01:11:38	4	symmetric	no	free	2019	BO	0-Students	M	emilia-romagna	21-25	no	_	_	_	m'' ha detto ah io vorrei imparare il mh il linguaggio dei segni // mh mh // aveva avuto a che fare con queste cose // vabbè già	sai	questo // non era così è così // no eh è così // configurazione ics della mano eh così // il linguaggio tecnico per mandare a
KIP	BOA3021	664-19	664-19	BO156	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3021&begin=1377712&end=1383532	free-conversation	01:11:38	4	symmetric	no	free	2019	BO	0-Students	M	emilia-romagna	21-25	no	_	_	_	// x // di auto elettriche // di auto elettriche // e fa da quello che s~ da da quello che scrivi mi pare di capire che non ne	sai	un cazzo di di // // // // // x // // no ma poi io ho iniziato a usare la locuzione vecchi di merda // // // e mi sta x mi sta dando un
KIP	BOA3021	1835-1	1835-1	BO157	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3021&begin=3817658&end=3821050	free-conversation	01:11:38	4	symmetric	no	free	2019	BO	0-Students	M	emilia-romagna	21-25	no	_	_	_	// // ma poi dopo che dopo mi tocca badarlo mi tocca badarlo x // ti scandalizzi // madonna tuo cugino puttana eva // ma	sai	che mio cugino si è trovato la ragazza? anche carina // sì me l'' hai detto ma son contentissimo per lui così non rompe più i
ParlaBO	PBC017	859-10	859-10	BOI042	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC017&begin=2618210&end=2621949	semistructured-interview	00:51:26	2	asymmetric	yes	fixed	2022	BO	0-Retired	M	_	71-75	no	_	_	_	hanno la f~ sanno che ci sei te dietro che spingi e che fai paura all''azienda // ma in tre persone solo a andar là l''azienda	sai	quando dici che paura ha? niente // eh // e questo è in d~ così in d~ dappertutto in tutte le cose non solo in azienda // sì sì
ParlaBO	PBC017	961-5	961-5	BOI042	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC017&begin=2917370&end=2920732	semistructured-interview	00:51:26	2	asymmetric	yes	fixed	2022	BO	0-Retired	M	_	71-75	no	_	_	_	scelto fra // non dico comandare ma dirigere qualcosa perché questi non lo sanno fare // prima che arrivino quello che	sai	fare tu qui ci mettono del tempo quindi // hanno in mano un avvenire i giovani che è molto grande solo che non lo sanno
ParlaBO	PBB030	461-2	461-2	BOI102	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB030&begin=894549&end=899607	semistructured-interview	01:00:51	3	asymmetric	yes	fixed	2024	BO	2-Professionals	F	_	31-35	yes	Marcatura della conoscenza condivisa	_	_	delle grappe quelle buone fatte magari // mezze in casa alcune proprio da ba~ da bassano // e // cosa dire // // // e // però	sai	cioè che fai tipo l''assaggino quelle cose un po'' un po'' strambe rega // mhmh // mhmh mh mhmh // però dai // m~ e ed era buono
ParlaBO	PBB030	1035-1	1035-1	BOI102	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB030&begin=1853017&end=1855047	semistructured-interview	01:00:51	3	asymmetric	yes	fixed	2024	BO	2-Professionals	F	_	31-35	yes	Richiesta di accordo/conferma|Marcatura della conoscenza condivisa	_	_	perfetti cioè anche noi non solo i turisti lasciano sporco // non io // però // mhmh // cioè anche i locali // mhmh // però	sai	mh // si cerca un attimino di // cioè di stare più tranquilli almeno // certo // mhmh // un po'' così // ma ma a me invece è
ParlaBO	PBB030	1335-0	1335-0	BOR025	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB030&begin=2352415&end=2354398	semistructured-interview	01:00:51	3	asymmetric	yes	fixed	2024	BO	0-Students	F	_	21-25	no	_	_	_	ma cosa fate // cioè mi mi guardate ma // non // cioè sono molto più // più distaccati // sì // non non ti approciano // zero //	sai	che anche la mia amica di roma dice sempre così // sì sì sì sì // che giù sono più // sì // sì che quando // ah giù devi devi stare
ParlaBO	PBB030	1521-11	1521-11	BOR025	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB030&begin=2622392&end=2625847	semistructured-interview	01:00:51	3	asymmetric	yes	fixed	2024	BO	0-Students	F	_	21-25	no	_	_	_	del cavolo // cos''è il palio // e // hai presente non // quello di siena anche quello grande quello dove corrono i cavalli	sai	che c''è tutta // mhmh // eh praticamente a ferrara è molto famosa per il palio cioè è una tradizione antichissima e ogni //
ParlaBO	PBC024	874-2	874-2	BOI103	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC024&begin=3118083&end=3121400	semistructured-interview	01:10:00	3	asymmetric	yes	fixed	2024	BO	0-Retired	F	_	over 85	no	_	_	_	delle volte un cinno che non chiede mai niente ho detto io // cesare che ne dici se andiamo a prendere un gelato? // nonna	sai	che ti dico? // ottima idea // // // andiamo a prendere il gelato // e~ e~ e lui diceva buona e brava eh nonna te come lo vuoi?
ParlaBO	PBC024	1060-1	1060-1	BOR036	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC024&begin=3673480&end=3674548	semistructured-interview	01:10:00	3	asymmetric	yes	fixed	2024	BO	2-Professionals	F	_	31-35	no	_	_	_	bionda // come porti i capelli bella bionda olé // tu li porti alla bella marinara // li porti alla bella marinara // la	sai	questa? // sì // eh ma io non lo so // secondo me la sapeva // non la sai questa? poi cantava // no ce n''è un''altra // mh // e la
ParlaBO	PBC024	1064-2	1064-2	BOR036	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC024&begin=3676180&end=3678929	semistructured-interview	01:10:00	3	asymmetric	yes	fixed	2024	BO	2-Professionals	F	_	31-35	no	_	_	_	bella marinara // li porti alla bella marinara // la sai questa? // sì // eh ma io non lo so // secondo me la sapeva // non la	sai	questa? poi cantava // no ce n''è un''altra // mh // e la poesia la poesia di~ di~ di chiccolino // chiccolino lo sai te? // no
KIPasti	KPN012	314-2	314-2	PKP044	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN012&begin=616230&end=618131	free-conversation	00:43:43	4	symmetric	no	free	2020	MI	2-Professionals	F	_	21-25	no	_	_	_	un volto // è quella di piermarco // è di piermarco capito? che gli scrive piermarco per il biglie~ // mh mh // ma allora	sai	che il signor bianchi è proprio // un dottor stranamore // // ora vivrò anch''io in questa casa // sì però quella cosa di
KIPasti	KPN012	739-3	739-3	PKP044	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN012&begin=1408513&end=1411100	free-conversation	00:43:43	4	symmetric	no	free	2020	MI	2-Professionals	F	_	21-25	yes	Richiesta di accordo/conferma	_	_	è lei il nano salentino? // ho detto sì è lei // ma io non so perchè a me quella persona non sfiora proprio // s~ // a me invece	sai	sì cioè mh // xxxxxxxxxxxx // cioè nel senso non mi sfiora proprio capito? cioè proprio non esiste // no per me secondo me è
KIPasti	KPN012	1118-0	1118-0	PKP046	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN012&begin=2185111&end=2186370	free-conversation	00:43:43	4	symmetric	no	free	2020	MI	2-Professionals	F	_	16-20	no	_	_	_	guarda // grado base eh // anzi sai che cosa ti faccio? // cosa cosa posso fare con questo grado base da dove posso part~ //	sai	cosa ti faccio? guarda // parto da grado base // ti metto anche l // il xx // ma che scatto quando // e poi un''altra cosa //
ParlaTO	PTA018	75-5	75-5	TOI031	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA018&begin=163796&end=165794	semistructured-interview	00:57:27	2	asymmetric	yes	fixed	2019	TO	6-Craft-Workers	M	_	26-30	no	_	_	_	lavoro era // più pericoloso era imballare proprio // le lamiere // perché erano molto // le lamiere delle macchine come	sai	sono molto // affilate // no? // quindi quello era molto più pericoloso che // che spara~ che montare le casse in legno //
ParlaTO	PTA018	374-0	374-0	TOI031	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA018&begin=729400&end=730180	semistructured-interview	00:57:27	2	asymmetric	yes	fixed	2019	TO	6-Craft-Workers	M	_	26-30	yes	Richiesta di accordo/conferma|Marcatura della conoscenza condivisa	_	_	ti ha detto di no // se tu l''avessi detto in modo // in modo ambiguo // magari // a quest''ora // eh hai anche ragione però //	sai	nella vita // quando si è giovani // vabbè // quindi // hai venduto finestre // sì poi // poi cos''è successo? // poi // mi
ParlaTO	PTA018	916-2	916-2	TOR006	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA018&begin=1792090&end=1794075	semistructured-interview	00:57:27	2	asymmetric	yes	fixed	2019	TO	0-Students	F	_	21-25	no	_	_	_	una pianta // // qui c''è sempre gian in posa con un // non lo so adesso non vedo bene un agrifoglio dovrebbe essere // ma tu	sai	riconoscere tutte le piante? // no quelle che vedo qui // le conosco // quelle che non ho visto // mai // non le conosco //
ParlaTO	PTA018	923-0	923-0	TOR006	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA018&begin=1801479&end=1805055	semistructured-interview	00:57:27	2	asymmetric	yes	fixed	2019	TO	0-Students	F	_	21-25	no	_	_	_	// no quelle che vedo qui // le conosco // quelle che non ho visto // mai // non le conosco // però se tu vai in un bosco //	sai	fare tipo questo è un salice questa è una betulla o no? // sì abbastanza // e coi fiori pure? // coi fiori abbastanza sì //
ParlaTO	PTA018	956-0	956-0	TOI031	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA018&begin=1858775&end=1859555	semistructured-interview	00:57:27	2	asymmetric	yes	fixed	2019	TO	6-Craft-Workers	M	_	26-30	no	_	_	_	// che un gran bel giorno in un chiostro di // storico di // di torino // stavamo togliendo dei tondini di ferro //	sai	cosa sono? // no // sono // sono delle barre // di ferro // che si piantano in genere per // quando si fa il cemento // no per //
KIP	BOA3010	404-4	404-4	BO096	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3010&begin=1867536&end=1869218	free-conversation	01:17:16	2	symmetric	no	free	2018	BO	0-Students	F	sicilia	21-25	no	_	_	_	anche gentili io non capisco // // la prima hai preso // la prima // educati xxx // e niente e loro xxx // eh? // e niente e lo	sai	xxx // e poi frank da quando è nel comitato dei genitori ha attirato l'' attenzione di xxx // liam // voleva andare in una
KIP	BOA3010	791-3	791-3	BO095	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3010&begin=3285414&end=3288405	free-conversation	01:17:16	2	symmetric	no	free	2018	BO	0-Students	F	sicilia	21-25	no	_	_	_	// sono difficili gli aggettivi // sì // è che ci sono tanti suffissi per farli e // come olimpico e olimpionico // e tu non	sai	quando devi usare uno e dev~ e quando devi usare l'' altro // da quello che ho capito olimpico è se ha participato alle
ParlaTO	PTD017	239-9	239-9	TOI078	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD017&begin=507455&end=512101	semistructured-interview	00:38:22	2	asymmetric	yes	fixed	2019	TO	1-Managers	M	_	36-40	no	_	_	_	// mh mh mh mh // son quelle piccole cose che fanno poi gruppo no? // quindi ti senti poi all''interno vagamente protetto e	sai	che se hai mh necessità // bene o male // qualcuno per strada prima o poi si ferma no? cosa che // // magari in altre zone in
KIPasti	KPS005	194-2	194-2	PKP004	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS005&begin=513130&end=518450	free-conversation	00:34:42	4	symmetric	no	free	2020	MT	2-Professionals	F	_	51-55	no	_	_	_	zi~ o piangi piangi perché devi piangere // mi passi il pane? // piangeva così senza motivo // almeno // vabbè // ah sai	sai	chi era? quello in che mi sa che hai conosciuto tu alle medie che si chiama kristian? // chi è kristian? // non kristian il
KIPasti	KPS005	388-4	388-4	PKP001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS005&begin=1048777&end=1050800	free-conversation	00:34:42	4	symmetric	no	free	2020	MT	0-Students	F	_	21-25	no	_	_	_	be che è normale scusami hai mai visto un cocktail bevuto freddo? bevuto caldo? // eh che sono meno un quarto // e tu che ne	sai	dei cocktail? fammi capi'' // no non si mette il ghiaccio // a proposito quello che sapevi tu uguale // esatto // che non lo
KIPasti	KPS005	516-12	516-12	PKP004	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS005&begin=1410374&end=1415889	free-conversation	00:34:42	4	symmetric	no	free	2020	MT	2-Professionals	F	_	51-55	no	_	_	_	odio mi dà fastidio il suono // perche''? ma l''unico nella vita // invece no // no non è vero la chitarra è molto bella se la se	sai	suonare adeguatamente // non è vero è soggettivo è soggettivo // ho capito ma da che mondo è mondo la chiatrra piace a
KIPasti	KPN001	273-6	273-6	PKP135	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN001&begin=657077&end=664353	free-conversation	00:53:21	2	symmetric	no	free	2020	BO	2-Professionals	F	_	21-25	yes	Marcatura della conoscenza condivisa	Marca di generalizzazione	_	qui a bologna // ehm // un ristorante italiano? di roba italiana // sì sì // poi è un ristorante stellato quindi	sai	ti fa anche delle robe particolari abbinamenti ah poi la presentazione cioè claudia mi ha detto // è proprio
KIPasti	KPN001	276-21	276-21	PKP135	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN001&begin=674395&end=684437	free-conversation	00:53:21	2	symmetric	no	free	2020	BO	2-Professionals	F	_	21-25	no	_	_	_	modo // avoglia // ehm trovi effettivamente dei piatti poi magari è vero non è che esci da lì e sei sazio però comunque	sai	che le cose sono fre~ cioè tipo là devi veramente prenotare // sì li paghi per tutta l''esperienza è vero eh e sei sazio // sì
KIPasti	KPN001	291-20	291-20	PKP135	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN001&begin=726515&end=734400	free-conversation	00:53:21	2	symmetric	no	free	2020	BO	2-Professionals	F	_	21-25	no	_	_	_	andare a mangiare // non ma nemmeno in quello stellato però sei al ristorante a farti un determinato tipo di cena dove	sai	che spenderai un po'' di più // mhmh // e quindi dicevamo c''è gente che invece sta sempre a pensare a risparmiare su ste cose
KIPasti	KPN001	307-7	307-7	PKP135	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN001&begin=799020&end=805102	free-conversation	00:53:21	2	symmetric	no	free	2020	BO	2-Professionals	F	_	21-25	no	_	_	_	io molto poco perchè per me tipo vado in vacanza è fondamentale cosa mangio dove vado // certo o comunque appunto tu sei lì	sai	che c''è un ristorante xx ma anche che può essere // ehm // mh // vai vai // scusa no è che stiamo anche registrando nel mentre
KIPasti	KPN001	385-30	385-30	PKP135	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN001&begin=1033096&end=1044489	free-conversation	00:53:21	2	symmetric	no	free	2020	BO	2-Professionals	F	_	21-25	yes	Marcatura della conoscenza condivisa	Esemplificazione	_	c''ho i soldi ci sto un mese ma mi compro tutte le robe che mi posso ser~ cioè ci vado lì fatto bene non sono che comunque dici	sai	non mi posso permettere uno di starci un mese due di improvvisare una cosa // mh // esatto // tre comunque l''attrezzatura
KIPasti	KPN001	423-20	423-20	PKP135	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN001&begin=1138424&end=1142538	free-conversation	00:53:21	2	symmetric	no	free	2020	BO	2-Professionals	F	_	21-25	no	_	_	_	// assolutamente cioè tu // no no ma infatti io su questo cioè anch''io la penso allo stesso modo però da un lato penso	sai	che c''è // vaffanculo per come si sta adesso anche // // non mi toccare con quelle mani sporchine // aiuto // e che ti dev~ eh
KIPasti	KPN001	664-3	664-3	PKP135	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN001&begin=1815225&end=1816333	free-conversation	00:53:21	2	symmetric	no	free	2020	BO	2-Professionals	F	_	21-25	yes	_	_	Modulazione del grado di confidenza	a quanto sono abituato a mangiarlo // sì sì sì // sì ma era con te che parlavo del competizione di piccantezza? // non lo so	sai	// che tu mi hai detto forse che // che c''era un programma in cui la gente mangiava piccante // no io l~ l~ lo so che c''è quel
KIPasti	KPN001	669-8	669-8	PKP135	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN001&begin=1825446&end=1827580	free-conversation	00:53:21	2	symmetric	no	free	2020	BO	2-Professionals	F	_	21-25	yes	_	_	Modulazione del grado di confidenza	mangiava piccante // no io l~ l~ lo so che c''è quel programma // ah eh allora me l''hai detto tu // però non so se te l''ho detto	sai	non mi ricordo // forse quella sera xxxxx // dici? mh // mh // della gente che si mangia i peperoncini nelle competizioni?
KIPasti	KPN001	736-1	736-1	PKP135	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN001&begin=2008534&end=2009895	free-conversation	00:53:21	2	symmetric	no	free	2020	BO	2-Professionals	F	_	21-25	no	_	_	_	dal primo al ventesimo // mh // ehm // però dopo due vanno avanti // ma tutti gli episodi sono gli stessi ovviamente? // eh	sai	che non ricordo? // no secondo me son gare divers~ cioè magari ci sono gli stessi soggetti perchè ovviamente se
KIPasti	KPN001	784-2	784-2	PKP135	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN001&begin=2169784&end=2172772	free-conversation	00:53:21	2	symmetric	no	free	2020	BO	2-Professionals	F	_	21-25	yes	Marcatura della conoscenza condivisa	_	_	o comunque però se lo vuoi un po'' stemperare lo lo bagno lì quindi non c''era nemmeno la salsina che dici // boh magari	sai	si mangia in questo modo xx // beh però non lo sai neanche // no non lo sai però capito? che ne so // boh // quindi lui prende
KIPasti	KPN001	785-4	785-4	PKP007	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN001&begin=2171782&end=2173200	free-conversation	00:53:21	2	symmetric	no	free	2020	BO	2-Professionals	F	_	26-30	no	_	_	_	lo lo bagno lì quindi non c''era nemmeno la salsina che dici // boh magari sai si mangia in questo modo xx // beh però non lo	sai	neanche // no non lo sai però capito? che ne so // boh // quindi lui prende sta cosa se se la mette tutta in bocca // appunto
KIPasti	KPN001	794-28	794-28	PKP135	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN001&begin=2211673&end=2221072	free-conversation	00:53:21	2	symmetric	no	free	2020	BO	2-Professionals	F	_	21-25	no	_	_	_	quindi sei già andato in giro da solo per dirti anche solo a farti le le cene con gli amici che ne so ti è capitato o comunque	sai	più o meno cos''è eravamo piccole entrambe quindi // quindi mio padre ha iniziato a diventare rosso ha inizato a tossire
ParlaTO	PTD007	205-9	205-9	TOI041	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD007&begin=386691&end=389602	semistructured-interview	00:39:12	2	asymmetric	yes	fixed	2019	TO	2-Professionals	F	_	46-50	no	_	_	_	riuscire a riciclarti perché tendono a proporti sempre // é difficile // posizioni che hanno a che fare con quello che	sai	già fare // mhmh // no? non c''è molta disponibilità // a continuare la formazione // si parla tanto di formazione
ParlaTO	PTD007	1389-0	1389-0	TOI041	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD007&begin=2296169&end=2296850	semistructured-interview	00:39:12	2	asymmetric	yes	fixed	2019	TO	2-Professionals	F	_	46-50	yes	Marcatura della conoscenza condivisa	_	_	// mh mh // io sono non sono una da multisa~ // odio le multisala // eh perché odio mangiare con l''odore del popcorn //	sai	proprio mi dà // cioè guardare il film con l''odore del popcorn mi dà proprio fastidio // fastidio // e poi non mi piacciono
KIPasti	KPS015	1246-1	1246-1	PKP082	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS015&begin=1666308&end=1667070	free-conversation	00:40:01	3	symmetric	no	free	2022	CA	0-Retired	F	_	76-80	no	_	_	_	sì sì adesso me li lavo i denti // vuoi a~ // ma ce l''ha~ // ar~ arrivi in ritardo? // ce l''hai lo spazzolino qua? // sì sì // lo	sai	dove sta? // arrivi in ritardo? // sì sì // eh no non arrivo in ritardo perchè sono le // ah // dodici e quarantaqua~ no eh //
KIPasti	KPS015	1678-2	1678-2	PKP083	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS015&begin=2238413&end=2239447	free-conversation	00:40:01	3	symmetric	no	free	2022	CA	0-Students	F	_	21-25	yes	Marcatura della conoscenza condivisa	_	_	nonna // ah // // esagera~ mo // no no io te l''ho detto questo sugo è buonissimo // // no è o'' vero è buono veramente // no lo	sai	che cosa // aspetta l''unica volta che mi è uscito un sugo proprio buono buono buono degno di nota // // è stato quando a
