corpus	conv_id	token_id	token_span	speaker_id	audio	type	duration	participants-number	participants-relationship	moderator	topic	year	collection-point	occupation	gender	region	age-range	SegnDisc	Func:Interazionale	Func:Metatestuale	Func:Cognitiva	left	form	right
KIPasti	KPS002	1093-0	1093-0	PKP103	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS002&begin=2237895&end=2238545	free-conversation	00:37:23	3	symmetric	no	free	2023	CZ	0-Students	F	calabria	21-25	yes	Conferma dell'attenzione	_	_	// grazie mille davvero non ti serve una mano? // oh è stato un parto fare quest''oggetto è stato difficile // no no no //	immagino	// era difficile // immagino // va bene // okay // ciao grazie // ciao ciao // bacini // comunque si io non so davvero cosa ho
KIPasti	KPS002	1095-0	1095-0	PKP103	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS002&begin=2239184&end=2239835	free-conversation	00:37:23	3	symmetric	no	free	2023	CZ	0-Students	F	calabria	21-25	yes	Conferma dell'attenzione	_	_	ti serve una mano? // oh è stato un parto fare quest''oggetto è stato difficile // no no no // immagino // era difficile //	immagino	// va bene // okay // ciao grazie // ciao ciao // bacini // comunque si io non so davvero cosa ho preso eh perché // quale hai
KIPasti	KPN003	655-3	655-3	PKP013	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN003&begin=1417860&end=1418801	free-conversation	00:50:14	3	symmetric	no	free	2020	BO	0-Students	F	emilia-romagna	21-25	no	_	_	_	non ti cambia più xx // mh // oh dio santo // // merda // due figli ed è una novantotto // è vero // sì // lara da dada // non me la	immagino	// tua sorella? o la francesca // solo da dada? // no no mia sorella eh? // solo da dada? // sì ma perché // dada dada
KIP	TOA1006	942-2	942-2	TO079	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA1006&begin=2184179&end=2185716	office-hours	00:45:54	3	asymmetric	no	free	2019	TO	0-Students	M	piemonte	21-25	yes	Accordo	_	_	// no // ma ci saranno centinaia di monografie in portoghese pubblicate in brasile su paulo freire // perchè così // no ma	immagino	// se penso che tutto il mondo da~ accademico // da questo punto di vista è simile // ah un dottorato su due in pedagogia // e
ParlaBO	PBC018	60-2	60-2	BOR010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC018&begin=160060&end=163767	semistructured-interview	00:37:48	2	asymmetric	yes	fixed	2022	BO	0-Students	F	emilia-romagna	21-25	yes	Accordo	_	_	// xx un po più arteriosclerotiche // // una volta era più era più calma diciamo la gente // era più calma la gente // ah beh	immagino	perchè adesso poi ci sono anche un sacco di ragazzi giovani tutti // bologna è molto cioè sono // ci sono anzi~ anziani ma
ParlaBO	PBC018	74-1	74-1	BOR010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC018&begin=205853&end=206853	semistructured-interview	00:37:48	2	asymmetric	yes	fixed	2022	BO	0-Students	F	emilia-romagna	21-25	yes	_	_	Modulazione del grado di confidenza	col cellulare xxxx // siamo un po'' troppo schiavi del cellulare dai // ah quindi preferiva un po'' anche bologna // prima	immagino	// purtroppo non l''ho vissuta però anch''io penso che // sono cambiate le persone che vivono nei quartieri // xxxx //
ParlaBO	PBC018	84-6	84-6	BOR010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC018&begin=243007&end=247360	semistructured-interview	00:37:48	2	asymmetric	yes	fixed	2022	BO	0-Students	F	emilia-romagna	21-25	yes	_	_	Modulazione del grado di confidenza	non vedo una grossa differenza con gli anziani casomai // ci può essere più differenza coi giovani // ah beh si anche per	immagino	sono anche cambiati un po'' i tempi // i tempi // quali erano i luoghi di ritrovo più frequentati // ah essendo un tramviere
ParlaBO	PBC018	151-3	151-3	BOR010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC018&begin=470993&end=473013	semistructured-interview	00:37:48	2	asymmetric	yes	fixed	2022	BO	0-Students	F	emilia-romagna	21-25	yes	Accordo	_	_	col fatto che siamo aumentati in famiglia // siamo andati fuori bologna // no è gius~ // ah oh non si scappa mica // eh si	immagino	però // xxxxx // altre zone no // che ricordo ha? // // io ho un bel ricordo del quartiere dove vivevo // perché oltretutto
ParlaBO	PBC018	330-2	330-2	BOR010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC018&begin=1001033&end=1002173	semistructured-interview	00:37:48	2	asymmetric	yes	fixed	2022	BO	0-Students	F	emilia-romagna	21-25	yes	_	_	Marcatura dell'inferenza	entrato in azienda // dal millenovecentottantuno // è da tanto quindi è un veterano diciamo // cooscerà bene	immagino	// no abbiam vissuto varie // varie tipologie di tempi // io come ho detto prima dentro al circolo io vengo praticamente
ParlaBO	PBC018	369-8	369-8	BOR010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC018&begin=1133254&end=1136827	semistructured-interview	00:37:48	2	asymmetric	yes	fixed	2022	BO	0-Students	F	emilia-romagna	21-25	yes	Cessione del turno	_	Modulazione del grado di confidenza	ognuno cerca di fare come si dice // i suoi le sue cose // accidenti sempre attaccati al telefono come dicevamo prima	immagino	// eh // purtroppo // pensi che l''attività del circolo abbia un impatto significativo su tutto il quar~ // quartiere
ParlaBO	PBC018	424-3	424-3	BOR010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC018&begin=1320080&end=1321534	semistructured-interview	00:37:48	2	asymmetric	yes	fixed	2022	BO	0-Students	F	emilia-romagna	21-25	yes	_	_	Marcatura dell'inferenza	qual è stata la prima volta che sei stato a san luca hai dei ricor~ // // oh proprio non me lo ricordo proprio // troppe volte	immagino	// no cioè a san luca ci sono andato tanto x un posto in cui non sono andato adesso aspettiamo a vedere se c''è // a non so eh a
ParlaBO	PBC018	431-9	431-9	BOR010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC018&begin=1354800&end=1358638	semistructured-interview	00:37:48	2	asymmetric	yes	fixed	2022	BO	0-Students	F	emilia-romagna	21-25	yes	Richiesta di accordo/conferma|Cessione del turno	_	Modulazione del grado di confidenza	quando prendi a parlare se parli in italiano o se scor in dialàt // ah quindi cambia anche dalla persona che ha davanti	immagino	// si come quando si parla con le persone // ci sono espressioni tipiche bolognesi che trova difficile esprimere in
ParlaBO	PBC018	467-6	467-6	BOR010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC018&begin=1457467&end=1460367	semistructured-interview	00:37:48	2	asymmetric	yes	fixed	2022	BO	0-Students	F	emilia-romagna	21-25	yes	Richiesta di accordo/conferma|Cessione del turno	_	Modulazione del grado di confidenza	// x x tradizione? // un nostro // una nostra cosa che va portata avanti // non che muoia // e poi cultura anche del posto	immagino	// la nostra cultura // eh io sono una di quelle persone che non parla dialetto quindi // e mi dispiace di questa cosa // io
ParlaBO	PBC018	552-0	552-0	BOR010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC018&begin=1712907&end=1714978	semistructured-interview	00:37:48	2	asymmetric	yes	fixed	2022	BO	0-Students	F	emilia-romagna	21-25	yes	Accordo	_	_	il lavoro // xxx fra l''altro vedo adesso // c''è anche un sacco di gente che vedo in pausa non so quindi avete anche orari //	immagino	// beh li ci sono e per gli autisti ci quando io ero in guida ci sono i turni cioè // diciamo ci son le corte che iniziano per
ParlaBO	PBC018	591-5	591-5	BOR010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC018&begin=1829580&end=1834048	semistructured-interview	00:37:48	2	asymmetric	yes	fixed	2022	BO	0-Students	F	emilia-romagna	21-25	no	_	_	_	come fai a organizzare il servizio // ah beh giustamente però deve essere veramente brutto // quindi tra l''altro quindi	immagino	che sia un punto di incontro qui cioè proprio apposta per // sì sì questo qui è aperto dalla mattina dalle otto otto no
ParlaBO	PBC018	618-2	618-2	BOR010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC018&begin=1911380&end=1913653	semistructured-interview	00:37:48	2	asymmetric	yes	fixed	2022	BO	0-Students	F	emilia-romagna	21-25	yes	Accordo	_	_	dire se hai un''ora o due ore di intervallo // hai piacere di fermarti come si chiama anche a riposarti perché oh // xxx si	immagino	anche perché // far venir sera // diventa lunga specialmente // chi fa i turni che // i turni oh purtroppo ci sono perché se
ParlaBO	PBC018	628-8	628-8	BOR010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC018&begin=1940707&end=1943794	semistructured-interview	00:37:48	2	asymmetric	yes	fixed	2022	BO	0-Students	F	emilia-romagna	21-25	yes	Richiesta di accordo/conferma	_	Marcatura dell'inferenza	turni mediamente sono su s~ // turni di sei ore praticamente // ah beh aiuto // ma tra l''altro sempre sullo stesso autobus	immagino	quindi // ah per un mese // eh se tu hai il turno fisso // quel turno lì l''hai per un mese // puoi avere due linee per dire fai un
ParlaBO	PBA016	717-5	717-5	BOI078	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA016&begin=1179385&end=1180911	semistructured-interview	00:32:01	4	asymmetric	yes	fixed	2023	BO	0-Students	M	emilia-romagna	16-20	yes	Richiesta di accordo/conferma|Cessione del turno	_	Modulazione del grado di confidenza	da piccole? // // io a cervia da un botto di anni in realtà cioè da sempre // ah okay // ehm // beh allora // tu vabbè tu al sud	immagino	// io sulla costa marchigiana // ancona? // eh no civitanova marche // ah civ~ eh ci sono andato anch''io // mh perché? //
ParlaTO	PTA001	142-1	142-1	TOI001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA001&begin=307810&end=311410	semistructured-interview	01:32:30	3	asymmetric	yes	fixed	2019	TO	7-Plant-Operators	M	piemonte	26-30	no	_	_	_	non // non lo prendo in considerazione // mhmh // sì // ehm // pensi che all''estero ci sia più lavoro in generale? // ma	immagino	che come su tutte le cose dipenda poi molto dai settori // da cosa trovi mhmhmhmhmh // eh // ci sono mestieri che
ParlaTO	PTA001	1218-2	1218-2	TOI001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA001&begin=2305310&end=2306305	semistructured-interview	01:32:30	3	asymmetric	yes	fixed	2019	TO	7-Plant-Operators	M	piemonte	26-30	yes	Conferma dell'attenzione	_	_	ci sono oggi fra due anni // mhmhmh // non c''è più niente // ma infatti ti ha detto edo come son finiti loro col football // eh	immagino	// lo sponsor finisce prima o poi eh // ah son finiti tutti ai giaguari // mh // cioè almeno // sono andati a fare degli
ParlaTO	PTA001	2471-3	2471-3	TOI001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA001&begin=4896310&end=4898205	semistructured-interview	01:32:30	3	asymmetric	yes	fixed	2019	TO	7-Plant-Operators	M	piemonte	26-30	yes	Richiesta di accordo/conferma|Cessione del turno	_	Marcatura dell'inferenza	serviva qualcosa // // eh // tutto ciò per prendere una donna che poteva prendere da qua // // // prenderai questa adesso	immagino	// eh // eh // uguale in realtà // ah // eh così è quindi ne posso prendere una a caso // mh // eh // vedi che ce l''avevo // te l''ho
KIPasti	KPS005	395-0	395-0	PKP001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS005&begin=1062253&end=1064294	free-conversation	00:34:42	4	symmetric	no	free	2020	MT	0-Students	F	basilicata	21-25	no	_	_	_	// esatto // che non lo so come fanno? li ho visti fare // ah li ha visti fare // ah anche lei mi diceva no gli altri lo bevono //	immagino	tu non l''abbia mai provato invece // sì // eh non ti dico di no // ah // io sto dicendo che se // qual è? // perché dire no? //
KIPasti	KPS005	595-1	595-1	PKP004	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS005&begin=1581123&end=1582333	free-conversation	00:34:42	4	symmetric	no	free	2020	MT	2-Professionals	F	puglia	51-55	no	_	_	_	sono uscita stamattina presto c''erano già trentasei gradi // sì però ieri a bologna si moriva veramente cioè // ah	immagino	l''afa // che palle // tra l''altro l''altro ieri abbiamo dormito tutta la notte col ventilatore perché era // cioè era
ParlaTO	PTB014	481-5	481-5	TOR001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB014&begin=853889&end=858724	semistructured-interview	01:05:48	4	asymmetric	yes	fixed	2019	TO	2-Professionals	F	lombardia	26-30	no	_	_	_	la stampa sotto // okay okay okay // sotto sotto terra via // mhmhmhmh // d''accordo va bene // ehm // e quando ha deci~ lei	immagino	che a un certo punto ha deciso di andare in montagna no? // sì quando c''é stato tutto quello che c''é stato // eh io ho detto //
ParlaTO	PTB014	1455-1	1455-1	TOR001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB014&begin=2491803&end=2492401	semistructured-interview	01:05:48	4	asymmetric	yes	fixed	2019	TO	2-Professionals	F	lombardia	26-30	yes	Conferma dell'attenzione	_	_	i tedeschi quando xxx // ma eravamo già organizzati in bande // scappavano via co~ continuavano a sparare eh // mh mh // eh	immagino	// difatti io me li ricordo scappavano verso la falchera // // eh e sparavano coi coi cannoni // aveva preso ad esempio ha
ParlaTO	PTB014	1508-1	1508-1	TOR001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB014&begin=2596708&end=2597417	semistructured-interview	01:05:48	4	asymmetric	yes	fixed	2019	TO	2-Professionals	F	lombardia	26-30	yes	Conferma dell'attenzione	_	_	radio // mh mh // che noi avevamo mia nonna che aveva la casetta anche lì eh // non é non é stato dei momenti belli eh // eh	immagino	// senz''altro // perché io quel quadro dei impiccati ce l''ho sempre davanti // vederli // eh ci credo // trauma // mh mh mh
ParlaBO	PBA011	137-1	137-1	BOI070	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA011&begin=278724&end=282557	semistructured-interview	00:39:11	3	asymmetric	yes	fixed	2022	BO	5-Service-Workers	M	emilia-romagna	21-25	no	_	_	_	angolo di quel posto // fino a quando arrivi a un punto dove // te lo giri così tanto // che lo conosci come le tue tasche // ma	immagino	come ogni persona che magari quando si trasferisce in una nuova casa // se la gira tutta se la gira xx // a una certa la inizi
ParlaBO	PBA011	360-1	360-1	BOI070	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA011&begin=718135&end=719117	semistructured-interview	00:39:11	3	asymmetric	yes	fixed	2022	BO	5-Service-Workers	M	emilia-romagna	21-25	no	_	_	_	bologna // esatto // tipico perchè // io // xxxxx è chiamata anche la città dei portici xxx // appunto a volt~ // sì // ecco	immagino	di sì // poi c''erano tipo anche il portico più lungo d''italia forse xx // forse sì // xx // forse sì // che è s~ eh che è quello
ParlaBO	PBA011	407-4	407-4	BOI070	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA011&begin=787197&end=788790	semistructured-interview	00:39:11	3	asymmetric	yes	fixed	2022	BO	5-Service-Workers	M	emilia-romagna	21-25	yes	Richiesta di accordo/conferma|Cessione del turno	_	Modulazione del grado di confidenza	ti porto sui colli bolognesi // sì è vecchia questa qui e poi adesso la eh la riascoltano un sacco // la riascoltano tutti	immagino	// sì sì sì // no ecco appunto bologna è è quella no? // è quello stile che proprio mh anche questo cantante ne ha parlato no?
ParlaBO	PBA011	1004-0	1004-0	BOI070	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA011&begin=1833350&end=1837094	semistructured-interview	00:39:11	3	asymmetric	yes	fixed	2022	BO	5-Service-Workers	M	emilia-romagna	21-25	no	_	_	_	è è distruttiva ecco // quando ti fai la serata // di laurea appunto non mh la laurea in sé cioè nel se~ ovvio se è // certo //	immagino	l''immagine eh xx l''agitazione che tu provi per fare ques~ esatto // anche la laurea in sé è distruttiva sicuramente // //
ParlaTO	PTD019	1186-18	1186-18	TOR001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD019&begin=2453218&end=2459361	semistructured-interview	00:54:47	3	asymmetric	yes	fixed	2019	TO	2-Professionals	F	lombardia	26-30	yes	_	_	Marcatura dell'inferenza	// okay // quindi le persone che frequentate principalmente abitano vicino a voi oppure in altre zone o nel tuo caso	immagino	anche altrove? // no in altre zone // in altre zone // perchè sono i miei vecchi amici che insomma abitano un po'' si son
KIP	TOD1014	204-11	204-11	???	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD1014&begin=497715&end=501928	lecture	02:53:11	1	asymmetric	no	fixed	2019	TO	_	_	_	_	no	_	_	_	da quando ho dodici anni // e sto leggendo moda e cinema // la magia dell'' abito sul grande schermo di sofia gnoli che	immagino	lei conosca // sì sì certo sì // è l'' unico testo di moda del cinema che in realtà esiste in italia // perché io ancora non l''
KIP	TOD1014	281-4	281-4	TO068	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD1014&begin=665924&end=668807	lecture	02:53:11	1	asymmetric	no	fixed	2019	TO	2-Professionals	F	sicilia	36-40	yes	Richiesta di accordo/conferma	_	Marcatura dell'inferenza	al terzo anno del dams // e non ho conoscenze pregresse nel mondo della moda // nel mondo della moda // ma ha un interesse	immagino	se no non sarebbe qua // sì xxx ovviamente // xxxx // ciao sono asia // vengo da scienze internazionali // quindi non so
KIPasti	KPS016	25-1	25-1	PKP085	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS016&begin=27992&end=28732	free-conversation	00:35:06	3	symmetric	no	free	2022	CA	0-Students	M	sardegna	16-20	yes	Richiesta di accordo/conferma	_	Modulazione del grado di confidenza	non ho capito che formaggio è // formaggio buonissi~ // si chiama vacche rosse // eh ma cosa è? // di che animale? // vacca	immagino	// // // di toro // di che animale non era la domanda corretta // un parmigiano // mh // no // xx // devi assaggiare la
ParlaTO	TOD2002	81-4	81-4	TO081	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD2002&begin=187273&end=189873	semistructured-interview	00:16:33	2	symmetric	yes	fixed	2018	TO	0-Students	F	piemonte	21-25	no	_	_	_	// delle cose no non lo so in generale mi piace avere i momenti per me e ogni tanto i coinquilini sono un po'' // non so me li	immagino	in realtà non ho mai avuto coinquilini // okay // però me li immagino troppo invadenti // forse erano i miei fratelli che
ParlaTO	TOD2002	83-3	83-3	TO081	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD2002&begin=190826&end=192846	semistructured-interview	00:16:33	2	symmetric	yes	fixed	2018	TO	0-Students	F	piemonte	21-25	no	_	_	_	me e ogni tanto i coinquilini sono un po'' // non so me li immagino in realtà non ho mai avuto coinquilini // okay // però me li	immagino	troppo invadenti // forse erano i miei fratelli che erano così e io ho questo brutto ricordo // ah // xx però non lo so // no
ParlaTO	TOD2002	97-8	97-8	TO081	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD2002&begin=214155&end=217166	semistructured-interview	00:16:33	2	symmetric	yes	fixed	2018	TO	0-Students	F	piemonte	21-25	no	_	_	_	okay // senti allora so che te l'' ho già chiesto ma la casa dove vivi ora come è fatta? // // okay // allora ora è un po'' che me la	immagino	questa casa quindi // eh // sempre una casa molto grande una cascina di campagna ah così grande? // che all'' isola
ParlaTO	PTA005	2865-0	2865-0	TOR001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA005&begin=5645476&end=5646279	semistructured-interview	01:44:43	3	asymmetric	yes	fixed	2019	TO	2-Professionals	F	lombardia	26-30	yes	Richiesta di accordo/conferma	_	Marcatura dell'inferenza	e tredici // quando mi è uscita la spalla // duemila e tredici a a mi~ no a rho forse eravamo xxx sì // eh infatti // a rho //	immagino	a rho fiera // sono anda~ ho visto quello poi // all''i days? // no non era l''i days // no? // x // xxxxxx // ho fa~ ho fatto tre
KIPasti	KPN016	16-1	16-1	PKP061	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN016&begin=54010&end=55183	free-conversation	00:30:01	2	symmetric	no	free	2020	RE	8-Elementary	F	emilia-romagna	56-60	yes	Conferma dell'attenzione	_	_	// direi di sì mami // cucciolo sono rilassata // sì? // anch''io adesso // sono rilassata xxx // ero un po'' in pensiero // eh	immagino	// sai delle volte non si sa mai alcune visite di controllo // servono anche a quello le visite di controllo // eh // mh // ce
KIPasti	KPN028	798-2	798-2	PKP112	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN028&begin=1698023&end=1701535	free-conversation	00:32:38	3	symmetric	no	free	2020	FC	0-Students	F	emilia-romagna	21-25	no	_	_	_	come un fico // dai papà // un vero amico // io non farò mai più una cosa così con te // lo vuoi molto o poco caramellato // io mi	immagino	chi ascolterà questa registrazione // si divertirà dirà che bella famiglia è comica proprio // dai dammene un pezzetto
ParlaTO	TOD2015	40-5	40-5	TO071	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD2015&begin=147975&end=150500	semistructured-interview	00:30:52	2	symmetric	yes	fixed	2019	TO	0-Students	M	abruzzo	31-35	yes	Accordo	_	_	radicata // poco inclusiva verso qualsiasi cosa possa essere definita nuova o diversa // mh mh diversa chiaro	immagino	// ehm // e poi diciamo che il mio rapporto con proprio casa mia mia la casa dove sono nata // non è dei migliori eh perché mh
KIPasti	KPN030	49-5	49-5	PKP141	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN030&begin=88135&end=91684	free-conversation	00:29:50	3	symmetric	no	free	2022	BO	0-Students	F	basilicata	21-25	no	_	_	_	diciamo vabbe dai la ruota cioè al massimo okay che è un bus però // c''avranno // la cambiano sicuramente perchè cioè	immagino	che succeda spesso // no ragazzi non era la la ruota // ci giriamo iniziamo a vedere dal finistrino dà di dietro // che
ParlaBO	PBC014	12-0	12-0	BOR010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC014&begin=48420&end=56205	semistructured-interview	00:45:35	2	asymmetric	yes	fixed	2022	BO	0-Students	F	emilia-romagna	21-25	no	_	_	_	di gente perché una volta c''era meno palazzi meno famiglie // facevamo anche prima a conoscerci // ah quindicomunque //	immagino	che comunque che molte di quelle persone siano poi anche rimaste diciamo lì oppure oppure sono sono cambiate le persone
ParlaBO	PBC014	17-11	17-11	BOR010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC014&begin=77767&end=80785	semistructured-interview	00:45:35	2	asymmetric	yes	fixed	2022	BO	0-Students	F	emilia-romagna	21-25	yes	Richiesta di accordo/conferma|Cessione del turno	_	Marcatura dell'inferenza	sono morte sono andate // ma ce ne sono ancora specialmente degli anziani // ah quindi non c''è non ci sono molti giovani	immagino	// mah ce ne sono però fanno altre zone di quella di xxxx // altre parti // ah capisco giustamente // ehm quindi non so //
ParlaBO	PBC014	29-1	29-1	BOR010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC014&begin=137330&end=138870	semistructured-interview	00:45:35	2	asymmetric	yes	fixed	2022	BO	0-Students	F	emilia-romagna	21-25	yes	Conferma dell'attenzione	_	_	si mangiava si ballava // adesso ragazzi è diventata è diventata cara la vita con sti telefonini con sti computer // eh	immagino	// quindi prefe~ cioè preferiva diciamo eh quando eh la bologna di ieri dicamo che era più giusto? // se se dovesse
ParlaBO	PBC014	67-1	67-1	BOR010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC014&begin=294480&end=299030	semistructured-interview	00:45:35	2	asymmetric	yes	fixed	2022	BO	0-Students	F	emilia-romagna	21-25	yes	Conferma dell'attenzione	_	Marcatura dell'inferenza	anzi a me sta benissimo // ah okay // ma quando bevono si drogano e fanno quei lavori li a me non è che mi piace molto // no	immagino	anche anche a me in realtà ehm // si noi ci divertivam con molto meno // ecco non so ad esempio cosa appunto diceva e il reno o
ParlaBO	PBC014	130-11	130-11	BOR010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC014&begin=573350&end=577810	semistructured-interview	00:45:35	2	asymmetric	yes	fixed	2022	BO	0-Students	F	emilia-romagna	21-25	yes	Richiesta di accordo/conferma	_	Marcatura dell'inferenza	eh si ma non ce n''era mica dei soldi // ah ok quindi non // purtroppo quindi? perché anche un periodo cioè era dopo la guerra	immagino	quindi counque ancora // sì nel cinquanta fino al cinquntacinque dopo le cose // hanno incominciato a cambiare perhé
ParlaBO	PBC014	136-3	136-3	BOR010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC014&begin=605990&end=611070	semistructured-interview	00:45:35	2	asymmetric	yes	fixed	2022	BO	0-Students	F	emilia-romagna	21-25	no	_	_	_	da un salumiere // allora qualche soldino in famiglia ci davano la paghetta e con quello dovevam fare // ah accidenti poi	immagino	che lavorare aiutasse anche la famiglia cioè xxxx // si // perché immagino che in quel periodo non fosse proprio un bel
ParlaBO	PBC014	138-1	138-1	BOR010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC014&begin=612230&end=618675	semistructured-interview	00:45:35	2	asymmetric	yes	fixed	2022	BO	0-Students	F	emilia-romagna	21-25	no	_	_	_	e con quello dovevam fare // ah accidenti poi immagino che lavorare aiutasse anche la famiglia cioè xxxx // si // perché	immagino	che in quel periodo non fosse proprio un bel periodo diciamo // ehm non so ha qualche cioè quindi lei diceva che non ha
ParlaBO	PBC014	174-4	174-4	BOR010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC014&begin=782770&end=784450	semistructured-interview	00:45:35	2	asymmetric	yes	fixed	2022	BO	0-Students	F	emilia-romagna	21-25	yes	Accordo	_	_	zii così che hannocombattuto coi partigiani che hanno // però tutta roba che a me me lo han detto si // ah no assolutamente	immagino	// ah si perché diciamo che si èsempre qualcosa che ovviamente va va ricordato e // è sempre bene // riportare diciamo
ParlaBO	PBC014	209-11	209-11	BOR010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC014&begin=919740&end=923774	semistructured-interview	00:45:35	2	asymmetric	yes	fixed	2022	BO	0-Students	F	emilia-romagna	21-25	yes	Richiesta di accordo/conferma|Cessione del turno	_	Marcatura dell'inferenza	// diciamo molto // positivo diciamo anche per // di sicuro questo aiuta anche ad apprezzarlo a sentirlo più vicino	immagino	// a alle persone ecco // ecc~ // ma ne abbiamo avuto anche altri tipo zangheri però // era un professore universitario e
ParlaBO	PBC014	216-3	216-3	BOR010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC014&begin=943270&end=945749	semistructured-interview	00:45:35	2	asymmetric	yes	fixed	2022	BO	0-Students	F	emilia-romagna	21-25	yes	_	_	Marcatura dell'inferenza	e noi facevamo molta fatica ma molta fatica a comprenderlo // ah xxx // però però è stato bravissimo // ah si perché	immagino	comunque // xx cioé son con~ cioè xxxx avevate qualche problema invece di più diciamo // e era un po'' meno alla mano
ParlaBO	PBC014	301-9	301-9	BOR010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC014&begin=1273180&end=1278690	semistructured-interview	00:45:35	2	asymmetric	yes	fixed	2022	BO	0-Students	F	emilia-romagna	21-25	yes	Richiesta di accordo/conferma|Cessione del turno	_	Marcatura dell'inferenza	con ste guerre che c''è ho paura che // la roba finisca anche nei supermercati // xxxxx con la guerra in in in u~ ucraina	immagino	giusto? // sì // ecco // perché quest''altra settimana c''è uno sciopero anche degli autotrasportatori // x x // eh adesso
ParlaBO	PBC014	307-4	307-4	BOR010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC014&begin=1289920&end=1297690	semistructured-interview	00:45:35	2	asymmetric	yes	fixed	2022	BO	0-Students	F	emilia-romagna	21-25	no	_	_	_	anche degli autotrasportatori // x x // eh adesso staremo a vedere come va a finire ma io mi preoccupo // tra l''altro	immagino	anche solo per cioè anche solo per sentito dire diciamo di quello che è successo nella seconda guerra mondiale immagino
ParlaBO	PBC014	307-25	307-25	BOR010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC014&begin=1289920&end=1297690	semistructured-interview	00:45:35	2	asymmetric	yes	fixed	2022	BO	0-Students	F	emilia-romagna	21-25	no	_	_	_	immagino anche solo per cioè anche solo per sentito dire diciamo di quello che è successo nella seconda guerra mondiale	immagino	che un po'' // si ritrovi anche xx riconosca un po'' gli stessi // sì sì // le stessecircostanze diciamo inquesta ecco // e
