corpus	conv_id	token_id	token_span	speaker_id	audio	type	duration	participants-number	participants-relationship	moderator	topic	year	collection-point	occupation	gender	region	age-range	SegnDisc	Func:Interazionale	Func:Metatestuale	Func:Cognitiva	left	form	right
ParlaBO	PBC013	561-7	561-7	BOI035	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC013&begin=2549920&end=2554760	semistructured-interview	01:08:09	2	asymmetric	yes	fixed	2022	BO	0-Retired	F	emilia-romagna	76-80	no	_	_	_	l''una e l''altro // bologna? la vita a bologna? // per lei nella sua esperienza // no bologna secondo me tutto sommato eh	diciamo	che // sai che mi ha fatto una domanda complicata ragazza mia? // // eh perché rispetto a certe cose ehm // sicuramente si
KIPasti	KPN015	426-23	426-23	PKP062	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN015&begin=1237808&end=1247393	free-conversation	00:38:02	3	symmetric	no	free	2020	RE	3-Technicians	M	emilia-romagna	56-60	yes	_	Filler	_	che // // ci sono i principi della degustazione dove sono i gusti quali sono i gusti quelle cose lì che sono le cose più	diciamo	più immediate ma sono anche le più importanti // poi ci sono i descrittori che in realtà // eh rigirano rimestano molto la
KIP	BOD2018	68-3	68-3	BO140	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2018&begin=267470&end=271130	semistructured-interview	00:28:08	2	symmetric	yes	fixed	2018	BO	0-Students	F	marche	26-30	yes	_	_	Approssimazione	vicina al centro e vai spesso in centro o o resti più nella zona dove dove abiti? // sì vabbè certo // anche perché abito	diciamo	in una periferia cioè è piccola // quindi appena ti sposti un po'' dal centro a meno che non sia proprio la zona
KIP	BOD2018	100-3	100-3	BO140	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2018&begin=396170&end=400890	semistructured-interview	00:28:08	2	symmetric	yes	fixed	2018	BO	0-Students	F	marche	26-30	no	_	_	_	anche quando nevicava // mado'' // che poi è fatta tut~ cioè tutta in salita son scomode le strade // sì eh // sì eh cioè	diciamo	che il centro è tutto salita e discesa // però fuori tutta la periferia così cioè sono delle pendenze normali diciamo //
KIP	BOD2018	161-1	161-1	BO140	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2018&begin=659885&end=664070	semistructured-interview	00:28:08	2	symmetric	yes	fixed	2018	BO	0-Students	F	marche	26-30	no	_	_	_	ci son molte più stanze quindi ognuno in realtà ha un proprio spazio più intimo // e che mh comunque io apprezzo tanto // mh	diciamo	che dell'' altra preferivo il fatto che fosse in centro rispetto a questa // questa è molto più vecchia come casa non è
KIP	BOD2018	172-29	172-29	BO140	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2018&begin=694115&end=701810	semistructured-interview	00:28:08	2	symmetric	yes	fixed	2018	BO	0-Students	F	marche	26-30	yes	_	_	Approssimazione	sì è che in realtà secondo me è una cosa che si ha un po'' con la crescita perché quattro anni i miei pri~ i miei primi tre anni	diciamo	// non l'' ho mai sentita non ho mai sentito il bisogno di andare in singola // anche perché poi sarà di fa~ cioè sta anche il
KIP	BOD2018	177-2	177-2	BO140	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2018&begin=726802&end=732820	semistructured-interview	00:28:08	2	symmetric	yes	fixed	2018	BO	0-Students	F	marche	26-30	no	_	_	_	camera ce l'' avevo circa libera // okay // e se volevo ritagliarmi anche dei momenti miei non facevo difficoltà // però sì	diciamo	che crescendo hai bisogno di avere uno spazio più privato // i primi anni son più belli si condivide sempre di più sei
KIP	BOD2018	316-23	316-23	BO140	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2018&begin=1269260&end=1279520	semistructured-interview	00:28:08	2	symmetric	yes	fixed	2018	BO	0-Students	F	marche	26-30	yes	_	Riformulazione	_	per forza // e non è una città vic~ che è vicino a tante possibilità cioè la vi~ cioè la città più gran~ più grande xxx	diciamo	più vicina che è leggermente più grande è pesaro // mhmh // ma comunque sia prendi la macchina per andare a pesaro ci metti
ParlaTO	PTB003	951-7	951-7	TOI018	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB003&begin=2780506&end=2790899	semistructured-interview	00:52:01	3	asymmetric	yes	fixed	2019	TO	0-Retired	F	puglia	81-85	no	_	_	_	ma non è così diverso il dialetto // no no // lui dice che chiamate la pasta in modo diverso // #ma no lui dice per esempio noi	diciamo	il piede lui dice u pide noi diciamo u pede noi dicia~ qualche parola no // ah ma non cambia tanto // #qualche vo~ e ogni
ParlaTO	PTB003	951-15	951-15	TOI018	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB003&begin=2780506&end=2790899	semistructured-interview	00:52:01	3	asymmetric	yes	fixed	2019	TO	0-Retired	F	puglia	81-85	no	_	_	_	no no // lui dice che chiamate la pasta in modo diverso // #ma no lui dice per esempio noi diciamo il piede lui dice u pide noi	diciamo	u pede noi dicia~ qualche parola no // ah ma non cambia tanto // #qualche vo~ e ogni tanto fa e già perché tu sei de n''aute
