corpus	conv_id	token_id	token_span	speaker_id	audio	type	duration	participants-number	participants-relationship	moderator	topic	year	collection-point	occupation	gender	school-region	age-range	SegnDisc	Func:Interazionale	Func:Metatestuale	Func:Cognitiva	left	form	right
ParlaBO	PBA028	785-9	785-9	BOI111	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA028&begin=1403950&end=1410670	semistructured-interview	01:05:40	3	asymmetric	yes	fixed	2024	BO	4-Clerical-Workers	M	_	21-25	no	_	_	_	avere la possibilità di mh // vivere vicino al luogo in cui // funziona? // sì // // vicino al luogo in cui diciamo lavori o	comunque	eh vivi le tue giornate diciamo // mhmh // eh perchè comunque sia sì riduci tutti i tempi hai la possibilità di mh // di aver
ParlaBO	PBA028	1080-5	1080-5	BOI111	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA028&begin=2060620&end=2065150	semistructured-interview	01:05:40	3	asymmetric	yes	fixed	2024	BO	4-Clerical-Workers	M	_	21-25	no	_	_	_	le automobili ci sono // sì sì diciamo sì beh adesso comunqe sei // ah interessante // x // quello l''hanno aggiunto perchè	comunque	sei nella n~ eh in emilia romagna eh // sì è un // // però sì anche quello è molto interessante // però sì cioè passi da lì
ParlaBO	PBC008	1005-0	1005-0	BOI021	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC008&begin=2407268&end=2411172	semistructured-interview	00:58:59	3	asymmetric	yes	fixed	2022	BO	0-Retired	F	_	71-75	yes	Presa di turno	_	_	orari // se vai a vedere di là adesso alla // al reperti cioè ovvio che al~ fino alle sei la gente lavora per cui non è che //	comunque	va bene no no ma la maggioranza è sicuramente gente di una // bene // sì // e ci chiedevamo se // adesso o comunque in questi
ParlaBO	PBC008	1009-2	1009-2	BOR005	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC008&begin=2413902&end=2416499	semistructured-interview	00:58:59	3	asymmetric	yes	fixed	2022	BO	0-Students	M	_	21-25	no	_	_	_	non è che // comunque va bene no no ma la maggioranza è sicuramente gente di una // bene // sì // e ci chiedevamo se // adesso o	comunque	in questi anni siano // passati di qua partigiani o comunque figli nipoti // eh // sì ora non è i // di partigiani // oramai
ParlaBO	PBC008	1010-5	1010-5	BOR005	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC008&begin=2416710&end=2420746	semistructured-interview	00:58:59	3	asymmetric	yes	fixed	2022	BO	0-Students	M	_	21-25	no	_	_	_	gente di una // bene // sì // e ci chiedevamo se // adesso o comunque in questi anni siano // passati di qua partigiani o	comunque	figli nipoti // eh // sì ora non è i // di partigiani // oramai // sì figli mh ad esempio // vabbè // eh // mh // figli sì //
ParlaTO	PTA006	84-4	84-4	TOI006	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA006&begin=141639&end=144699	semistructured-interview	01:05:12	3	asymmetric	yes	fixed	2019	TO	5-Service-Workers	M	_	26-30	no	_	_	_	di // di aziende al quale poter proporre il tuo // prodotto e inoltre sei // quasi sempre sicuro che // queste aziende che	comunque	adoperano l''export // hanno bisogno di questo // mh mh mh // e di aziende // per fortuna in italia che // hanno eh hanno
ParlaTO	PTA006	357-9	357-9	TOI006	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA006&begin=887488&end=891988	semistructured-interview	01:05:12	3	asymmetric	yes	fixed	2019	TO	5-Service-Workers	M	_	26-30	no	_	_	_	testa cioè ma sembra stupido ma tu se entri in qualsiasi bar eh // // no no no ma è vero // vai nei nei supermercati è p è poca o	comunque	non vende molto // mh mh mh mh mh // beh comunque basta anche vedere il mercato il mercato della finanza è a milano in
ParlaTO	PTA006	698-4	698-4	TOI006	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA006&begin=1753514&end=1757987	semistructured-interview	01:05:12	3	asymmetric	yes	fixed	2019	TO	5-Service-Workers	M	_	26-30	yes	_	_	Specificazione	// per il pubblico su quello io mi vorrei anche cioè // era indicata la mia questione sulla città // no creano case creano	comunque	lotti isolati proprietà private sempre // mh mh mh mh // per pochi sempre più piccole cioè quindi la tua visione // che per
KIP	BOA1002	160-2	160-2	BO030	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA1002&begin=370854&end=372165	office-hours	00:08:34	6	asymmetric	no	free	2018	BO	0-Students	F	sicilia	21-25	no	_	_	_	però dipende da~ anche dal numero degli iscritti eh // deve essere una cosa ragionevole per tutti cioè // noi cerchermo	comunque	di iscriver~ // noi cerchermo comunque di iscriverci // se siete in tantissimi io non posso // okay // o o // riconoscete
KIPasti	KPN020	98-1	98-1	PKP030	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN020&begin=198630&end=200020	free-conversation	00:30:17	3	symmetric	no	free	2020	VE	0-Students	M	_	21-25	yes	_	_	Intensificazione	xxxxxxxx lo attraversi a piedi sei in città alla curva del merlo sei a treviso // mhmh mhmh // ma infatti infatti // vabbè	comunque	è andata // e dove siete? dove avete? // c''era comunque tan~ dopo comunque abbiamo fatto un giro in centro ma c''era tanta
KIPasti	KPN020	100-5	100-5	PKP030	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN020&begin=201320&end=206206	free-conversation	00:30:17	3	symmetric	no	free	2020	VE	0-Students	M	_	21-25	yes	Presa di turno	_	_	// mhmh mhmh // ma infatti infatti // vabbè comunque è andata // e dove siete? dove avete? // c''era comunque tan~ dopo	comunque	abbiamo fatto un giro in centro ma c''era tanta gente lo stesso cioè non ho visto // un casino di gente // ah // no l''unica
ParlaTO	PTD020	154-3	154-3	TOR001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD020&begin=320760&end=324110	semistructured-interview	00:23:12	2	asymmetric	yes	fixed	2019	TO	2-Professionals	F	_	26-30	yes	Presa di turno	_	_	su torino milano // okay // invece con le due società lavoriamo con tutta italia // okay // va bene // e quindi cioè	comunque	anche potendo scegliere rimarresti a torino? // cioè pensi sia il posto ideale per ah // dipende // per il momento sì //
ParlaTO	PTD020	235-4	235-4	TOI008	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD020&begin=471483&end=478700	semistructured-interview	00:23:12	2	asymmetric	yes	fixed	2019	TO	5-Service-Workers	M	_	31-35	no	_	_	_	tranquilla // mi è molto comoda per m~ gli spostamenti che faccio solitamente eh // mh mh mh // essendo in pieno centro	comunque	posso spostarmi a piedi in bicicletta o senza dover prender la macchina quindi // certo // l''ho usata per troppi anni e
KIP	TOD1008	1212-11	1212-11	TO062	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD1008&begin=2904474&end=2908680	lecture	01:33:50	1	asymmetric	no	fixed	2019	TO	2-Professionals	F	valle-d-aosta	51-55	yes	_	_	Specificazione	verso la fine deciderò se // assegnarvi comunque // uno di questi testi caricati con il materiale didattico da portare	comunque	al // all'' esame // però siete sicuri che la lettera bi dovete portarla all'' orale // quindi il grosso dell'' esame // si
KIP	TOD1008	1466-3	1466-3	TO062	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD1008&begin=3577300&end=3579800	lecture	01:33:50	1	asymmetric	no	fixed	2019	TO	2-Professionals	F	valle-d-aosta	51-55	yes	_	_	Specificazione	per far~ per affidargli appunto questo lavoro // o che // eh quel giovane che lui aveva // presso di sé // non si chiamasse	comunque	giovanni malpaghini // quindi diciamo il cosiddetto giovanni // il cosiddetto giovanni // copia la pirma parte //
ParlaTO	PTD011	1016-1	1016-1	TOI066	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD011&begin=1326005&end=1329305	semistructured-interview	00:27:23	2	asymmetric	yes	fixed	2019	TO	2-Professionals	F	_	36-40	yes	_	Prolettico	_	// domani devo portarmi una maglietta // amore // sto facendo un''intervista // mamma? // adesso // me lo dici dopo // // e	comunque	c''è un po'' di movida anche in questa zona // che appunto si spinge proprio un po'' in periferia no // però diciamo che //
ParlaTO	PTD011	1154-3	1154-3	TOI066	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD011&begin=1528408&end=1530201	semistructured-interview	00:27:23	2	asymmetric	yes	fixed	2019	TO	2-Professionals	F	_	36-40	yes	_	_	Specificazione	integrazione // ma io vedo // ti dico // quello che posso dirti // di mio su // l~ gli asili // le scuole per la mia // cioè già è	comunque	un incontro // un''aggegrazione // anche già solo // se vai // se frequenti la chiesa // comunque ti permette di // tu
KIP	BOD1007	810-1	810-1	BO100	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD1007&begin=4710381&end=4716190	lecture	01:04:12	1	asymmetric	no	fixed	2018	BO	2-Professionals	M	piemonte	31-35	yes	_	Prolettico	_	su facebook // di votare con il telecomando di sky eh per chi la vede su sky // eh e non su sky online o non illegalmente // eh	comunque	tante diverse possibiità di convogliare secondo gli usi secondo le necessità // della eh dell'' impresa mediale questa
ParlaTO	PTB021	58-5	58-5	TOI067	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB021&begin=108968&end=112295	semistructured-interview	00:39:25	2	asymmetric	yes	fixed	2019	TO	0-Retired	F	_	76-80	no	_	_	_	molto // molto // che cambiamenti ha notato negli anni? // peggio // questa è una cosa che dicono tanti // sì eh io abito qua	comunque	da cinquantasei anni // quando sono venuta a abitare qua era una zona molto tranquilla non dico signorie ma comunque si
ParlaTO	PTB021	59-15	59-15	TOI067	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB021&begin=113529&end=120040	semistructured-interview	00:39:25	2	asymmetric	yes	fixed	2019	TO	0-Retired	F	_	76-80	no	_	_	_	qua comunque da cinquantasei anni // quando sono venuta a abitare qua era una zona molto tranquilla non dico signorie ma	comunque	si stava decisamente bene // poi purtroppo sappiamo benissimo come stanno andando le cose // adesso c''è di tutto e di più
ParlaTO	PTB021	343-10	343-10	TOI067	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB021&begin=773339&end=777246	semistructured-interview	00:39:25	2	asymmetric	yes	fixed	2019	TO	0-Retired	F	_	76-80	yes	_	Chiusura del topic	_	coi colleghi al lavoro // ottimo // c''era gente del sud c''era // beh ovviamente gente mista eh venivan da tutte le parti	comunque	// mi piaceva il lavoro quindi di conseguenza anche i colleghi si stava bene insomma // ha qualche bel ricordo legato a a
ParlaTO	PTB021	423-8	423-8	TOI067	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB021&begin=992143&end=995680	semistructured-interview	00:39:25	2	asymmetric	yes	fixed	2019	TO	0-Retired	F	_	76-80	yes	_	_	Intensificazione	non faccio questo non faccio quello // però non serve la goccia in un mare quindi // e vedo che c''è un gran menefreghismo	comunque	eh di tutti // cioè x proprio come // anche mh un particolare piccolo la spazzatura // ma cosa ti costa dividerla? // certo
ParlaTO	PTB021	486-8	486-8	TOI067	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB021&begin=1164099&end=1166799	semistructured-interview	00:39:25	2	asymmetric	yes	fixed	2019	TO	0-Retired	F	_	76-80	yes	Presa di turno	_	_	una bambina // penso che sia l''usanza che abbiamo anche in italia quando i mariti scompaiono // ma mol~ ma molto di meno eh	comunque	// là proprio una cosa sparire è una cosa normale // è vero // è proprio // qui in italia si è risposata poverina le è andata
ParlaTO	PTB021	749-12	749-12	TOR009	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB021&begin=1818077&end=1823411	semistructured-interview	00:39:25	2	asymmetric	yes	fixed	2019	TO	0-Students	F	_	21-25	yes	Accordo	_	_	era così eh // sì poi alla fine un sottofondo di // eh // di maschi~ di maschilismo tradizionale c''è sempre è un po'' ovunque	comunque	questo sì è vero // sì sì è un po'' quello // eh // emh // passiamo a un altro argomento // // lei parla italiano ma parla il
ParlaTO	PTB021	874-8	874-8	TOI067	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB021&begin=2108677&end=2113655	semistructured-interview	00:39:25	2	asymmetric	yes	fixed	2019	TO	0-Retired	F	_	76-80	yes	_	_	Intensificazione	no? // mh mh // ma nonna cosa stai parlando la vostra lingua gli ho detto // che dovreste conoscere è solo una battuta	comunque	eh // // io ho amici di di tortona // e hanno un accento ben diverso // molto lombalrdo e anche il modo di vivere e di pensare
KIP	TOA1004	77-2	77-2	TO074	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA1004&begin=155307&end=158354	office-hours	00:37:16	3	asymmetric	no	free	2019	TO	2-Professionals	M	piemonte	41-45	no	_	_	_	no? non generalizzati tra università // emheh dal singolo università di partenza e quella di destinazione // che è	comunque	finanziato dal programma europeo // e generalmente segue le stesse regole deleh del programma erasmus // mh pertanto
KIP	TOA1004	520-0	520-0	TO074	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA1004&begin=1099519&end=1102482	office-hours	00:37:16	3	asymmetric	no	free	2019	TO	2-Professionals	M	piemonte	41-45	yes	_	Prolettico	_	// diversi // trovati da un altro ricercatore // ehmheh // e quindi rende qualsiasi argomento più interessante e //	comunque	almeno in parte c'' è quella // scintilla di originalità che // che rendono // certo // però // spiccate // è questo il
ParlaBO	PBB016	449-4	449-4	BOR006	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB016&begin=980705&end=983839	semistructured-interview	00:30:36	2	asymmetric	yes	fixed	2022	BO	0-Students	M	_	21-25	no	_	_	_	anche se sono imbrattati // però secondo te sono ben tenuti // sì mh // e per me // x // fanno la loro // // fanno la loro figura	comunque	nonostante // sì ma son~ ho detto non mh // per me non mh le scritte sui muri neanche sono un problema // okay // va bene //
ParlaBO	PBB016	541-12	541-12	BOR006	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB016&begin=1177755&end=1181148	semistructured-interview	00:30:36	2	asymmetric	yes	fixed	2022	BO	0-Students	M	_	21-25	no	_	_	_	tifare per e per una squadra che non vince mai // mh // mh // è infatti è un peccato perché il bologna ha una storia gloriosa	comunque	// è una storia sì però è // una storia molto remota // eh lo so // ma eh tu // cioè immagino che conosci arpad weisz // sì //
ParlaBO	PBB016	584-1	584-1	BOR006	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB016&begin=1259461&end=1261714	semistructured-interview	00:30:36	2	asymmetric	yes	fixed	2022	BO	0-Students	M	_	21-25	yes	_	_	Specificazione	stato mh diverse volte sì // mh // di solito vado sempre in curva // e // mh // oppure mh nei distinti ecco sì // mhmh // quindi	comunque	è vicino è tipo x x // sì sì // mh // è bello proprio vivere la partita con i tifosi // eh // mh lo preferisci rispetto a
ParlaTO	TOD2001	313-16	313-16	TO082	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD2001&begin=1067006&end=1071656	semistructured-interview	00:22:04	2	symmetric	yes	fixed	2018	TO	0-Students	F	_	21-25	no	_	_	_	che alla fine // mhmh // s~ probabilmente avessi preso il quattro quindi avessi fatto un pezzo a piedi ci avrei messo	comunque	di più eh // mh // mhmh // e invece vivresti volentieri in una // in un quartiere ri~ riqualificato tipo barriera? // ma sì
ParlaTO	TOD2001	356-2	356-2	TO082	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD2001&begin=1195095&end=1196706	semistructured-interview	00:22:04	2	symmetric	yes	fixed	2018	TO	0-Students	F	_	21-25	yes	_	_	Specificazione	di tutto può cioè // però ti dico no // qualche anno fa avevano ucciso un tabaccaio sotto casa mia eh // ah minchia // ed era	comunque	// una una zona tranquilla quindi alla fine // mhmh // no no ci sono molte zone secondo me // e tu tipo questa casa qui dove
ParlaTO	TOD2001	397-16	397-16	TO082	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD2001&begin=1304515&end=1314511	semistructured-interview	00:22:04	2	symmetric	yes	fixed	2018	TO	0-Students	F	_	21-25	no	_	_	_	no potendo xxx // certo resta una casa comunque per due persone cioè probabilmente quando avrò una famiglia mi sposterò	comunque	però è una buona opzione per adesso // quindi punti ad affittarla poi? // sì eventualmente magari la la riaffitterò // sì
ParlaBO	PBB032	240-1	240-1	BOI117	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB032&begin=486230&end=491169	semistructured-interview	00:47:12	3	asymmetric	yes	fixed	2024	BO	4-Clerical-Workers	F	_	46-50	yes	_	Prolettico	_	in un quarto d''ora saresti a bologna // sì // mhmh sì // e invece con la corriera ce n''è una ogni mezz''ora // sì // però	comunque	un ragazzo impiega da noi eh sì tre quarti d''ora // ah beh tre quarti d''ora // eh eh io lo so bene perchè prendo l''autobus da
ParlaBO	PBB032	820-16	820-16	BOI117	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB032&begin=1631163&end=1638970	semistructured-interview	00:47:12	3	asymmetric	yes	fixed	2024	BO	4-Clerical-Workers	F	_	46-50	no	_	_	_	nel senso che // mh // papà aveva già cinquant''anni quindi bene o male altri dieci anni li avrebbe fatti perchè	comunque	aveva una ditta avviata // okay // mh // mh? // però mio fratello eh che all''epoca aveva una ventina d''anni // cioè // non
ParlaTO	PTD015	484-7	484-7	TOI072	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD015&begin=1003213&end=1008006	semistructured-interview	00:48:55	4	asymmetric	yes	fixed	2019	TO	2-Professionals	F	_	36-40	yes	_	Filler	_	devo dire che mi é piaciuto il f~ il fatto di riuscire a vedere un''altra // realtà nella stessa città diversa e trovare	comunque	persone // insomma di un certo valore // mh mh mh // quindi hai trova~ cioé comunque é stata un''esperienza positiva sia
ParlaTO	PTD015	505-5	505-5	TOI072	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD015&begin=1050482&end=1054503	semistructured-interview	00:48:55	4	asymmetric	yes	fixed	2019	TO	2-Professionals	F	_	36-40	yes	_	Prolettico	_	in piazza borgo d''ora ero costretta e le prime volte avevo il terrore // mh mh // poi dopo // con il passare dei giorni	comunque	dopo anni dopo tempo // mi sentivo bene mi sentivo a casa tranquilla beh certo non si può dire che uno mh va in giro con
ParlaTO	PTD015	884-1	884-1	TOI073	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD015&begin=1831807&end=1834607	semistructured-interview	00:48:55	4	asymmetric	yes	fixed	2019	TO	2-Professionals	F	_	36-40	yes	_	_	Marcatura dell'inferenza	iniziato ad aprire locali notturni // e il locale notturno porta tanta gente // eh e quindi tanta gente significa // che	comunque	gli spacciatori son disturbati // eh // infatti si spostano al valentino adesso // sì sono più da via ormea verso // mh //
ParlaTO	PTD015	917-2	917-2	TOI072	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD015&begin=1887769&end=1890717	semistructured-interview	00:48:55	4	asymmetric	yes	fixed	2019	TO	2-Professionals	F	_	36-40	yes	Presa di turno	_	_	così non so se si dice ancora adesso // sì sì // non so sì sì beh credo di sì peró é é tipico nostro // non lo so // ha manda~	comunque	il sabato pomeriggio far le vasche in centro // non si usa? // // eh // eh sì e poi avevo degli amici che abitavano mh in
ParlaTO	PTD015	1252-4	1252-4	TOI073	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD015&begin=2550096&end=2554407	semistructured-interview	00:48:55	4	asymmetric	yes	fixed	2019	TO	2-Professionals	F	_	36-40	no	_	_	_	xxx xxx // erano anacronistici // si guardavano lì dicevano no ma guarda là e io oh che carini // beh io quando viaggio	comunque	ho la mia guida cartacea eh io non mi non l''abbandono // sì ma da metterla su nella libreria // // no no no // io // // cioé
ParlaTO	PTB001	176-10	176-10	TOI022	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB001&begin=332670&end=335190	semistructured-interview	01:17:52	3	asymmetric	yes	fixed	2019	TO	0-Retired	M	_	61-65	yes	_	Prolettico	_	a porta nuova mi sembrava di essere nel mondo dei sogni di una cosa // che mai più avrei immaginato nella mia vita ma che	comunque	// televisori non ce n''erano non c''erano notizie // proprio zero di tutto // mh // eh arrivare qua e vedere // questa
ParlaTO	PTB001	233-1	233-1	TOI022	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB001&begin=461873&end=463170	semistructured-interview	01:17:52	3	asymmetric	yes	fixed	2019	TO	0-Retired	M	_	61-65	yes	Presa di turno	_	_	gente che andava a destra e sinistra da i %pullma che arrivavano i taxi // c''era tutta una cosa che era incredibile // e	comunque	niente questo // è andato bene eh // insomma ta~ // mh // talmente l''ha impressionata che se la ricorda ancora oggi xxxxx
ParlaTO	PTB001	344-1	344-1	TOR005	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB001&begin=655502&end=657632	semistructured-interview	01:17:52	3	asymmetric	yes	fixed	2019	TO	0-Students	M	_	31-35	yes	_	_	Marcatura dell'inferenza	per terra // con il bambino lì con la fiamma con la cosa che xxx xx gli scoppiava la bomba // eh sì // scoppiava // perché	comunque	c''erano ancora bombe interrate xxx // eh certo c''era il bo~ le bombe interrate o erano dei pezzi dimenti~ per lasciati lì
ParlaTO	PTB001	624-0	624-0	TOI022	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB001&begin=1179372&end=1182730	semistructured-interview	01:17:52	3	asymmetric	yes	fixed	2019	TO	0-Retired	M	_	61-65	yes	Presa di turno	_	_	alla settimana // lì le paghe me le davano settimanalmente // erano tanti? // erano // erano pochi erano pochi ma erano //	comunque	ti no no non stavi non stavi comunque in mezzo alla strada // no era già abbastanza // eh // questo era la cosa fondamentale
ParlaTO	PTB001	624-8	624-8	TOI022	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB001&begin=1179372&end=1182730	semistructured-interview	01:17:52	3	asymmetric	yes	fixed	2019	TO	0-Retired	M	_	61-65	yes	_	_	Specificazione	settimanalmente // erano tanti? // erano // erano pochi erano pochi ma erano // comunque ti no no non stavi non stavi	comunque	in mezzo alla strada // no era già abbastanza // eh // questo era la cosa fondamentale di mio padre // eh // era n~ // non
ParlaTO	PTB001	829-1	829-1	TOI022	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB001&begin=1538513&end=1542033	semistructured-interview	01:17:52	3	asymmetric	yes	fixed	2019	TO	0-Retired	M	_	61-65	yes	_	_	Intensificazione	tutti e due allora mentre mio padre stava per venire su lui aveva trovato una stanza lì che // c''erano i topi // // però	comunque	era non eri eh succube di nessuno eh // e da lì poi si è cominciata la vita nostra di emigrati // chiaro // ehm // sì no noi //
ParlaTO	PTB001	1155-4	1155-4	TOI022	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB001&begin=2066398&end=2068268	semistructured-interview	01:17:52	3	asymmetric	yes	fixed	2019	TO	0-Retired	M	_	61-65	no	_	_	_	beh a torino si // eh // al di là del lavoro chi lavorava // o chi studiava // nel tempo libero diciamo // eh nel tempo libero	comunque	c''erano // le discoteche c''erano le sale da ballo // c''erano // c''erano molti gruppi di amici // mh // di amici dove si
ParlaTO	PTB001	1558-3	1558-3	TOR005	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB001&begin=2797564&end=2799804	semistructured-interview	01:17:52	3	asymmetric	yes	fixed	2019	TO	0-Students	M	_	31-35	no	_	_	_	sì su // f~ mh di tutto abbigliamento gos~ mercerie c''erano tutti i negozi bar // sono spariti tutti // quindi ha perso	comunque	qualcosa xxx // certo ha perso tutto // perché secondo voi eh? // ma perché non and~ andando via la la xxx bertinetti
ParlaTO	PTB001	2226-3	2226-3	TOI022	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB001&begin=3970759&end=3972269	semistructured-interview	01:17:52	3	asymmetric	yes	fixed	2019	TO	0-Retired	M	_	61-65	yes	_	_	Marcatura dell'inferenza	siamo anche in grado di compra~ ma a volte dive~ diventa difficile anche solo trovare il volontario // ma anche perché	comunque	ci sono // eh le leggi ci sono // le autorizzazioni permessi le paure // e tu dici mah quello lì viene qua cosa fa? non fa
ParlaBO	PBB028	257-2	257-2	BOR036	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB028&begin=571853&end=579270	semistructured-interview	00:54:54	3	asymmetric	yes	fixed	2024	BO	2-Professionals	F	_	31-35	yes	_	_	Marcatura dell'inferenza	di là c''è ferrara // perché pieve è sotto bologna // xx è dalla parte buona del reno // è dalla parte buona // quindi voi	comunque	non non siete come tipo gli imolesi che sono in provincia di bologna per caso ma in realtà sono romagnoli no? // invece voi
ParlaBO	PBB028	1170-2	1170-2	BOR036	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB028&begin=2605195&end=2606598	semistructured-interview	00:54:54	3	asymmetric	yes	fixed	2024	BO	2-Professionals	F	_	31-35	yes	_	_	Intensificazione	me dei campanari x lasciarono la luce accesa solo che xx se ne sono accorti e quindi l''han chiusa // assurdo // che figata	comunque	// perché in san petronio sotto alla cella c''è la sala in teoria // dove facevamo le riunioni // con proprio le sedie il
KIPasti	KPN029	444-1	444-1	PKP140	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN029&begin=654125&end=655752	free-conversation	00:31:11	3	symmetric	no	free	2022	BO	2-Professionals	F	_	26-30	no	_	_	_	sono buonissime // no no no sono delle sono da frigo // mh // secondo me sono tipo // non so se son precotte non lo so // perché	comunque	ci mettono solo dieci minuti // cioé non è xx // sono leggermente piccanti // però ti giuro // cioé sono // la fine del mondo
KIPasti	KPN029	490-0	490-0	PKP140	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN029&begin=708523&end=710407	free-conversation	00:31:11	3	symmetric	no	free	2022	BO	2-Professionals	F	_	26-30	yes	Presa di turno	_	_	le alette di pollo // no // perché? // non mi piacciono // che significa non ti piacciono le alette // infatti // cioé tu //	comunque	dev~ devo riconvertire perché // cioé // qual è la differenza tra le alette tipo e il petto di pollo // o la coscia // e
KIPasti	KPN029	1390-1	1390-1	PKP136	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN029&begin=1865472&end=1866459	free-conversation	00:31:11	3	symmetric	no	free	2022	BO	0-Students	M	_	21-25	yes	_	Filler	_	però poi bellissimo // cioè una volta uscita saltellavo tipo // cioé è stato bellissimo // bellissimo // morto // vabbé	comunque	// mi sa che possiamo concludere qua // la registrazione // sì dai trentuno minuti // bene allora eh non siete tutti e due
ParlaBO	PBB015	32-7	32-7	BOI046	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB015&begin=85930&end=91556	semistructured-interview	00:22:45	3	asymmetric	yes	fixed	2022	BO	7-Plant-Operators	M	_	41-45	no	_	_	_	spese se non ha delle spalle forte per poter ricoprire alcune spese // sicuramente però una volta riuscito a cominciare	comunque	riesci a trovare la tua dimensione // e riesci a fare tante cose // è molto funzionale pulita precisa // pretenziosa // sì
ParlaBO	PBB015	449-2	449-2	BOI045	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB015&begin=1037258&end=1038633	semistructured-interview	00:22:45	3	asymmetric	yes	fixed	2022	BO	7-Plant-Operators	M	_	31-35	yes	_	Introduzione o ripresa del topic	_	in tensione devi sempre guardare a destra e a sinistra ti stanchi // anche se il fisico diciamo la pancia // // mpf // e poi	comunque	// svegliarsi alle quattro non è proprio // ci si abitua a fare questi orari // nel // io no // no perchè poi va a finire che il
KIPasti	KPN007	696-0	696-0	PKP013	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN007&begin=1206717&end=1209396	free-conversation	00:55:06	4	symmetric	no	free	2020	BO	0-Students	F	_	21-25	yes	Presa di turno	_	_	l''ho xxx // hai detto n~ è di là chiuso // l''ho aperta con quelli che me l''hanno regalata // ho capito toni però cosa fai? //	comunque	questo è fatto con ehm // miele allo zucchero di canna // eh vedi? // e // la anche lo zucchero // invecchiato in botti di
KIPasti	KPN007	1219-0	1219-0	PKP013	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN007&begin=2058400&end=2060025	free-conversation	00:55:06	4	symmetric	no	free	2020	BO	0-Students	F	_	21-25	yes	_	_	Specificazione	mi è capitato di esser dietro // ma // scusa ma hai chiesto il scotch cognac? // cognac // ehm da~ gli davano un cognac //	comunque	esiste anche no // scotch cognac è quello // se scrivo scotch cognac mi esce il brandy // beh insomma quella roba lì // beh
